match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,injury
13472831,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
13472831,,4.0,0.0,,90,3.0,,1,,,goal,325152820.0,True,regular,905461.0,Rodrigo Nestor,,,,,
13472831,,,,,90,0.0,,1,,,injuryTime,,,,,,3.0,,,,
13472831,,,,,85,,,6,,,card,124112748.0,True,yellow,1633616.0,Ruan Pablo,,Ruan Pablo,Foul,False,
13472831,,,,,82,,,9,,,substitution,124844193.0,True,regular,,,,,,,False
13472831,,,,,80,,,11,,,card,124112737.0,True,yellow,869644.0,Iago Borduchi,,Iago Borduchi,Foul,False,
13472831,,,,,79,,,12,,,substitution,124844192.0,False,regular,,,,,,,False
13472831,,,,,74,,,17,,,substitution,124844149.0,True,regular,,,,,,,False
13472831,,,,,68,,,23,,,substitution,124844131.0,True,regular,,,,,,,False
13472831,,,,,68,,,23,,,substitution,124844130.0,True,regular,,,,,,,False
13472831,,,,,68,,,23,,,substitution,124844129.0,True,regular,,,,,,,False
13472831,,,,,64,,,27,,,card,124112701.0,False,yellow,975319.0,Camilo,,Camilo,Foul,False,
13472831,,,,,63,,,28,,,substitution,124844120.0,False,regular,,,,,,,False
13472831,,,,,63,,,28,,,substitution,124844119.0,False,regular,,,,,,,False
13472831,,3.0,0.0,,57,,,34,,,goal,325151634.0,True,regular,810715.0,David Duarte,,,,,
13472831,,,,,46,,,45,,,substitution,124844065.0,False,regular,,,,,,,False
13472831,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
13472831,,,,,45,0.0,,1,,,injuryTime,,,,,,4.0,,,,
13472831,,,,,18,,,28,,,substitution,124843931.0,False,injury,,,,,,,True
13472831,,2.0,0.0,,10,,,36,,,goal,325149692.0,True,regular,123223.0,Willian José,,,,,
13472831,,1.0,0.0,,4,,,42,,,goal,325149404.0,True,regular,869644.0,Iago Borduchi,,,,,
