match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_errorLeadToAShot,stat_penaltyConceded,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_lastManTackle,stat_penaltyWon
14083110,home,Elche,Matías Dituro,matias-dituro,M. Dituro,G,1,191,616,M,556884,EUR,547430400,G,1,1,False,59.0,47.0,30.0,18.0,0.0,35.0,38.0,12.0,21.0,1.0,1.0,11.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,90.0,68.0,9.1,12.0,0.00670621,0.7598,0,0.453,0.18,0.01,-0.06,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083110,home,Elche,Alvaro Núñez,nunez-alvaro,A. Núñez,D,15,174,496,M,1012410,EUR,962928000,D,15,15,False,75.0,68.0,4.0,2.0,1.0,25.0,27.0,43.0,48.0,5.0,5.0,3.0,2.0,,,,,,,90.0,97.0,7.2,12.0,0.117257,,0,,0.27,0.2,-0.16,,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083110,home,Elche,David Affengruber,david-affengruber,D. Affengruber,D,22,185,1024,M,988672,EUR,984960000,D,22,22,False,66.0,58.0,8.0,4.0,0.0,29.0,32.0,29.0,34.0,4.0,7.0,5.0,,,,,,,,90.0,78.0,6.2,9.0,0.112045,,0,,0.27,0.21,-0.55,,,,1.0,3.0,4.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
14083110,home,Elche,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,23,23,False,48.0,45.0,2.0,1.0,0.0,31.0,32.0,14.0,16.0,5.0,3.0,3.0,,,,,,,,84.0,57.0,7.1,3.0,0.00838587,,1,,0.06,0.07,0.17,,,,,3.0,1.0,,,,,,2.0,2.0,,1.0,,,,,,1.0,0.04,-0.47,,,,,,,,,,,,,,
14083110,home,Elche,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,52.0,47.0,3.0,2.0,0.0,21.0,22.0,26.0,30.0,6.0,4.0,8.0,1.0,,,,,,,90.0,86.0,7.0,15.0,0.166922,,3,,0.28,0.03,-0.08,,5.0,1.0,,,3.0,,3.0,2.0,,1.0,3.0,2.0,4.0,2.0,3.0,,,,,3.0,0.0916,-0.33,1.0,,,,,,,,,,,,,
14083110,home,Elche,Marc Aguado,marc-aguado,M. Aguado,M,8,178,373,M,1014595,EUR,951177600,M,8,8,False,44.0,42.0,1.0,,0.0,11.0,12.0,31.0,32.0,,1.0,3.0,,,,,,,,84.0,53.0,7.0,4.0,0.0568991,,0,,0.41,0.02,0.31,,1.0,1.0,2.0,,5.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,
14083110,home,Elche,Josan,josan,Josan,M,17,175,169,M,808955,EUR,628646400,M,17,17,False,34.0,29.0,2.0,2.0,0.0,7.0,7.0,22.0,27.0,2.0,1.0,7.0,1.0,,,,,,,74.0,51.0,6.7,10.0,0.166012,,0,,-0.15,0.21,0.16,,3.0,2.0,,,3.0,,4.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,True,,,,,,,,,,,
14083110,home,Elche,Aleix Febas,aleix-febas,A. Febas,M,14,168,1040,M,286167,EUR,823219200,M,14,14,False,73.0,66.0,2.0,2.0,0.0,15.0,16.0,51.0,57.0,14.0,,3.0,5.0,,,,,,,90.0,101.0,8.2,13.0,0.111607,,0,,0.57,0.28,0.21,,,,2.0,,7.0,1.0,5.0,4.0,,,5.0,4.0,2.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,
14083110,home,Elche,Rodrigo Mendoza,rodrigo-mendoza,R. Mendoza,M,4,182,2675,M,1391752,EUR,1110844800,M,30,30,False,45.0,39.0,,,0.0,12.0,12.0,27.0,33.0,,1.0,2.0,,,,,,,,89.0,58.0,6.2,10.0,0.0447023,,2,,-0.04,0.36,-0.04,,,,2.0,,4.0,,2.0,,,,,,2.0,,,Rodri,Mendoza,,,1.0,0.1021,-0.32,,,,1.0,1.0,,,,,,,,,
14083110,home,Elche,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,M,10,10,False,31.0,28.0,1.0,1.0,0.0,7.0,8.0,21.0,23.0,4.0,1.0,4.0,2.0,,,,,,,89.0,48.0,6.7,8.0,0.301623,,3,,0.14,0.3,-0.07,,2.0,1.0,3.0,1.0,8.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,,1.0,0.3421,-0.54,,2.0,,,,2.0,0.1338,,,,,,,
