match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated
12530844,home,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,False,13.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,12.0,2.0,4.0,1.0,2.0,,,,,,78.0,27.0,6.6,12.0,0.00888796,1,,,,,,,4.0,9.0,,3.0,2.0,,,,1.0,2.0,3.0,,0.0294,,5.0,,,1.0,,0.0205,,,aboubakarvincent,,
12530844,home,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,9.0,7.0,2.0,1.0,0.0,1.0,1.0,6.0,8.0,1.0,2.0,2.0,1.0,,,,,,18.0,13.0,6.4,3.0,0.00436603,0,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12530844,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,,,,,,,17.0,11.0,6.7,2.0,0.00147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,F,7,7,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,3.0,,1.0,1.0,,,,,17.0,14.0,6.7,5.0,0.00166116,0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,
12530844,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,True,4.0,3.0,,,0.0,1.0,1.0,3.0,4.0,,2.0,,1.0,1.0,,,,,12.0,10.0,6.9,2.0,0.0871877,0,,,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12530844,home,Hatayspor,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,98,98,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,1.0,,2.0,,,,,,9.0,5.0,6.6,3.0,2.333e-05,0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
12530844,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,home,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,home,Hatayspor,Jonathan Okoronkwo,jonathan-okoronkwo,J. Okoronkwo,F,10,175,164,M,1188543,EUR,1063411200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Jonathan Okoronkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,22.0,15.0,11.0,4.0,0.0,14.0,17.0,1.0,5.0,,,,10.0,,2.0,3.0,,,90.0,36.0,7.2,7.0,0.00025951,0,0.5846,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
12530844,away,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,34.0,25.0,3.0,,0.0,11.0,16.0,16.0,21.0,1.0,6.0,3.0,2.0,1.0,,,,,90.0,69.0,7.0,14.0,0.152506,1,,,,,3.0,2.0,3.0,7.0,1.0,,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0809,,2.0,,,,,,,,,,1.0
12530844,away,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,False,44.0,37.0,4.0,1.0,0.0,28.0,32.0,9.0,12.0,7.0,10.0,2.0,1.0,,,,,,84.0,52.0,7.0,7.0,0.00561529,0,,,,,,,,3.0,1.0,,,1.0,3.0,1.0,2.0,,,,,1.0,,,,,,,,,,,
12530844,away,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,62.0,47.0,15.0,6.0,0.0,34.0,39.0,13.0,23.0,,6.0,6.0,6.0,1.0,,,,,90.0,79.0,7.1,15.0,0.00792644,0,,,,,,,2.0,4.0,1.0,,,1.0,5.0,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,
12530844,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,48.0,45.0,2.0,1.0,1.0,24.0,26.0,24.0,28.0,,4.0,1.0,5.0,1.0,,,,,90.0,73.0,7.6,12.0,0.318416,0,,,,,6.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,,,3.0,3.0,,,,1.0,,,,,,,,masuaku26,,2.0
12530844,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,46.0,39.0,6.0,4.0,0.0,20.0,21.0,19.0,26.0,3.0,10.0,1.0,5.0,2.0,,,,,84.0,68.0,7.2,12.0,0.0496002,2,,,,,1.0,,1.0,11.0,4.0,3.0,,1.0,5.0,3.0,3.0,,,2.0,0.0869,2.0,,,,,,,,,,,
12530844,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,35.0,28.0,1.0,1.0,0.0,15.0,19.0,13.0,16.0,,6.0,,6.0,3.0,,,,,90.0,55.0,6.5,14.0,0.0183066,1,,,,,,,4.0,8.0,,6.0,3.0,1.0,,,,1.0,1.0,,0.1855,,3.0,,,1.0,,0.2399,,,gedson_83,,
12530844,away,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,20.0,15.0,2.0,1.0,0.0,7.0,7.0,9.0,17.0,,4.0,,6.0,1.0,,,,,65.0,38.0,6.9,11.0,0.398184,0,,,,,4.0,1.0,1.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,MRashica,,
12530844,away,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,M,27,27,False,41.0,29.0,2.0,2.0,0.0,6.0,8.0,25.0,37.0,,8.0,,4.0,2.0,,,,,90.0,66.0,7.0,21.0,0.0675906,1,,,,,4.0,2.0,,5.0,,8.0,6.0,,,,1.0,2.0,2.0,1.0,0.0628,,2.0,,,,,,,,Rafa_Silva,,
12530844,away,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,M,9,9,False,20.0,11.0,1.0,,0.0,4.0,5.0,7.0,15.0,1.0,6.0,,3.0,2.0,,,,,78.0,35.0,6.5,15.0,0.0750026,1,,,,,,,1.0,7.0,2.0,5.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.1483,,2.0,,,,,,1.0,,semihkilicsoy9,,
12530844,away,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,24.0,18.0,,,0.0,8.0,9.0,10.0,15.0,1.0,6.0,5.0,,2.0,,,,,90.0,45.0,7.3,11.0,0.079529,3,,,,,,,,4.0,1.0,3.0,1.0,,2.0,1.0,,1.0,1.0,2.0,0.6563,,1.0,1.0,,1.0,1.0,0.8314,1.0,,ciroimmobile17,,
12530844,away,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,6,6,True,23.0,20.0,1.0,,0.0,9.0,9.0,11.0,14.0,,1.0,1.0,4.0,,,,,,25.0,30.0,6.6,5.0,0.00678047,0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,
12530844,away,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,True,8.0,8.0,1.0,1.0,0.0,4.0,4.0,5.0,6.0,,,,1.0,,,,,,12.0,11.0,6.5,2.0,0.1128,0,,,,,2.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,AlexOxChambo,,
12530844,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,M,22,22,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,11.0,7.0,6.5,2.0,0.00096607,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12530844,away,Beşiktaş JK,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,77,77,True,2.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,,12.0,7.0,6.5,3.0,0.00355391,2,,,,,2.0,,,1.0,,,,,,,,,1.0,,0.1226,,,,2.0,,,,,,,,
12530844,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,away,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,away,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JoaoMario,,
12530844,away,Beşiktaş JK,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2165,M,1114422,EUR,1090886400,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530844,away,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
