match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_goals,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12499276,home,Fiorentina,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,20,20,False,13.0,10.0,,,0.0,4.0,5.0,6.0,8.0,1.0,,,90.0,27.0,6.7,6.0,0.00510723,5,,,,,3.0,,5.0,3.0,2.0,,,,1.0,,1.3288,1.72,,,,,,3.0,,,,2.0,2.0,,1.0,moise_kean,1.0,2.0,1.0,,,,
12499276,home,Fiorentina,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,4,4,True,22.0,20.0,3.0,3.0,0.0,6.0,7.0,14.0,15.0,,,,32.0,29.0,7.1,2.0,0.0210865,2,,,,,1.0,2.0,2.0,5.0,,,3.0,2.0,,1.0,0.1127,,,,,,,,,,,,1.0,,,,1.0,,,,,,
12499276,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,True,13.0,10.0,2.0,2.0,0.0,2.0,4.0,9.0,11.0,2.0,,,32.0,21.0,6.9,5.0,0.0336191,1,,,,2.0,2.0,2.0,3.0,4.0,,,1.0,,1.0,2.0,0.0119,,,,,,,1.0,1.0,,1.0,,,,,christianmichael.11,1.0,,,,,,
12499276,home,Fiorentina,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,29,29,True,21.0,14.0,4.0,2.0,1.0,2.0,3.0,13.0,25.0,,,,21.0,35.0,7.6,13.0,0.0950615,0,,,,7.0,,1.0,,5.0,,,1.0,1.0,,,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,adliyacine,,,,,,,
12499276,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,11,11,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,21.0,15.0,7.3,3.0,0.069906,2,,,,,,,2.0,4.0,2.0,,,,,,0.0929,0.3254,4.0,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,
12499276,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,True,14.0,13.0,3.0,3.0,0.0,3.0,4.0,10.0,10.0,,,,11.0,22.0,6.8,3.0,0.00532376,1,,,,,3.0,2.0,5.0,4.0,,,2.0,1.0,1.0,1.0,0.1859,,,,,,,,,,,1.0,,1.0,,chinomartinezquarta96,1.0,,,,,,
12499276,home,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_degea,,,,,,,
12499276,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,home,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,home,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,home,Fiorentina,Eddy Kouadio,eddy-kouadio,E. Kouadio,D,60,191,227,M,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,,,0,,Eddy Kouadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,home,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,0,,Amir Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,ami2r,,,,,,,
12499276,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,30,30,False,31.0,17.0,19.0,5.0,0.0,13.0,15.0,4.0,16.0,12.0,,4.0,90.0,41.0,7.1,14.0,0.00101638,0,0.6982,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,
12499276,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,4,4,False,38.0,26.0,11.0,3.0,0.0,22.0,29.0,4.0,9.0,,,,90.0,55.0,6.5,13.0,0.00139094,0,,,,,,1.0,4.0,3.0,,4.0,2.0,1.0,1.0,4.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
12499276,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,22,22,False,44.0,37.0,6.0,2.0,0.0,33.0,34.0,4.0,10.0,3.0,,,90.0,65.0,7.3,7.0,0.00307041,0,,,,,1.0,5.0,4.0,7.0,,12.0,2.0,2.0,,3.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,
12499276,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,False,34.0,29.0,7.0,4.0,0.0,23.0,24.0,6.0,10.0,1.0,,,79.0,40.0,6.6,5.0,0.00227085,0,,,,,1.0,1.0,3.0,3.0,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12499276,away,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,807291,EUR,885427200,M,13,13,False,7.0,5.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,,,78.0,20.0,6.8,7.0,0.0968351,0,,,,1.0,3.0,,6.0,,,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,
12499276,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,False,32.0,29.0,5.0,4.0,0.0,21.0,22.0,8.0,10.0,5.0,,,90.0,42.0,6.4,5.0,0.0202179,0,,,,,2.0,2.0,6.0,3.0,,2.0,1.0,,1.0,3.0,,,,,,,1.0,,1.0,True,,1.0,,1.0,,,,,,,,,
12499276,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,18.0,14.0,2.0,,0.0,10.0,12.0,4.0,6.0,4.0,,,90.0,29.0,6.1,8.0,0.00251651,1,,,,,,,6.0,3.0,,1.0,1.0,1.0,2.0,2.0,0.0186,,1.0,,,,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,
12499276,away,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,377302,EUR,823478400,M,77,77,False,18.0,15.0,1.0,,1.0,6.0,7.0,9.0,11.0,1.0,,,90.0,45.0,6.9,8.0,0.0170524,0,,,,,,1.0,7.0,4.0,,5.0,3.0,2.0,,2.0,,,2.0,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,
12499276,away,Monza,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,14,14,False,10.0,7.0,1.0,,0.0,3.0,4.0,4.0,7.0,3.0,,,69.0,28.0,7.4,9.0,0.00552741,2,,,,1.0,1.0,,6.0,6.0,2.0,,3.0,1.0,1.0,1.0,0.1551,0.6571,3.0,1.0,,,,2.0,,,,2.0,,,1.0,dani.malda,,,,,,,1.0
12499276,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,False,10.0,10.0,,,0.0,4.0,4.0,6.0,6.0,1.0,,,63.0,17.0,6.6,3.0,0.00294185,0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,
12499276,away,Monza,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,False,19.0,8.0,,,0.0,5.0,10.0,3.0,9.0,,,,63.0,24.0,7.5,12.0,0.00482013,1,,,,,4.0,11.0,5.0,12.0,1.0,1.0,,,1.0,1.0,0.1224,0.1344,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,
12499276,away,Monza,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,6,6,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,27.0,13.0,6.2,3.0,4.484e-05,0,,,,,2.0,1.0,7.0,3.0,,3.0,1.0,,1.0,2.0,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,,,,,,
12499276,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,37,37,True,9.0,5.0,,,0.0,3.0,4.0,2.0,5.0,4.0,,,27.0,16.0,6.4,8.0,0.00049013,0,,,,,5.0,3.0,9.0,3.0,,1.0,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,
12499276,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,5.0,4.0,,,0.0,,1.0,4.0,5.0,1.0,,,21.0,17.0,6.4,6.0,0.0115248,0,,Samuele Vignato,,1.0,1.0,,5.0,2.0,,1.0,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
12499276,away,Monza,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,2.0,,,12.0,3.0,6.2,2.0,5.6e-07,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,11.0,3.0,6.5,,0.00049064,0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499276,away,Monza,Andrea Mazza,andrea-mazza,A. Mazza,G,22,190,80,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,0,,Andrea Mazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185,177,M,923820,EUR,999302400,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173,528,M,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499276,away,Monza,Omari Forson,forson-omari,O. Forson,F,11,179,1036,M,1153434,EUR,1090281600,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
