match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_goalAssist,stat_penaltyConceded
11396361,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,15.0,9.0,1.0,,1.0,2.0,8.0,14.0,1.0,2.0,2.0,1.0,,,,,74.0,30.0,6.6,11.0,0.0335863,2,,,,1.0,,3.0,,,,,1.0,,,,3.0,,0.3219,,3.0,,,,1.0,1.0,0.0307,,1.0,,,,,,,,,
11396361,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,12.0,9.0,1.0,,3.0,4.0,6.0,8.0,1.0,3.0,,2.0,,,,,29.0,20.0,6.5,6.0,0.0413242,0,,,,,,3.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11396361,home,1. FC Union Berlin,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,M,7,7,True,2.0,2.0,,,,,2.0,2.0,,5.0,,2.0,,,,,16.0,9.0,7.0,1.0,0.00125188,0,,,,,,1.0,,4.0,3.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11396361,home,1. FC Union Berlin,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,9,9,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,,,,,16.0,6.0,7.5,1.0,0.00357524,2,,,,,,2.0,,1.0,1.0,,1.0,,,,,,0.1253,,2.0,,,,,1.0,0.1205,,,1.0,,,,,,,,
11396361,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,1.0,,,,,,10.0,1.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,home,1. FC Union Berlin,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2803,M,15444,EUR,546825600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bonuccileo,,,,,,
11396361,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laids_93,,,,,,
11396361,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,28.0,22.0,12.0,6.0,21.0,24.0,1.0,4.0,1.0,1.0,2.0,7.0,,1.0,3.0,3.0,90.0,38.0,6.5,6.0,0.00152154,0,-1.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,
11396361,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,48.0,42.0,1.0,,35.0,37.0,7.0,12.0,,6.0,,7.0,,,,,70.0,68.0,6.6,8.0,0.00645798,0,,,,1.0,,3.0,1.0,2.0,2.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,79.0,70.0,2.0,1.0,46.0,53.0,24.0,26.0,3.0,5.0,1.0,6.0,,,,,90.0,85.0,6.0,9.0,0.0112638,0,,,,,,2.0,,,,,,,2.0,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,
11396361,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,85.0,70.0,7.0,2.0,39.0,47.0,31.0,41.0,1.0,2.0,6.0,6.0,,,,,90.0,105.0,6.7,20.0,0.0358875,0,,,,3.0,,2.0,,,,,,,1.0,,1.0,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,61.0,51.0,4.0,3.0,22.0,25.0,29.0,37.0,1.0,4.0,,4.0,,,,,90.0,70.0,6.8,11.0,0.0270435,0,,,,1.0,,5.0,,1.0,1.0,,,,,,,1.0,,1.0,3.0,,1.0,1.0,2.0,,,True,,,,,,,,,,
11396361,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,66.0,50.0,2.0,,15.0,20.0,40.0,62.0,2.0,6.0,,15.0,,,,,90.0,98.0,8.0,31.0,0.750728,2,,,,16.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0396,4.0,,,,,,,,,,,1.0,,,,,,1.0,
11396361,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,32.0,22.0,1.0,,13.0,15.0,9.0,17.0,,2.0,,4.0,,,,,70.0,42.0,6.2,14.0,0.00662957,1,,,,,,7.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,0.0243,,1.0,,,2.0,1.0,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,False,34.0,27.0,1.0,1.0,17.0,19.0,10.0,15.0,,3.0,,2.0,,,,,59.0,41.0,6.3,7.0,0.0118306,0,,,,,,5.0,,,,,,,2.0,,,,,,2.0,,,3.0,1.0,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,M,20,20,False,16.0,15.0,,,8.0,8.0,7.0,11.0,1.0,8.0,2.0,2.0,,,,,70.0,42.0,6.5,10.0,0.00663948,0,,,,3.0,,6.0,2.0,2.0,1.0,,,,5.0,4.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0
11396361,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,31.0,21.0,2.0,2.0,9.0,12.0,13.0,21.0,2.0,2.0,,,,,,,90.0,48.0,7.1,17.0,0.0227383,6,,,,2.0,1.0,6.0,2.0,,,,3.0,1.0,,,4.0,1.0,0.9902,1.0,2.0,,,1.0,,2.0,0.8123,,1.0,1.0,,,,,,,,
11396361,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,False,20.0,11.0,1.0,1.0,5.0,9.0,6.0,11.0,2.0,4.0,2.0,2.0,,,,,80.0,35.0,6.6,15.0,0.0130678,0,,,,,,3.0,1.0,1.0,1.0,,,,,,5.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,14.0,11.0,1.0,1.0,1.0,1.0,10.0,13.0,,,,1.0,,,,,31.0,17.0,6.2,6.0,0.0200831,0,,,,,,5.0,1.0,2.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,31.0,29.0,2.0,1.0,10.0,10.0,19.0,21.0,1.0,2.0,,2.0,,,,,20.0,33.0,6.7,3.0,0.0103047,0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,27.0,26.0,3.0,2.0,7.0,7.0,19.0,20.0,,,,2.0,,,,,20.0,31.0,6.4,3.0,0.00968874,2,,,,,,4.0,,1.0,,,,1.0,,,1.0,1.0,0.0365,,,,,2.0,,1.0,0.1265,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,16.0,14.0,,,3.0,3.0,11.0,14.0,1.0,2.0,,2.0,,,,,20.0,18.0,6.8,3.0,0.0233738,0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,10.0,6.0,6.3,3.0,0.00012044,0,,Grant-Leon Ranos,,,,4.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,Fabio Chiarodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Simon Walde,walde-simon,S. Walde,D,45,184,35,M,1152500,EUR,1104796800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,Simon Walde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396361,away,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,Yvandro Borges Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
