match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_interceptionWon,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_hitWoodwork
10665947,home,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191.0,20484,M,AndersonTalisca,329245,EUR,760060800,F,94,94,False,8.0,5.0,,,,1.0,1.0,4.0,11.0,5.0,7.0,,,1.0,1.0,,,,,,90.0,31.0,8.1,14.0,,8,1.0,9.0,1.0,3.0,1.0,,,3.0,4.0,,4.0,,1.0,,,1.0,4.0,3.0,1.0,2.0,5.0,
10665947,home,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,,1385284,EUR,1007337600,D,27,27,True,19.0,14.0,2.0,,,13.0,16.0,1.0,3.0,,2.0,,2.0,6.0,2.0,,,,,,55.0,33.0,6.5,8.0,,0,4.0,6.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,
10665947,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,,538320,EUR,768960000,M,8,8,True,10.0,7.0,,,,4.0,6.0,3.0,4.0,,2.0,,,2.0,,,,,,,17.0,16.0,6.9,5.0,,1,,,,,,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,
10665947,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,,1130539,EUR,989798400,M,23,23,True,8.0,5.0,1.0,,,2.0,2.0,3.0,7.0,,2.0,,,,,,,,,,16.0,12.0,6.8,5.0,,0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,
10665947,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,home,Al-Nassr,Waleed Abdullah,,,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,home,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,home,Al-Nassr,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172.0,357,M,,818578,EUR,737769600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,,1014447,EUR,859766400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,home,Al-Nassr,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Victor Braga,,,victor-braga,V. Braga,G,1,193.0,79,M,,805020,EUR,698284800,G,1,1,False,25.0,15.0,17.0,7.0,,10.0,11.0,5.0,14.0,,,,,4.0,,,2.0,4.0,,,90.0,30.0,6.7,10.0,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Collins Fai,,,collins-fai,C. Fai,D,,167.0,535,,,336551,EUR,713664000,D,40,40,False,32.0,22.0,4.0,1.0,,11.0,16.0,11.0,20.0,,5.0,,,7.0,2.0,,,,,,90.0,63.0,6.4,21.0,1.0,0,3.0,7.0,1.0,1.0,,,3.0,3.0,2.0,1.0,4.0,,,2.0,,,,,,,,
10665947,away,Al Tai,Abdulkarim Al Sulaima,Abdulkarim Al Sulaima,,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,,1127119,EUR,961804800,D,4,4,False,30.0,22.0,7.0,4.0,,13.0,16.0,10.0,15.0,,3.0,,4.0,4.0,1.0,,,,,,88.0,44.0,6.4,9.0,,0,1.0,3.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
10665947,away,Al Tai,Hassan Al-Jubairi,Hassan Al-Jubairi,,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,,1066586,EUR,694224000,D,19,19,False,27.0,20.0,6.0,2.0,,16.0,19.0,4.0,8.0,,4.0,,5.0,3.0,2.0,,,,,,90.0,40.0,6.8,7.0,,0,1.0,3.0,,,,1.0,2.0,,1.0,1.0,,,1.0,2.0,,,,,,,,1.0
10665947,away,Al Tai,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,,1398859,EUR,992131200,D,23,23,False,13.0,8.0,1.0,1.0,,5.0,7.0,3.0,6.0,,3.0,,1.0,4.0,1.0,,,,,,88.0,38.0,6.2,16.0,,0,2.0,4.0,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
10665947,away,Al Tai,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,,788258,EUR,878169600,M,7,7,False,17.0,11.0,3.0,,,7.0,7.0,4.0,11.0,1.0,5.0,,,3.0,1.0,,,,,,64.0,22.0,6.6,7.0,,0,1.0,3.0,,,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,
10665947,away,Al Tai,Alfa Semedo,,,alfa-semedo,A. Semedo,M,30,190.0,367,M,,887343,EUR,872899200,M,30,30,False,45.0,38.0,7.0,3.0,,26.0,26.0,12.0,19.0,,2.0,,2.0,9.0,1.0,,,,,,90.0,61.0,6.4,14.0,1.0,2,,6.0,2.0,1.0,,,1.0,,3.0,1.0,,,,1.0,,,,2.0,,,1.0,
10665947,away,Al Tai,Dener,,,dener,Dener,M,8,185.0,74,M,,243167,EUR,700444800,M,8,8,False,39.0,31.0,4.0,1.0,,18.0,19.0,13.0,21.0,3.0,6.0,,,6.0,1.0,,,,,,90.0,53.0,6.8,13.0,1.0,0,1.0,4.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
10665947,away,Al Tai,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,,309154,EUR,654652800,F,10,10,False,31.0,19.0,3.0,1.0,,3.0,5.0,17.0,28.0,3.0,11.0,,,4.0,1.0,,,,,,90.0,62.0,7.2,25.0,2.0,1,1.0,10.0,3.0,10.0,6.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,2.0,
10665947,away,Al Tai,Guy Mbenza,,,guy-mbenza,G. Mbenza,F,9,182.0,384,M,,979125,EUR,954547200,F,9,9,False,8.0,7.0,2.0,2.0,,3.0,3.0,4.0,5.0,3.0,7.0,,3.0,,1.0,,,,,,90.0,27.0,6.5,10.0,1.0,1,2.0,10.0,1.0,3.0,,,3.0,5.0,3.0,,,,1.0,,,1.0,,,,,6.0,
10665947,away,Al Tai,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,,118368,EUR,645926400,F,11,11,False,27.0,18.0,5.0,1.0,,9.0,11.0,9.0,20.0,1.0,4.0,,,2.0,,,,,,,90.0,48.0,7.0,16.0,,4,,4.0,,1.0,,,3.0,2.0,3.0,,4.0,,,2.0,True,2.0,1.0,1.0,,,,
10665947,away,Al Tai,Abdullah Al-Jawaey,,,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,,868945,EUR,826329600,M,27,27,True,11.0,10.0,,,,7.0,7.0,3.0,4.0,,,,,4.0,,,,,,,26.0,16.0,6.3,4.0,,0,,2.0,,1.0,,,,2.0,,,,,1.0,,,,,,,,,
10665947,away,Al Tai,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179.0,18,M,,948595,EUR,874800000,D,12,12,True,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,3.0,,1.0,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Fahad Aljuhani,,,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,,160947,EUR,688435200,F,32,32,True,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,4.0,,2.0,,0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
10665947,away,Al Tai,Moataz Al-Baqaawi,,,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,,818828,EUR,680054400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Abdulmohsin Fallata,,,abdulmohsen-fallatah,A. Fallata,D,45,183.0,5,M,,830148,EUR,771552000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Mohammed Harzan Mohsen,Mohammed,Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,,868439,EUR,600566400,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Mohammed Alqunayan,,,mohammed-al-qunaian,M. Alqunayan,M,,168.0,6,M,,970910,EUR,915840000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10665947,away,Al Tai,Abdulaziz Al Harabi,Abdulaziz Al Harabi,,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,,1127117,EUR,864777600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
