match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_goalAssist,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_bigChanceMissed
10408379,home,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,1.0,,,,,,,1.0,1.0,2.0,,,,,14.0,7.0,6.5,3.0,0.0,0.0,0.0,0,,,1.0,2.0,2.0,,2.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
10408379,home,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,M,17,17,True,,,,,,,,,1.0,1.0,,,,,12.0,5.0,6.5,1.0,0.0,0.0,0.0,0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,12.0,7.0,6.7,1.0,0.0221,0.0341827,0.000554785,1,,,,2.0,2.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
10408379,home,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,Kaiky,,,,,,,,,,,,,,
10408379,home,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,home,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,away,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,88625,EUR,704592000,G,1,1,False,14.0,13.0,3.0,2.0,11.0,12.0,2.0,2.0,,6.0,,2.0,3.0,,90.0,23.0,6.7,1.0,0.0,0.0,0.00115975,0,0.39259,,,,,,,,,,,,,,,,,,,,,,,,,,,,terStegen,,
10408379,away,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,D,20,20,False,41.0,37.0,2.0,,17.0,17.0,20.0,27.0,3.0,4.0,,,,,76.0,56.0,6.5,7.0,0.2345,0.0,0.0196198,2,,3.0,3.0,4.0,3.0,,,,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,sergiroberto,,1.0
10408379,away,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,186795,EUR,829094400,D,15,15,False,81.0,75.0,7.0,5.0,44.0,46.0,31.0,36.0,2.0,1.0,,,,,90.0,96.0,7.5,8.0,0.0,0.0,0.197002,0,,1.0,1.0,1.0,11.0,,,1.0,3.0,2.0,1.0,,6.0,,,2.0,,,,,,,,,2.0,,,,andreaschristensen3,,
10408379,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,False,65.0,60.0,4.0,2.0,31.0,32.0,29.0,33.0,2.0,4.0,,,,,67.0,73.0,6.7,6.0,0.0,0.0,0.0164214,0,,,,1.0,6.0,,,,,,1.0,1.0,4.0,,,2.0,,,,,,,,,,,,,ericgm3,,
10408379,away,Barcelona,Jordi Alba,jordi-alba,J. Alba,D,18,170,22925,M,35199,EUR,606441600,D,18,18,False,45.0,41.0,3.0,2.0,13.0,15.0,29.0,40.0,1.0,8.0,,,,,67.0,68.0,7.1,14.0,0.0,0.0,0.191804,0,,10.0,1.0,2.0,2.0,,,2.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,JAlba,,
10408379,away,Barcelona,Franck Kessié,franck-kessie,F. Kessié,M,79,183,43153,M,359226,EUR,850953600,M,19,19,False,13.0,12.0,,,5.0,5.0,7.0,8.0,,,,,,,45.0,18.0,6.5,2.0,0.0261,0.0,0.0883437,1,,,2.0,3.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,franckkessie,,
10408379,away,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,39433,EUR,585014400,M,5,5,False,71.0,57.0,3.0,3.0,22.0,29.0,35.0,42.0,,11.0,,,,,76.0,78.0,6.9,15.0,0.0,0.0,0.178194,0,,,3.0,7.0,7.0,1.0,2.0,,2.0,,,2.0,2.0,,,1.0,,,1.0,2.0,,,True,,,,,,5sergiob,,
10408379,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,False,76.0,70.0,5.0,4.0,20.0,23.0,50.0,56.0,1.0,6.0,,,,,90.0,91.0,7.2,11.0,0.0,0.0,0.138693,0,,3.0,1.0,3.0,8.0,1.0,1.0,,1.0,,,1.0,3.0,,,3.0,,,,1.0,,,,,1.0,,,,Frenkie,,
10408379,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,11,11,False,42.0,35.0,1.0,1.0,5.0,7.0,36.0,50.0,,3.0,,,,,90.0,68.0,8.1,20.0,0.0,0.0,0.533048,0,,15.0,,5.0,5.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,3.0,,1.0,,2.0,6.0,6.0,,,FerranTorres,,
10408379,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,16.0,15.0,,,3.0,3.0,13.0,14.0,,1.0,,,,,90.0,33.0,7.1,6.0,0.3978,0.0,0.0541614,4,,1.0,2.0,4.0,4.0,2.0,2.0,,,,2.0,,1.0,4.0,,1.0,,,,2.0,,2.0,,,1.0,1.0,,,Lewa,,
10408379,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,1103693,EUR,1091664000,F,6,6,False,30.0,26.0,,,9.0,9.0,17.0,25.0,2.0,3.0,,,,,90.0,58.0,6.3,18.0,0.1459,0.0,0.0122713,2,,4.0,1.0,9.0,2.0,3.0,2.0,1.0,2.0,,4.0,2.0,,,,,,,1.0,,,,,,,,,2.0,Gavi,,
10408379,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,F,22,22,True,19.0,14.0,6.0,4.0,2.0,2.0,12.0,22.0,,1.0,,,,,45.0,33.0,7.0,10.0,0.0711,0.0,0.177008,1,,5.0,,,5.0,,2.0,,1.0,1.0,,,2.0,1.0,,,,,,2.0,,,,1.0,1.0,,,,Raphinha,,1.0
10408379,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,925097,EUR,920764800,D,4,4,True,7.0,5.0,,,3.0,3.0,2.0,4.0,,1.0,,,,,23.0,9.0,6.1,2.0,0.5269,0.0,0.031664,2,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,RAraújo,,2.0
10408379,away,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,17,17,True,25.0,24.0,2.0,1.0,2.0,2.0,23.0,26.0,1.0,1.0,,,,,23.0,37.0,7.0,5.0,0.0,0.0,0.0695865,0,,3.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,marcosalonso28,,
10408379,away,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,32,32,True,12.0,11.0,,,1.0,1.0,10.0,12.0,,1.0,,,,,14.0,14.0,6.7,2.0,0.0,0.0,0.0831686,0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,PabloTorre,,
10408379,away,Barcelona,Ángel Alarcón,angel-alarcon,Á. Alarcón,M,77,175,1302,M,1153261,EUR,1084579200,M,38,38,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,,,14.0,8.0,6.6,1.0,0.0521157,0.076731,0.00265578,1,,1.0,1.0,3.0,1.0,,,,,,,1.0,,,,1.0,Ángel,Alarcón,1.0,,1.0,,,,,,,,,,
10408379,away,Barcelona,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,908714,EUR,991180800,G,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408379,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inakipenya,,
10408379,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JKoundé,,
10408379,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlejandroBalde,,
