match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_penaltyWon,captain,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
11453079,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,22.0,14.0,13.0,5.0,0.0,11.0,14.0,3.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,90.0,31.0,6.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453079,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,False,34.0,26.0,6.0,4.0,0.0,11.0,15.0,15.0,22.0,,7.0,6.0,5.0,2.0,1.0,,,,,,66.0,57.0,6.2,17.0,0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
11453079,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,45.0,36.0,7.0,2.0,0.0,27.0,33.0,9.0,12.0,3.0,7.0,3.0,4.0,2.0,,1.0,,,,,90.0,59.0,6.2,11.0,1,,6.0,,,,,5.0,,,,1.0,,,,,,,,,,,,,,
11453079,home,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,44.0,37.0,7.0,3.0,0.0,27.0,28.0,10.0,18.0,3.0,1.0,6.0,4.0,1.0,3.0,,,,,,90.0,65.0,7.3,11.0,2,2.0,1.0,,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11453079,home,Al-Okhdood,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172.0,357,M,818578,EUR,737769600,D,20,20,False,36.0,31.0,4.0,4.0,0.0,15.0,15.0,16.0,25.0,2.0,1.0,4.0,9.0,1.0,,,,,,,66.0,52.0,6.6,11.0,0,4.0,,,,2.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
11453079,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,52.0,41.0,6.0,4.0,0.0,16.0,18.0,25.0,40.0,2.0,5.0,3.0,9.0,3.0,,3.0,,,,,90.0,69.0,6.4,21.0,1,6.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
11453079,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,40.0,32.0,7.0,3.0,0.0,20.0,21.0,13.0,21.0,,9.0,7.0,5.0,1.0,3.0,3.0,,,,,83.0,56.0,6.7,12.0,0,2.0,4.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,
11453079,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,False,33.0,29.0,1.0,1.0,0.0,8.0,8.0,22.0,31.0,,5.0,4.0,2.0,3.0,1.0,1.0,,,,,90.0,56.0,6.9,16.0,4,6.0,1.0,,3.0,3.0,3.0,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,
11453079,home,Al-Okhdood,Florin Tănase,,,florin-tanase,F. Tănase,M,10,185.0,1396,M,537032,EUR,788745600,M,10,10,False,24.0,21.0,1.0,,0.0,8.0,8.0,13.0,16.0,,4.0,2.0,3.0,1.0,1.0,1.0,,,,,82.0,32.0,6.5,5.0,1,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
11453079,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,99,99,False,26.0,20.0,,,0.0,2.0,2.0,18.0,27.0,,6.0,6.0,3.0,,3.0,,,,,,90.0,49.0,7.1,14.0,3,3.0,1.0,,1.0,6.0,2.0,1.0,,1.0,1.0,,,,1.0,3.0,1.0,,1.0,,,,,,,
