match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_clearanceOffLine,stat_hitWoodwork
15197289,home,Stoke City,Tommy Simkin,simkin-tommy,T. Simkin,G,25,190.0,110,M,1143932,EUR,1102464000,G,25,25,False,42.0,21.0,28.0,8.0,0.0,18.0,22.0,3.0,20.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,50.0,6.5,22.0,69.49350317208,13.0,7.455,4.62,0.0212,0,0.08,0.06,0.17,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197289,home,Stoke City,Maksym Talovierov,maksym-talovierov,M. Talovierov,D,40,195.0,1198,M,990355,EUR,962150400,D,40,40,False,36.0,28.0,11.0,5.0,0.0,23.0,25.0,5.0,11.0,2.0,10.0,3.0,3.0,,,,,,,90.0,63.0,7.8,11.0,72.1098132114,11.0,-16.065,7.455,,4,0.15,0.02,0.23,,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,7.0,6.0,2.0,1.0,0.19,,,,,,,,,,,,,,,
15197289,home,Stoke City,Ashley Phillips,ashley-phillips,A. Phillips,D,26,192.0,1100,M,1134744,EUR,1119744000,D,26,26,False,22.0,20.0,1.0,1.0,0.0,17.0,18.0,3.0,4.0,6.0,6.0,7.0,2.0,,,,,,,90.0,32.0,7.8,2.0,58.840732112283,6.0,24.99,15.75,,0,-0.09,0.02,0.63,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
15197289,home,Stoke City,Ben Wilmot,ben-wilmot,B. Wilmot,D,16,188.0,104,M,862796,EUR,941673600,D,16,16,False,36.0,30.0,4.0,,0.0,26.0,28.0,4.0,8.0,3.0,3.0,7.0,2.0,,,,,,,90.0,51.0,6.9,8.0,66.184910663711,9.0,-2.31,6.3,,2,0.09,0.0,0.46,,,1.0,3.0,,1.0,,,2.0,,,,,,1.0,,-0.57,,,1.0,True,1.0,,,,,,,,,,
15197289,home,Stoke City,Bosun Lawal,lawal-mohammed-olabosun,B. Lawal,D,18,193.0,231,M,1005710,EUR,1054252800,D,18,18,False,28.0,19.0,6.0,2.0,0.0,13.0,17.0,6.0,11.0,1.0,7.0,5.0,5.0,,,,,,,90.0,55.0,7.3,11.0,51.028751654438,7.0,33.075,19.32,,0,0.03,0.05,0.33,,,3.0,6.0,,2.0,1.0,,,,,1.0,2.0,1.0,2.0,,,,,,,,3.0,20.127521854416,1.0,,,,,,,
15197289,home,Stoke City,Tatsuki Seko,tatsuki-seko,T. Seko,M,12,175.0,348,M,1020071,EUR,882748800,M,12,12,False,31.0,20.0,8.0,2.0,0.0,13.0,17.0,7.0,14.0,2.0,4.0,,4.0,,,,,,,90.0,45.0,6.5,11.0,61.609167845248,8.0,-6.195,3.36,,0,0.01,0.02,0.58,,,1.0,6.0,1.0,,,,,,,1.0,1.0,,4.0,,,,,2.0,,,1.0,,,,,,,,,
15197289,home,Stoke City,Ben Pearson,ben-pearson,B. Pearson,M,4,174.0,72,M,190857,EUR,789177600,M,4,4,False,30.0,24.0,5.0,2.0,0.0,15.0,17.0,9.0,13.0,1.0,5.0,2.0,2.0,,,,,,,90.0,37.0,7.1,6.0,38.114583517247,3.0,31.5,14.595,,0,0.13,0.04,0.22,,,1.0,1.0,,,,,,,,1.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,
15197289,home,Stoke City,Million Manhoef,million-manhoef,M. Manhoef,M,42,179.0,771,M,961677,EUR,1010016000,M,42,42,False,17.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,13.0,,5.0,1.0,5.0,,,,,,,76.0,38.0,7.0,14.0,151.42486440431,13.0,91.56,20.685,,1,0.4,0.4,0.15,,3.0,3.0,8.0,,3.0,3.0,,1.0,,,,1.0,1.0,3.0,2.0,-0.54,,,,,5.0,1.0,37.689439375471,2.0,1.0,2.0,1.0,1.0,,,
15197289,home,Stoke City,Tomáš Rigo,tomas-rigo,T. Rigo,M,19,180.0,638,M,1088725,EUR,1025568000,M,19,19,False,14.0,9.0,2.0,,0.0,3.0,5.0,6.0,9.0,1.0,1.0,,3.0,,,,,,,76.0,35.0,6.8,16.0,80.482667038665,4.0,-3.675,8.82,,2,0.49,0.03,-0.04,,10.0,,4.0,,1.0,,1.0,,2.0,,1.0,,,1.0,5.0,-0.29,,,,,3.0,,,,5.0,2.0,,,,,
15197289,home,Stoke City,Lamine Cissé,lamine-cisse,L. Cissé,F,29,182.0,329,M,1119480,EUR,1045267200,M,29,29,False,10.0,5.0,1.0,,0.0,4.0,6.0,1.0,4.0,6.0,18.0,2.0,3.0,,,,,,,90.0,43.0,8.6,15.0,166.01947441035,15.0,66.99,24.78,,3,-0.22,0.23,0.3,,3.0,1.0,6.0,,4.0,,1.0,,1.0,2.0,,8.0,3.0,1.0,1.0,0.56,Lamine Cisse,,,,2.0,4.0,84.637964473847,4.0,,,,,1.0,,
15197289,home,Stoke City,Divin Mubama,mubama-divin,D. Mubama,F,9,183.0,2428,M,1167025,EUR,1098662400,F,9,9,False,13.0,5.0,1.0,,0.0,3.0,9.0,2.0,4.0,,5.0,1.0,3.0,,,,,,,76.0,29.0,5.9,12.0,140.64119497711,10.0,50.19,33.39,,2,-0.22,0.12,-0.12,,,4.0,13.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,3.0,,-0.6,,,,,,2.0,56.760039640578,1.0,,4.0,2.0,,,,
15197289,home,Stoke City,Jun-Ho Bae,bae-jun-ho,B. Jun-Ho,M,10,180.0,1965,M,1185869,EUR,1061424000,M,10,10,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,,,,,,,,,,14.0,7.0,6.4,2.0,8.715540660223,1.0,2.205,2.205,,0,0.07,0.01,0.0,,,1.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
15197289,home,Stoke City,Sorba Thomas,sorba-thomas,S. Thomas,M,7,185.0,581,M,911039,EUR,917222400,M,7,7,True,5.0,1.0,1.0,,0.0,,,1.0,5.0,,,,,,,,,,,14.0,7.0,6.4,5.0,6.3677224342774,1.0,-4.305,-4.305,,0,-0.08,0.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
15197289,home,Stoke City,Sam Gallagher,sam-gallagher,S. Gallagher,F,20,193.0,137,M,362704,EUR,811123200,F,20,20,True,2.0,,1.0,,0.0,,,,2.0,,1.0,,2.0,,,,,,,14.0,4.0,6.5,2.0,15.929424126558,2.0,15.855,9.345,,0,-0.01,0.01,0.13,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
15197289,home,Stoke City,Jack Bonham,jack-bonham,J. Bonham,G,1,192.0,34,M,94665,EUR,747964800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197289,home,Stoke City,Jaden Dixon,dixon-jaden,J. Dixon,D,14,188.0,180,M,1471588,EUR,1170806400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jaden Dixon,,,,,,,,,,,,,,
15197289,home,Stoke City,Jake Griffin,jake-griffin,J. Griffin,D,47,,23,M,1522260,EUR,1135900800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jake,Griffin,,,,,,,,,,,,,
15197289,home,Stoke City,Ruben Curley,ruben-curley,R. Curley,M,55,,115,M,1562672,EUR,1125878400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ruben,Curley,,,,,,,,,,,,,
15197289,home,Stoke City,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196.0,565,M,51652,EUR,598147200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197289,home,Stoke City,Favour Fawunmi,favour-fawunmi,F. Fawunmi,F,19,,42,M,1479687,EUR,1146009600,F,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197289,away,Coventry City,Ben Wilson,ben-wilson,B. Wilson,G,13,186.0,99,M,216590,EUR,713318400,G,13,13,False,30.0,15.0,17.0,2.0,0.0,13.0,15.0,2.0,15.0,,,,7.0,,1.0,2.0,,,,90.0,36.0,6.7,15.0,80.519419025328,12.0,46.83,12.81,0.3459,0,0.01,0.01,-0.11,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
