match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,captain,stat_penaltyConceded,stat_penaltyWon
11388416,home,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,gerorulli,128383,EUR,706320000,G,1,1,False,43.0,31.0,25.0,13.0,25.0,31.0,6.0,12.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,53.0,7.0,12.0,0.00482126,0,-0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,,982778,EUR,1042848000,D,2,2,False,63.0,55.0,4.0,3.0,26.0,28.0,29.0,35.0,1.0,7.0,2.0,5.0,,,,,,,90.0,82.0,7.9,10.0,0.103418,2,,2.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.3164,1.3506,,,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,josip.sutalo,954836,EUR,951696000,D,37,37,False,78.0,73.0,4.0,2.0,52.0,54.0,21.0,24.0,2.0,4.0,3.0,7.0,,,,,,,90.0,89.0,6.8,6.0,0.0107025,0,,2.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,,1064177,EUR,1042675200,D,13,13,False,79.0,71.0,7.0,3.0,39.0,43.0,32.0,36.0,2.0,3.0,1.0,6.0,,,,,,,81.0,87.0,6.8,9.0,0.0256122,0,,4.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,
11388416,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,,1153079,EUR,1141689600,D,4,4,False,58.0,54.0,1.0,1.0,21.0,23.0,33.0,36.0,1.0,6.0,3.0,4.0,,,,,,,90.0,85.0,6.4,11.0,0.0197759,0,,10.0,6.0,2.0,,,,2.0,1.0,,,,,,,3.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,
11388416,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,,1102659,EUR,1046649600,M,33,33,False,49.0,44.0,1.0,1.0,20.0,23.0,24.0,26.0,,1.0,,4.0,,,,,,,68.0,52.0,6.9,7.0,0.024202,0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,
11388416,home,AFC Ajax,Sivert Mannsverk,sivert-mannsverk,S. Mannsverk,M,20,185,521,M,,900111,EUR,1020816000,M,16,16,False,48.0,45.0,1.0,1.0,17.0,18.0,28.0,30.0,1.0,3.0,1.0,4.0,,,,,,,80.0,53.0,6.7,4.0,0.0943282,0,,3.0,1.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,,959806,EUR,1021507200,M,8,8,False,28.0,22.0,1.0,,7.0,7.0,16.0,25.0,2.0,6.0,,1.0,,,,,,,90.0,51.0,7.3,16.0,0.0572076,3,,6.0,4.0,2.0,,,,1.0,,,,0.2863,,,,,,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
11388416,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,,1149146,EUR,1118102400,F,39,39,False,35.0,30.0,4.0,3.0,7.0,8.0,23.0,30.0,,5.0,,7.0,,,,,,,80.0,61.0,6.7,19.0,0.0435359,1,,5.0,8.0,4.0,1.0,1.0,,1.0,1.0,1.0,,0.0819,0.2027,Mika Godts,,,,,1.0,7.0,3.0,,,,,,,,,,,,
11388416,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,False,10.0,8.0,,,3.0,3.0,5.0,7.0,2.0,2.0,,,,,,,,,44.0,13.0,6.4,5.0,0.0245859,0,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
11388416,home,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,StevenBergwijn,361798,EUR,876268800,F,7,7,False,25.0,24.0,,,7.0,7.0,17.0,18.0,1.0,1.0,,1.0,,,,,,,36.0,27.0,5.3,3.0,0.11462,0,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,True,1.0,
11388416,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,,190867,EUR,813196800,F,10,10,True,13.0,10.0,,,4.0,5.0,6.0,9.0,3.0,5.0,,2.0,,,,,,,46.0,27.0,7.3,11.0,0.0084679,1,,5.0,,,,1.0,1.0,,1.0,1.0,,0.899,0.9699,,,3.0,,2.0,,5.0,1.0,2.0,,,,,,,,,,,
11388416,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,,1120315,EUR,1037664000,D,3,3,True,16.0,10.0,3.0,1.0,5.0,7.0,7.0,13.0,2.0,3.0,,,,,,,,,22.0,24.0,6.8,10.0,0.189618,0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,4.0,,1.0,2.0,,2.0,,,,,,,
11388416,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,,190883,EUR,806284800,M,21,21,True,16.0,13.0,4.0,4.0,3.0,3.0,10.0,14.0,,,,1.0,,,,,,,10.0,19.0,6.6,5.0,0.0111646,0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11388416,home,AFC Ajax,Julian Rijkhoff,julian-rijkhoff,J. Rijkhoff,F,10,183,960,M,,1140601,EUR,1106611200,F,19,19,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,,,,,10.0,8.0,7.0,1.0,0.00838944,1,,2.0,,,,1.0,,,2.0,1.0,,0.0519,0.0324,Julian Rijkhoff,,1.0,,,1.0,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,BornaSosa,357584,EUR,885340800,D,25,25,True,6.0,5.0,1.0,,1.0,1.0,4.0,6.0,,1.0,,,,,,,,,9.0,15.0,6.6,3.0,0.00272649,0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11388416,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Tom de Graaff,tom-de-graaff,T. d. Graaff,G,16,193,177,M,,1145525,EUR,1102636800,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Tom,de Graaff,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,,872307,EUR,905126400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Tristan Gooijer,tristan-gooijer,T. Gooijer,D,6,185,452,M,,1142572,EUR,1094083200,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Tristan,Gooijer,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Silvano Vos,silvano-vos,S. Vos,M,55,190,846,M,,1142565,EUR,1110931200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388416,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388416,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,,367118,EUR,845596800,G,1,1,False,33.0,16.0,23.0,6.0,13.0,16.0,3.0,17.0,,,,5.0,3.0,,3.0,,,,90.0,40.0,6.5,18.0,0.00046862,0,0.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
11388416,away,Excelsior,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,,1130308,EUR,1069027200,D,22,22,False,46.0,37.0,7.0,3.0,20.0,23.0,17.0,25.0,3.0,9.0,2.0,7.0,,,,,,,90.0,68.0,7.4,13.0,0.0188797,0,,4.0,1.0,1.0,,,,,4.0,3.0,,,,Mimeirhel Benita,,3.0,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,1.0
11388416,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,,794990,EUR,896745600,D,2,2,False,49.0,42.0,8.0,4.0,25.0,28.0,17.0,21.0,2.0,7.0,4.0,1.0,,,,,,,90.0,63.0,6.9,8.0,0.0189996,0,,5.0,1.0,1.0,,,,3.0,4.0,2.0,2.0,,,,,4.0,,,1.0,,,,,,,,,,,,,,
11388416,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,,887617,EUR,822528000,D,4,4,False,47.0,41.0,3.0,1.0,23.0,24.0,18.0,23.0,,,6.0,3.0,,,,,,,90.0,55.0,6.4,6.0,0.0234037,0,,4.0,,,,,,2.0,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,
11388416,away,Excelsior,Arthur Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,,910053,EUR,1002153600,D,12,12,False,52.0,48.0,1.0,1.0,27.0,29.0,21.0,23.0,,2.0,,10.0,,,,,,,90.0,73.0,6.4,10.0,0.0106771,1,,7.0,1.0,,,,,3.0,2.0,1.0,,0.0295,,Arthur,Zagre,1.0,,,1.0,1.0,,4.0,,1.0,,,1.0,,,,,,
