match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_blockedScoringAttempt,stat_goalAssist
11369434,home,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,False,13.0,11.0,,,4.0,5.0,7.0,8.0,,4.0,,1.0,4.0,,,,,,,80.0,24.0,6.6,6.0,0.0054733,2,,,,3.0,5.0,,1.0,,,,,,3.0,2.0,,,1.0,0.4924,,,,,,,,,,1.0,1.0,2.0,,
11369434,home,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,D,2,2,True,16.0,14.0,,,3.0,4.0,11.0,15.0,,,,4.0,,,,,,,,45.0,26.0,6.1,10.0,0.00544908,0,,,3.0,,4.0,1.0,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,9.0,6.0,1.0,,1.0,1.0,5.0,13.0,,,,,,,,,,,,24.0,15.0,6.4,8.0,0.00189948,0,,,5.0,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Cristian Herrera,cristian-herrera,C. Herrera,F,17,189,85,M,362032,EUR,668822400,F,7,7,True,8.0,7.0,,,4.0,5.0,3.0,3.0,,,,1.0,,,,,,,,10.0,8.0,6.4,1.0,0.00090247,0,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
11369434,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,,,,,,,,,,1.0,8.0,,2.0,0.00188266,0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Alex González Gorrin,alex-gonzalez,A. González,G,31,191,9,M,1022977,EUR,1028764800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Eric Curbelo,eric-curbelo,E. Curbelo,D,23,181,52,M,868227,EUR,758505600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Omenuke Mfulu,omenuke-mfulu,O. Mfulu,M,,182,893,M,552668,EUR,764121600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,home,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,34.0,16.0,26.0,8.0,8.0,11.0,8.0,23.0,,,1.0,7.0,,1.0,,1.0,1.0,,,90.0,38.0,6.4,18.0,0.0029402,0,-0.6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,33.0,23.0,4.0,,13.0,15.0,10.0,19.0,2.0,5.0,3.0,7.0,1.0,,,,,,,90.0,60.0,6.9,13.0,0.0164827,0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,True,1.0,,,,,,,
11369434,away,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,34.0,23.0,11.0,2.0,14.0,16.0,9.0,18.0,1.0,4.0,6.0,7.0,1.0,,,,,,,90.0,47.0,6.6,12.0,0.00293755,0,,,,,1.0,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
11369434,away,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,5,5,False,43.0,30.0,20.0,11.0,15.0,23.0,15.0,20.0,3.0,4.0,2.0,11.0,,,,,,,,83.0,48.0,6.7,14.0,0.0249178,0,,,,,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,
11369434,away,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,False,25.0,21.0,4.0,3.0,11.0,12.0,11.0,20.0,,6.0,6.0,7.0,,,,,,,,90.0,62.0,7.1,16.0,0.21619,0,,,7.0,3.0,9.0,2.0,1.0,1.0,,,6.0,4.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
11369434,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,7.0,4.0,,,3.0,5.0,4.0,12.0,,1.0,1.0,3.0,,,,,,,,82.0,27.0,6.4,14.0,0.125693,0,,,10.0,1.0,7.0,2.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,2.0,3.0,1.0,,,2.0,,
11369434,away,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,30.0,22.0,5.0,1.0,7.0,12.0,15.0,18.0,2.0,5.0,2.0,7.0,1.0,,,,,,,90.0,43.0,6.9,9.0,0.00671668,2,,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.0624,,,,,,,,,,,,,1.0,
11369434,away,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,False,24.0,21.0,,,16.0,18.0,6.0,7.0,1.0,3.0,1.0,5.0,2.0,,,,,,,62.0,32.0,6.7,3.0,0.0566456,0,,,1.0,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
11369434,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,14.0,9.0,,,3.0,6.0,6.0,8.0,,4.0,,1.0,1.0,,,,,,,62.0,27.0,7.0,9.0,0.165958,1,,,,,4.0,3.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,0.1095,,,,,,,1.0,,1.0,,,,,
11369434,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,False,10.0,8.0,1.0,1.0,3.0,4.0,5.0,7.0,3.0,4.0,,2.0,1.0,,,,,,,90.0,30.0,7.1,12.0,0.00413542,6,,,1.0,3.0,7.0,,1.0,2.0,,,,,5.0,1.0,,,2.0,0.9888,,,3.0,1.0,0.5147,,,,,1.0,,,2.0,
11369434,away,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,False,7.0,5.0,,,2.0,3.0,3.0,4.0,3.0,3.0,,1.0,1.0,,,,,,,31.0,14.0,6.1,6.0,0.00074663,1,,,,,3.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,0.0568,,,,,,,,,,1.0,,1.0,,
11369434,away,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,9.0,4.0,,,,1.0,4.0,10.0,4.0,6.0,,1.0,1.0,,,,,,,59.0,25.0,7.0,10.0,0.0156414,3,,,2.0,5.0,6.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,0.4181,,,2.0,,0.7349,,1.0,,,1.0,,2.0,,
11369434,away,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,12,12,True,13.0,9.0,3.0,2.0,2.0,3.0,7.0,10.0,,1.0,,1.0,,,,,,,,28.0,16.0,6.7,4.0,0.00248117,0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,True,7.0,7.0,1.0,1.0,1.0,1.0,10.0,11.0,,4.0,1.0,2.0,,,,,,,,28.0,22.0,8.0,5.0,0.374561,0,,,5.0,1.0,2.0,,1.0,2.0,2.0,,2.0,2.0,3.0,,,,,,,,,,,,3.0,4.0,2.0,,,,,1.0
11369434,away,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,,8.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,5.0,4.0,1.0,,,1.0,4.0,4.0,,2.0,,2.0,,,,,,,,14.0,9.0,6.4,3.0,0.00253323,0,,,,,2.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Victor Wehbi Aznar,victor-wehbi-aznar,V. W. Aznar,G,13,189,104,M,1011486,EUR,1034812800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369434,away,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
