match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_hitWoodwork,captain,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
12764347,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,7.0,7.0,,,0.0,1.0,1.0,7.0,,1.0,,,81.0,19.0,8.5,1.0,0.043623,9,,,,6.0,,,4.0,,,,,,1.0,1.0,4.0,5.0,2.0,,0.9872,2.867,3.0,2.0,,,,,,,1.0,,,,,,,,,,,
12764347,home,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10486,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,13.0,11.0,1.0,,0.0,3.0,3.0,10.0,,2.0,,,21.0,21.0,6.7,4.0,0.00743507,1,,,,8.0,,2.0,3.0,,3.0,,,,,,,,,,0.0307,,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,
12764347,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,True,32.0,31.0,,,0.0,10.0,10.0,22.0,,1.0,,,21.0,38.0,6.9,3.0,0.0723221,0,,,,21.0,,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,
12764347,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,True,28.0,27.0,,,0.0,10.0,11.0,17.0,,,,,16.0,30.0,6.8,1.0,0.0150767,0,,,,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,True,32.0,30.0,1.0,,0.0,12.0,13.0,19.0,,,,,16.0,33.0,6.6,2.0,0.0187978,0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,,1142703,EUR,1111363200,M,75,75,True,2.0,2.0,,,0.0,,,2.0,,,,,9.0,2.0,6.5,,0.00244666,0,,Nico,O’Reilly,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5019,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Peter Vindahl Jensen,vindahl-jensen-peter,P. V. Jensen,G,1,194,252,M,,814180,EUR,887587200,G,1,1,False,23.0,10.0,19.0,6.0,0.0,5.0,6.0,17.0,2.0,7.0,4.0,5.0,90.0,37.0,6.8,13.0,0.00087073,0,0.0284,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,
12764347,away,AC Sparta Praha,Martin Vitík,martin-vitik,M. Vitík,D,41,192,1085,M,,1085913,EUR,1043107200,D,41,41,False,16.0,16.0,,,0.0,13.0,13.0,3.0,4.0,2.0,,,90.0,30.0,6.6,1.0,0.001131,0,,Martin Vitík,,3.0,2.0,2.0,3.0,,,1.0,1.0,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Filip Panák,filip-panak,F. Panák,D,27,185,102,M,,580842,EUR,815270400,D,27,27,False,17.0,12.0,4.0,2.0,0.0,10.0,11.0,6.0,3.0,2.0,,,90.0,25.0,6.2,5.0,0.00169569,0,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,True,,,,,,,,
12764347,away,AC Sparta Praha,Asger Sørensen,asger-sorensen,A. Sørensen,D,25,191,135,M,,280729,EUR,833932800,D,25,25,False,24.0,21.0,3.0,2.0,0.0,15.0,17.0,7.0,5.0,1.0,,,90.0,33.0,5.9,3.0,0.00085271,0,,,,6.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3021,M,,881844,EUR,887760000,M,17,17,False,15.0,5.0,7.0,,0.0,3.0,9.0,11.0,7.0,8.0,,,90.0,43.0,5.7,18.0,0.0298674,1,,,,4.0,1.0,9.0,6.0,3.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,,,2.0,0.0177,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,1.0,
12764347,away,AC Sparta Praha,Kaan Kairinen,kaan-kairinen,K. Kairinen,M,6,185,376,M,,547862,EUR,914284800,M,6,6,False,20.0,17.0,1.0,,0.0,14.0,15.0,5.0,3.0,2.0,,,89.0,30.0,6.1,5.0,0.00140034,0,,,,3.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Qazim Laci,qazim-laci,Q. Laci,M,20,173,992,M,,284395,EUR,822009600,M,20,20,False,19.0,19.0,1.0,1.0,0.0,15.0,15.0,4.0,3.0,3.0,,,90.0,35.0,6.3,2.0,0.00458709,0,,,,4.0,1.0,6.0,7.0,3.0,2.0,6.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Matěj Ryneš,matej-rynes,M. Ryneš,M,11,183,99,M,,1093686,EUR,991180800,M,32,32,False,17.0,9.0,3.0,,0.0,7.0,10.0,7.0,6.0,6.0,,,89.0,36.0,6.1,12.0,0.00073032,0,,Matej Rynes,,2.0,1.0,6.0,6.0,3.0,1.0,5.0,2.0,2.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1536,M,,831510,EUR,889056000,F,14,14,False,10.0,6.0,1.0,,0.0,3.0,5.0,5.0,1.0,3.0,,,74.0,22.0,6.5,7.0,0.00079468,3,,,,3.0,,4.0,,2.0,1.0,,,1.0,,,,1.0,,,0.1835,0.0651,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
12764347,away,AC Sparta Praha,Victor Olatunji,victor-olatunji,V. Olatunji,F,17,191,649,M,,931823,EUR,936489600,F,7,7,False,6.0,3.0,,,0.0,2.0,3.0,3.0,1.0,,,,60.0,14.0,6.7,4.0,9.662e-05,0,,,,1.0,2.0,2.0,4.0,,2.0,,,1.0,,,2.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0
12764347,away,AC Sparta Praha,Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,22,182,1309,M,,325121,EUR,833068800,F,22,22,False,10.0,8.0,3.0,2.0,0.0,3.0,3.0,9.0,1.0,3.0,,,45.0,19.0,7.1,3.0,0.191306,1,,,,6.0,,,2.0,,1.0,,,,3.0,2.0,,,,,0.0302,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
12764347,away,AC Sparta Praha,Ermal Krasniqi,krasniqi-ermal,E. Krasniqi,M,77,188,573,M,,1160858,EUR,905126400,M,29,29,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,45.0,5.0,6.1,,0.00069169,0,,,,1.0,,3.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Albion Rrahmani,albion-rrahmani,A. Rrahmani,F,9,187,1174,M,,1124624,EUR,967680000,F,10,10,True,5.0,3.0,,,0.0,3.0,3.0,2.0,,3.0,,,30.0,7.0,6.5,2.0,2.218e-05,0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12764347,away,AC Sparta Praha,Krystof Daněk,krystof-danek,K. Daněk,M,9,182,126,M,,1009833,EUR,1041724800,M,13,13,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,,,,16.0,5.0,6.3,1.0,0.00346235,0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Markus Solbakken,markus-solbakken,M. Solbakken,M,4,182,183,M,,841591,EUR,964483200,M,4,4,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Tomáš Wiesner,tomas-wiesner,T. Wiesner,M,28,176,61,M,,827561,EUR,869097600,D,28,28,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,1.0,2.0,,,2.1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Vojtěch Vorel,vojtech-vorel,V. Vorel,G,42,190,50,M,,537342,EUR,835056000,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Jakub Surovčík,jakub-surovcik,J. Surovčík,G,44,196,66,M,,964140,EUR,1025222400,G,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Mathias Ross,mathias-ross,M. Ross,D,2,190,377,M,,918435,EUR,979516800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,David Pavelka,david-pavelka,D. Pavelka,D,8,185,53,M,,101330,EUR,674524800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,David,Pavelka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Martin Suchomel,martin-suchomel,M. Suchomel,M,2,183,58,M,,1130793,EUR,1031702400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,Martin Suchomel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Lukáš Sadílek,lukas-sadilek,L. Sadílek,M,13,178,92,M,,280637,EUR,832809600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764347,away,AC Sparta Praha,Jakub Pešek,jakub-pesek,J. Pešek,M,10,173,74,M,,239526,EUR,740880000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
