match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId
11540895,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,25.0,24.0,2.0,2.0,0.0,5.0,5.0,19.0,21.0,3.0,1.0,,,,75.0,36.0,7.6,0.0203932,2,,5.0,,1.0,,2.0,2.0,1.0,6.0,1.0933,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,0.9512,,1.0,,,,,
11540895,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,True,38.0,35.0,1.0,1.0,0.0,13.0,14.0,22.0,24.0,3.0,6.0,1.0,,,45.0,44.0,6.9,0.0209829,1,,2.0,,,,1.0,,,3.0,0.0955,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11540895,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,27,27,True,24.0,22.0,1.0,,0.0,5.0,5.0,19.0,23.0,2.0,1.0,1.0,,,23.0,31.0,6.9,0.0745607,0,,,,,,,,1.0,5.0,,,,,,,,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,
11540895,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,16.0,14.0,2.0,1.0,0.0,6.0,6.0,8.0,10.0,1.0,,,,,15.0,18.0,6.4,0.0595137,0,,2.0,,,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11540895,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,14.0,12.0,1.0,1.0,0.0,,,12.0,14.0,1.0,,1.0,,,15.0,20.0,6.7,0.0111346,1,,,,,,,,2.0,5.0,0.0531,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11540895,home,Alanyaspor,Anderson Silva,,,anderson-silva,A. Silva,F,33,186,521,M,892272,EUR,880070400,F,33,33,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,1.0,,,15.0,7.0,6.7,0.00339393,1,,,,,,,,1.0,1.0,0.144,,,,,,,,,,,,,,,1.0,2.0,0.1512,,,,,,,
11540895,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,home,Alanyaspor,Yunus Bahadir,,,yunus-bahadir,Y. Bahadir,D,2,170,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,home,Alanyaspor,Mert-Yusuf Torlak,,,mert-yusuf-torlak,M. Torlak,M,37,173,19,M,1015654,EUR,1026950400,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,home,Alanyaspor,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191,1938,M,1143587,EUR,731289600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,False,39.0,29.0,22.0,13.0,0.0,21.0,27.0,8.0,12.0,,8.0,,2.0,,90.0,48.0,7.1,0.00209932,0,0.8815,,,,2.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,
11540895,away,Antalyaspor,Mert Yilmaz,,,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,False,26.0,22.0,,,0.0,15.0,17.0,7.0,9.0,3.0,4.0,1.0,,,90.0,46.0,6.6,0.0117304,0,,6.0,1.0,,4.0,,,,8.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,45.0,39.0,5.0,1.0,0.0,28.0,30.0,11.0,15.0,1.0,3.0,1.0,,,90.0,52.0,6.4,0.00321321,0,,1.0,,,4.0,,,,6.0,,,,,1.0,,,,,,,,,,,,,,True,,,,,,
11540895,away,Antalyaspor,Amar Gerxhaliu,,,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,False,67.0,62.0,2.0,1.0,0.0,54.0,56.0,8.0,11.0,2.0,1.0,,,,90.0,76.0,6.9,0.00342868,0,,,,,3.0,1.0,1.0,,5.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,54.0,46.0,2.0,,0.0,28.0,33.0,19.0,25.0,1.0,10.0,,,,90.0,69.0,6.8,0.0779347,0,,3.0,,,1.0,1.0,,1.0,13.0,,,,3.0,3.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,42.0,40.0,1.0,1.0,0.0,22.0,23.0,18.0,19.0,3.0,2.0,1.0,,,90.0,52.0,7.0,0.0337975,1,,3.0,1.0,,3.0,1.0,,1.0,3.0,0.0122,1.0,,1.0,3.0,,,,,,,1.0,1.0,,,1.0,,0.2523,,,,,,,
11540895,away,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,False,38.0,38.0,,,0.0,21.0,21.0,17.0,17.0,3.0,3.0,,,,68.0,44.0,6.6,0.0236386,0,,4.0,2.0,,,1.0,,,2.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,
11540895,away,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,14.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,8.0,,4.0,,,,77.0,20.0,6.1,0.00972725,0,,8.0,1.0,,,,,1.0,7.0,,,,,3.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
11540895,away,Antalyaspor,Ramzi Safuri,,,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,False,33.0,26.0,4.0,3.0,1.0,10.0,10.0,18.0,27.0,4.0,2.0,1.0,,,90.0,50.0,7.4,0.132724,2,,3.0,,,,,,,13.0,0.1279,1.0,,,,,,4.0,2.0,1.0,2.0,4.0,3.0,1.0,,1.0,,0.1102,,,,,,,
11540895,away,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,10,10,False,29.0,23.0,1.0,1.0,0.0,10.0,12.0,13.0,18.0,3.0,6.0,1.0,,,90.0,47.0,6.5,0.0266244,0,,8.0,1.0,,,,,3.0,15.0,,1.0,,2.0,1.0,2.0,,1.0,,,1.0,5.0,2.0,,,,,,,,,,,,
11540895,away,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,19.0,9.0,,,0.0,2.0,3.0,7.0,16.0,12.0,2.0,4.0,,,90.0,34.0,7.6,0.0737149,2,,4.0,,1.0,,,,3.0,16.0,0.0931,2.0,6.0,,,1.0,,,,,,5.0,2.0,,,1.0,1.0,0.8845,,1.0,,,,,AdamBuksa
11540895,away,Antalyaspor,Emre Uzun,,,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,,22.0,12.0,6.5,0.00604512,2,,3.0,1.0,1.0,,,,,1.0,0.1102,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
11540895,away,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,13.0,6.0,6.7,0.00050408,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Doğukan Özkan,,,dogukan-ozkan,D. Özkan,G,13,187,16,M,902045,EUR,949622400,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Kağan Arıcan,Kagan Arican,,kagan-arican,K. Arıcan,G,96,187,23,M,1418111,EUR,1141948800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Harun Toprak,Harun Toprak,,toprak-harun,H. Toprak,D,72,188,9,M,1548125,EUR,1114732800,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Muhammed Emin Ozkul,,,ozkul-muhammed-emin,M. E. Ozkul,D,15,188,6,M,1900940,EUR,1171843200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540895,away,Antalyaspor,Burak Ingenç,Burak Ingenc,,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
