match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_penaltyWon,stat_hitWoodwork,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
12499529,home,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,11,11,False,17.0,10.0,1.0,,0.0,5.0,8.0,5.0,10.0,2.0,7.0,,1.0,,,,89.0,38.0,6.8,19.0,0.0383181,1,,1.0,3.0,11.0,,,,,3.0,3.0,2.0,3.0,,,,,1.0,0.0594,,5.0,,1.0,,,,,,1.0,,,,,,
12499529,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,True,5.0,2.0,2.0,,0.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,,15.0,9.0,6.5,4.0,0.00022206,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,2.0,3.0,,1.0,,,,15.0,13.0,6.9,6.0,0.00478406,1,,,1.0,3.0,1.0,,,,1.0,3.0,,,,,,,1.0,0.0544,,1.0,,,,1.0,0.412,,,,1.0,,,,,
12499529,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,,,,0.0,,,,,,,1.0,,,,,10.0,3.0,6.6,1.0,,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,1.0,,,,0.0,,,,1.0,,,,,,,,6.0,2.0,5.5,1.0,,0,,,1.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,home,Borussia M'gladbach,Shio Fukuda ,shio-fukuda,S. Fukuda ,F,13,178,926,M,1493496,EUR,1081382400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Shio Fukuda ,,,,,,,,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,37.0,27.0,15.0,5.0,0.0,24.0,27.0,3.0,10.0,,,,5.0,1.0,2.0,,90.0,42.0,6.7,10.0,0.00121304,0,0.3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,1.0,,,
12499529,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,67.0,62.0,2.0,1.0,0.0,32.0,33.0,34.0,42.0,,4.0,,10.0,,,,90.0,96.0,7.2,14.0,0.281651,0,,8.0,1.0,3.0,,2.0,,1.0,,2.0,3.0,,2.0,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,74.0,70.0,2.0,1.0,0.0,54.0,55.0,16.0,19.0,1.0,1.0,2.0,4.0,,,,83.0,78.0,6.7,4.0,0.0227359,0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,NiklasSule,,,,
12499529,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,82.0,72.0,7.0,5.0,1.0,45.0,50.0,27.0,32.0,5.0,9.0,7.0,4.0,,,,90.0,97.0,7.6,11.0,0.0515069,0,,,3.0,5.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,4.0,,,,1.0,,,,1.0,,True,,,,,,,nico.schlotterbeck,,,,
12499529,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,False,50.0,41.0,3.0,2.0,0.0,20.0,22.0,22.0,32.0,2.0,7.0,5.0,9.0,,,,90.0,83.0,7.3,16.0,0.0567632,1,,4.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,,1.0,,,,1.0,0.0772,1.0,,,1.0,,,,,,,,rbens,,,,
12499529,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,False,56.0,50.0,5.0,3.0,0.0,28.0,30.0,22.0,26.0,1.0,5.0,,4.0,,,,90.0,63.0,7.1,7.0,0.0369944,1,,,,1.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,3.0,0.0309,,,,1.0,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,43.0,40.0,2.0,2.0,0.0,19.0,20.0,21.0,24.0,,1.0,,,,,,78.0,45.0,6.4,4.0,0.0775078,0,,1.0,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,pascalgross65,,1.0,,
12499529,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,M,14,14,False,25.0,20.0,,,0.0,8.0,8.0,12.0,19.0,,3.0,1.0,4.0,,,,58.0,38.0,7.0,9.0,0.0490298,1,,2.0,,3.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,1.0,2.0,0.0841,,,1.0,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,25.0,23.0,2.0,2.0,0.0,6.0,6.0,17.0,20.0,,3.0,1.0,1.0,,,,90.0,37.0,6.7,6.0,0.0812057,2,,1.0,3.0,7.0,,,,,2.0,1.0,1.0,2.0,1.0,,,2.0,2.0,0.5016,,2.0,,,,,,,,,,marcel7sabitzer,,,,
12499529,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,M,43,43,False,20.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,16.0,1.0,10.0,,3.0,,,,90.0,53.0,7.7,16.0,0.077409,5,,4.0,,5.0,,4.0,,,3.0,4.0,4.0,2.0,1.0,,,2.0,2.0,0.28,,1.0,2.0,1.0,,2.0,0.8198,1.0,,,,jbgittens,,,,
12499529,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,13.0,9.0,2.0,2.0,0.0,5.0,7.0,4.0,6.0,3.0,5.0,,2.0,,,,90.0,29.0,6.8,8.0,0.0158374,3,,,4.0,6.0,,,1.0,,,3.0,2.0,1.0,1.0,,,2.0,,0.3966,,1.0,,1.0,,,,,1.0,,,guirassy19off,,,1.0,
12499529,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,True,14.0,12.0,,,0.0,,,12.0,15.0,,2.0,,,,,,32.0,22.0,7.1,5.0,0.0499847,3,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,0.1586,,,1.0,1.0,,1.0,0.0998,,,,,donyellmalen,,,,
12499529,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,13.0,10.0,1.0,,0.0,3.0,3.0,8.0,14.0,,2.0,,2.0,,,,12.0,22.0,7.1,6.0,0.197009,0,,4.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,gioareyna,,,,1.0
12499529,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,True,10.0,9.0,,,0.0,4.0,4.0,5.0,7.0,1.0,1.0,,,,,,16.0,11.0,6.6,2.0,0.00637435,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,emrecan23,,,,
12499529,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yan.couto,,,,
12499529,away,Borussia Dortmund,Yannik Lührs,yannik-luhrs,Y. Lührs,D,49,190,125,M,1138040,EUR,1063065600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1008,M,1418620,EUR,1139184000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Almugera Kabar,,,,,,,,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,975,M,990210,EUR,986860800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499529,away,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julien.drnl,,,,
