match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,player_firstName,stat_totalCross,stat_wasFouled,stat_totalOffside,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAGoal
13472606,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188.0,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,27.0,18.0,16.0,7.0,0.0,11.0,12.0,7.0,15.0,1.0,1.0,4.0,7.0,2.0,4.0,3.0,90.0,38.0,7.4,10.0,0.00087236,33.672572817486,5.0,16.17,10.08,0,0.6177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472606,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175.0,6662,M,,1021721,EUR,838252800,D,96,96,False,27.0,20.0,5.0,1.0,2.0,10.0,15.0,10.0,12.0,,5.0,6.0,6.0,,,,90.0,56.0,7.6,14.0,0.220857,106.98963941379,11.0,93.45,34.125,0,,1.0,8.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
13472606,home,Vasco da Gama,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179.0,4436,M,,839095,EUR,920937600,D,46,46,False,27.0,20.0,6.0,2.0,0.0,15.0,18.0,5.0,9.0,1.0,3.0,8.0,2.0,,,,90.0,39.0,6.6,7.0,0.00204118,73.151025959163,11.0,15.855,9.555,1,,1.0,2.0,,,,,,2.0,,,,1.0,1.0,2.0,0.0665,,,,,,,,,,,,,,,
13472606,home,Vasco da Gama,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,,1191278,EUR,1065830400,D,30,30,False,22.0,14.0,7.0,1.0,0.0,13.0,16.0,1.0,6.0,7.0,10.0,9.0,2.0,,,,90.0,40.0,7.3,9.0,0.00015062,67.223331479406,10.0,36.75,9.03,0,,1.0,1.0,,,,1.0,,3.0,,,,,,3.0,,Robert Renan,1.0,,,,,,,,,,,,,
13472606,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176.0,3645,M,,982174,EUR,971049600,D,6,6,False,19.0,11.0,4.0,1.0,0.0,8.0,10.0,3.0,9.0,2.0,5.0,8.0,4.0,,,,90.0,46.0,7.2,13.0,0.00257711,33.867292845721,5.0,27.72,9.45,0,,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
13472606,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183.0,2254,M,,1444694,EUR,1083801600,M,88,88,False,24.0,20.0,3.0,1.0,0.0,15.0,18.0,5.0,6.0,1.0,7.0,2.0,6.0,,,,90.0,46.0,7.8,9.0,0.017416,127.88249433571,10.0,55.65,29.82,2,,4.0,9.0,,,,,3.0,4.0,2.0,2.0,1.0,1.0,,4.0,0.8619,,,2.0,,,2.0,1.0,2.0,1.0,0.9864,,,,,
13472606,home,Vasco da Gama,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176.0,1656,M,,329303,EUR,700617600,M,23,23,False,31.0,23.0,8.0,3.0,0.0,12.0,14.0,11.0,17.0,,3.0,1.0,6.0,,,,69.0,41.0,6.7,10.0,0.0075362,64.098711809983,9.0,33.6,9.03,0,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
13472606,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173.0,4340,M,,851285,EUR,929491200,M,17,17,False,25.0,17.0,5.0,2.0,0.0,9.0,13.0,8.0,12.0,,1.0,1.0,3.0,,,,69.0,36.0,7.1,12.0,0.0150804,75.147061517633,7.0,7.455,16.59,1,,1.0,3.0,,,,,,,2.0,1.0,,,,,0.0507,,,1.0,,,1.0,,1.0,1.0,0.0831,,,,,
13472606,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172.0,68539,M,Coutinho,119159,EUR,708307200,M,10,10,False,11.0,11.0,,,0.0,3.0,3.0,8.0,8.0,,7.0,,2.0,,,,78.0,35.0,7.2,10.0,0.114641,77.022888402555,9.0,38.01,13.755,3,,,5.0,2.0,2.0,1.0,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.1461,,5.0,2.0,2.0,,3.0,1.0,1.0,,0.1601,True,1.0,1.0,1.0,
13472606,home,Vasco da Gama,Andrés Gómez,andres-gomez,A. Gómez,M,11,172.0,4196,M,,1160386,EUR,1031788800,M,11,11,False,11.0,6.0,,,1.0,2.0,4.0,4.0,7.0,,7.0,2.0,3.0,,,,78.0,40.0,8.5,15.0,0.302566,157.91551552325,16.0,16.695,16.59,5,,,6.0,5.0,2.0,1.0,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,0.3952,,1.0,4.0,,,1.0,1.0,1.0,1.0,0.7982,,1.0,3.0,,
13472606,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185.0,31537,M,,1464966,EUR,1154563200,F,77,77,False,19.0,14.0,4.0,3.0,0.0,8.0,10.0,6.0,9.0,4.0,7.0,2.0,2.0,,,,84.0,37.0,9.0,9.0,0.193383,86.999751186451,6.0,51.765,37.59,4,,3.0,4.0,2.0,2.0,,,,1.0,2.0,,3.0,,,,0.7939,Rayan,,,,,1.0,,3.0,2.0,0.8955,,,1.0,,
13472606,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183.0,2505,M,,877591,EUR,858297600,D,2,2,True,5.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,21.0,12.0,6.7,3.0,0.00053773,8.4526696966106,1.0,-2.205,-2.205,0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
13472606,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177.0,1953,M,,973293,EUR,883785600,M,25,25,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,1.0,,,,,21.0,5.0,6.6,,0.00041045,,,,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472606,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187.0,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,True,3.0,1.0,,,0.0,,,1.0,3.0,3.0,4.0,,,,,,12.0,5.0,6.6,2.0,0.00036854,6.2779902038789,1.0,0.525,0.525,0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
13472606,home,Vasco da Gama,Matheus França,matheus-franca,Matheus França,F,9,184.0,3705,M,,1116593,EUR,1080777600,F,9,9,True,1.0,,,,0.0,,1.0,,,,1.0,,2.0,,,,12.0,4.0,6.5,2.0,,12.740619708645,2.0,0.105,6.405,0,,1.0,3.0,2.0,1.0,,,,,,1.0,,,,,,Matheus França,,,,,,,,,,,,,,
13472606,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173.0,1795,M,,879902,EUR,852681600,M,18,18,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,2.0,,,,10.0,4.0,6.6,1.0,2.3e-06,29.286458690226,2.0,22.575,20.79,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
