match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,captain,stat_goals,stat_savedShotsFromInsideTheBox
10388464,home,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,13,13,False,33.0,18.0,28.0,13.0,8.0,9.0,10.0,24.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,36.0,7.1,15.0,0.0,0.0,0.00878925,0,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388464,home,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,26,179,95,M,330689,EUR,761443200,D,27,27,False,20.0,16.0,2.0,2.0,8.0,8.0,10.0,17.0,6.0,2.0,,,,,89.0,48.0,7.1,12.0,0.0044,0.0,0.039998,1,,Cédric,Brunner,5.0,2.0,4.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10388464,home,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,4,189,842,M,24248,EUR,588384000,D,4,4,False,38.0,21.0,13.0,6.0,14.0,24.0,7.0,14.0,6.0,7.0,,,,,90.0,56.0,7.5,17.0,0.0156,0.0,0.0111807,1,,,,,,1.0,4.0,6.0,,1.0,3.0,,,1.0,3.0,,5.0,3.0,,,,,,,,,,,,,
10388464,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,41,185,146,M,962577,EUR,952992000,D,41,41,False,27.0,21.0,6.0,4.0,17.0,22.0,4.0,5.0,2.0,5.0,,,,,90.0,38.0,7.1,7.0,0.0,0.0,0.000926,0,,,,,,2.0,4.0,8.0,,,2.0,1.0,1.0,3.0,2.0,,4.0,,1.0,,,,,,,,,,,,
10388464,home,FC Schalke 04,Tobias Mohr,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,D,29,29,False,34.0,20.0,13.0,6.0,7.0,12.0,14.0,30.0,,10.0,,,,,90.0,55.0,7.7,25.0,0.0212,0.0,0.340518,1,,,,8.0,1.0,2.0,4.0,2.0,2.0,1.0,,1.0,,,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10388464,home,FC Schalke 04,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,30,30,False,28.0,16.0,1.0,,5.0,7.0,11.0,21.0,1.0,9.0,,,,,90.0,39.0,6.7,15.0,0.1528,0.0,0.00802459,1,,,,,,,5.0,5.0,1.0,1.0,2.0,2.0,,1.0,3.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,
10388464,home,FC Schalke 04,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,6,6,False,27.0,21.0,5.0,3.0,12.0,14.0,9.0,13.0,3.0,11.0,,,,,90.0,55.0,6.9,14.0,0.0141,0.0,0.00924477,1,,,,,,,7.0,10.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,,1.0,,3.0,5.0,2.0,,1.0,,,,,,,,
10388464,home,FC Schalke 04,Kenan Karaman,kenan-karaman,K. Karaman,F,19,189,1025,M,168943,EUR,762825600,M,19,19,False,8.0,4.0,,,1.0,1.0,3.0,8.0,2.0,2.0,,,,,72.0,28.0,6.2,11.0,0.1154,0.2705,0.00119454,3,,,,1.0,,1.0,7.0,6.0,1.0,,,1.0,1.0,2.0,1.0,,3.0,,2.0,,,,4.0,1.0,2.0,1.0,,,,,
10388464,home,FC Schalke 04,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,20,20,False,15.0,13.0,1.0,1.0,6.0,6.0,7.0,10.0,,6.0,,,,,45.0,25.0,6.5,7.0,0.0309,0.0,0.0383935,1,,,,1.0,,,4.0,1.0,,1.0,,,,,2.0,1.0,,,2.0,2.0,1.0,,1.0,,,,,,,,
10388464,home,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,M,11,11,False,15.0,10.0,,,3.0,3.0,8.0,19.0,,2.0,,,,,90.0,38.0,7.0,14.0,0.6013,0.0,0.109291,2,,,,7.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,2.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,
