match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_fouls,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_penaltyFaced,stat_penaltyConceded
11352633,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,29.0,27.0,4.0,2.0,26.0,26.0,1.0,3.0,1.0,11.0,1.0,1.0,2.0,3.0,1.0,1.0,90.0,42.0,7.1,3.0,0.0,0.0,0.00162268,0,0.4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352633,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,61.0,53.0,4.0,3.0,20.0,21.0,33.0,42.0,1.0,4.0,4.0,,,,,,90.0,88.0,7.5,16.0,0.0,0.0,0.0343348,0,,,,2.0,2.0,1.0,8.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352633,home,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,False,66.0,59.0,5.0,1.0,37.0,38.0,22.0,28.0,5.0,6.0,,,,,,,90.0,79.0,6.8,9.0,0.0,0.0,0.0515672,0,,,,,4.0,4.0,5.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352633,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,84.0,78.0,6.0,5.0,46.0,47.0,32.0,37.0,5.0,3.0,,,,,,,90.0,100.0,8.5,6.0,0.2815,0.0,0.0773917,3,,,,,12.0,1.0,14.0,,,3.0,2.0,1.0,,2.0,1.0,,,True,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
11352633,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,69.0,58.0,7.0,2.0,27.0,35.0,34.0,42.0,3.0,10.0,1.0,,,,,,90.0,92.0,7.5,18.0,0.0,0.0,0.284204,0,,,,8.0,2.0,4.0,2.0,,,,,,,6.0,1.0,1.0,,,,1.0,,,,1.0,3.0,3.0,,,,,,,
11352633,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,87.0,81.0,7.0,5.0,31.0,31.0,52.0,59.0,1.0,9.0,,,,,,,90.0,104.0,7.7,9.0,0.0947,0.0,0.356714,3,,,,3.0,,5.0,4.0,,,1.0,2.0,1.0,2.0,4.0,,3.0,1.0,,,,,1.0,2.0,,2.0,1.0,,,,,,,
11352633,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,90.0,86.0,3.0,1.0,31.0,32.0,55.0,58.0,,8.0,1.0,,,,,,88.0,103.0,7.6,8.0,0.0292,0.0,0.390933,1,,,,,1.0,8.0,5.0,3.0,2.0,1.0,2.0,,,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,
11352633,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,51.0,49.0,1.0,1.0,12.0,12.0,37.0,39.0,1.0,3.0,,,,,,,77.0,71.0,6.9,10.0,0.0432,0.0422,0.027402,2,,,,,1.0,8.0,7.0,4.0,1.0,,4.0,3.0,1.0,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,1.0,,,,,
11352633,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,38.0,29.0,1.0,1.0,7.0,8.0,22.0,35.0,,3.0,4.0,,,,,,90.0,61.0,8.7,20.0,1.0329,0.9562,0.266357,5,,,,5.0,,4.0,6.0,3.0,2.0,,1.0,1.0,3.0,2.0,,3.0,,,,2.0,,2.0,1.0,,,,2.0,,1.0,1.0,,,
11352633,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,18.0,14.0,,,4.0,5.0,10.0,14.0,,2.0,1.0,,,,,,81.0,33.0,6.8,9.0,0.861,1.3368,0.0106677,3,,,,1.0,1.0,7.0,2.0,2.0,1.0,,,,,,2.0,1.0,2.0,,,,2.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,
