match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,from,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,confirmed
11453048,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453048,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
11453048,,1.0,1.0,,89,,,2,,,goal,,owngoal,182834519.0,False,ownGoal,948594.0,Abdulbasit Hawsawi,,,,,
11453048,,,,,87,,,4,,,substitution,,,122745858.0,True,regular,,,False,,,,
11453048,,,,,85,,,6,,,substitution,,,122745849.0,False,regular,,,False,,,,
11453048,,,,,80,,,11,,,card,,,121366279.0,True,yellow,965309.0,Ramzi Sawlan,,Ramzi Sawlan,Foul,False,
11453048,,,,,78,,,13,,,card,,,121366278.0,False,yellow,970908.0,Mohammed Al-Dosari,,Mohammed Al-Dosari,Argument,False,
11453048,,,,,75,,,16,,,substitution,,,122745838.0,True,injury,,,True,,,,
11453048,,,,,74,,,17,,,substitution,,,122745839.0,False,regular,,,False,,,,
11453048,,,,,70,,,21,,,card,,,121366274.0,False,yellow,842744.0,Oumar Gonzalez,,Oumar Gonzalez,Foul,False,
11453048,,,,,66,,,25,,,substitution,,,122745827.0,True,injury,,,True,,,,
11453048,,,,,62,,,29,,,substitution,,,122745822.0,False,regular,,,False,,,,
11453048,,,,,60,,,31,,,card,,,121366269.0,False,yellow,802975.0,Hamad Al-Jayzani,,Hamad Al-Jayzani,Foul,False,
11453048,,,,,46,,,45,,,substitution,,,122745806.0,True,regular,,,False,,,,
11453048,,,,,46,,,45,,,substitution,,,122745797.0,False,injury,,,True,,,,
11453048,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453048,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
11453048,,1.0,0.0,,7,,,39,,,goal,,,182830831.0,True,regular,880083.0,Farouk Chafaï,,,,,
11453048,,,,,3,,,43,,,varDecision,,,26186.0,False,goalAwarded,795468.0,Raed Al-Ghamdi,,,,,False
