match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,captain,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_errorLeadToAShot,stat_shotOffTarget,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_punches
14572766,home,Ludogorets,Hendrik Bonmann,hendrik-bonmann,H. Bonmann,G,39,192.0,101,M,254461,EUR,759196800,G,39,39,False,46.0,38.0,19.0,11.0,0.0,30.0,32.0,8.0,14.0,8.0,2.0,2.0,5.0,1.0,1.0,90.0,57.0,7.9,8.0,0.0034595,125.85477553964,19.0,43.657219744126,0.3256,0,0.588,0.13,0.01,0.21,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Son,son,Son,D,17,179.0,216,M,597716,EUR,764985600,D,17,17,False,40.0,33.0,8.0,6.0,0.0,22.0,23.0,11.0,17.0,4.0,,,,,,90.0,63.0,7.3,10.0,0.0428681,144.25631542408,17.0,96.975605579973,,2,,0.18,0.26,0.19,,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0464,0.1235,19.405461872217,35.625085442275,2.0,1.0,-0.19,,,,,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Olivier Verdon,olivier-verdon,O. Verdon,D,24,190.0,1170,M,889680,EUR,812851200,D,24,24,False,67.0,61.0,7.0,3.0,0.0,54.0,57.0,7.0,10.0,8.0,,,,,,90.0,75.0,7.4,7.0,0.00198313,205.24780079615,31.0,86.821359719722,,0,,0.31,0.09,0.27,,,,,1.0,3.0,,,,,3.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190.0,98,M,811562,EUR,804297600,D,4,4,False,60.0,56.0,6.0,3.0,0.0,45.0,45.0,11.0,15.0,2.0,,,,,,90.0,76.0,7.3,4.0,0.012223,174.12902794586,20.0,94.854495458672,,1,,0.19,0.15,0.49,,,4.0,5.0,6.0,5.0,1.0,,1.0,,11.0,,,0.0421,0.145,16.640865826138,22.323087689654,1.0,,-0.13,2.0,,,1.0,,,1.0,,,,,,,,,,,,
14572766,home,Ludogorets,Anton Nedyalkov,anton-nedyalkov,A. Nedyalkov,D,3,182.0,138,M,173521,EUR,736128000,D,3,3,False,35.0,29.0,4.0,2.0,0.0,19.0,22.0,10.0,13.0,3.0,,,,,,90.0,57.0,7.0,11.0,0.0326925,72.783653599903,11.0,-7.4442125401877,,0,,0.14,0.1,0.21,,4.0,2.0,3.0,5.0,5.0,1.0,,,,2.0,1.0,,,,,,,2.0,,1.0,,1.0,1.0,,,2.0,True,1.0,1.0,1.0,,,,,,,,
14572766,home,Ludogorets,Pedro Naressi,pedro-naressi,Pedro Naressi,M,30,178.0,218,M,872390,EUR,884390400,M,30,30,False,45.0,40.0,3.0,2.0,0.0,23.0,25.0,17.0,20.0,5.0,,,,,,90.0,66.0,7.1,7.0,0.0112411,74.119247892772,11.0,37.572096838805,,0,,0.09,0.09,0.19,,1.0,4.0,1.0,5.0,7.0,1.0,,,,6.0,5.0,4.0,,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,
14572766,home,Ludogorets,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177.0,216,M,921089,EUR,931046400,M,23,23,False,35.0,28.0,3.0,,0.0,15.0,16.0,13.0,19.0,2.0,,,,,,90.0,41.0,6.7,8.0,0.00655246,125.33928618635,15.0,31.217547165642,,1,,0.1,0.2,0.21,,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,0.0401,,,,,2.0,-0.02,,,,2.0,,,,,,,,,1.0,,,,,,
14572766,home,Ludogorets,Caio Vidal,caio-vidal,Caio Vidal,M,11,174.0,463,M,1067629,EUR,973296000,M,11,11,False,21.0,18.0,2.0,1.0,1.0,7.0,8.0,11.0,13.0,3.0,,,,,,80.0,51.0,7.1,15.0,0.532503,210.23845638067,19.0,16.531196621175,,6,,0.48,0.03,0.2,,1.0,,1.0,9.0,7.0,,5.0,4.0,,1.0,1.0,1.0,0.6868,0.6433,17.613000603158,76.534079411241,2.0,2.0,-0.37,,5.0,4.0,3.0,Caio Vidal,,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,,
14572766,home,Ludogorets,Petar Stanić,petar-stanic,P. Stanić,M,14,186.0,983,M,1128120,EUR,997747200,M,14,14,False,34.0,30.0,1.0,1.0,0.0,12.0,14.0,18.0,20.0,6.0,,,,,,89.0,54.0,8.1,14.0,0.0767843,108.78189786169,17.0,42.645384925556,,2,,0.05,0.26,0.15,,6.0,1.0,,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.5244,0.2942,,,,2.0,0.49,,3.0,2.0,,,,,,1.0,1.0,,,,,,,1.0,,
14572766,home,Ludogorets,Erick Marcus,erick-marcus,Erick Marcus,M,77,172.0,690,M,1403439,EUR,1078099200,M,77,77,False,39.0,31.0,,,0.0,15.0,16.0,16.0,23.0,11.0,,,,,,80.0,62.0,7.1,15.0,0.275978,301.0947546871,22.0,218.49533608425,,4,,0.35,0.59,-0.09,,3.0,2.0,,8.0,3.0,2.0,3.0,1.0,1.0,1.0,,,0.1186,0.0994,31.224221249019,213.4415511587,9.0,3.0,-0.51,,2.0,,2.0,,,2.0,,1.0,2.0,,,2.0,3.0,,,,,
14572766,home,Ludogorets,Yves Erick Bile,yves-erick-bile,Y. E. Bile,F,29,181.0,328,M,1481921,EUR,1103846400,F,29,29,False,16.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,11.0,4.0,,,,,,66.0,34.0,7.2,11.0,0.0472427,159.86498820925,15.0,-21.422564269943,,1,,0.1,0.33,0.22,,,1.0,4.0,5.0,8.0,,4.0,,1.0,,,,0.0176,,15.474064858544,15.737407664542,1.0,2.0,-0.16,,3.0,1.0,,,,1.0,,,3.0,1.0,,,3.0,1.0,,,,
14572766,home,Ludogorets,Ivajlo Chochev,ivajlo-chochev,I. Chochev,M,18,187.0,311,M,94681,EUR,729993600,M,18,18,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,,,,24.0,14.0,6.4,2.0,0.0115481,44.896810016969,7.0,-10.576966692824,,2,,0.11,-0.27,0.14,,,4.0,1.0,6.0,3.0,,1.0,,1.0,1.0,,,0.1885,,,,,1.0,-0.54,,,2.0,1.0,,,,,,,,,1.0,,,,,1.0,
14572766,home,Ludogorets,Joel Andersson,joel-andersson,J. Andersson,D,2,178.0,103,M,791954,EUR,847670400,D,2,2,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,10.0,5.0,6.9,,0.0006692,,,,,0,,0.01,0.02,0.15,,,,1.0,,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14572766,home,Ludogorets,Bernard Tekpetey,bernard-tekpetey,B. Tekpetey,M,37,172.0,802,M,831399,EUR,873244800,F,37,37,True,,,,,0.0,,,,0.0,,,,,,,10.0,6.0,6.4,4.0,,35.82795891146,4.0,10.778328318199,,0,,-0.04,0.25,-0.02,,1.0,1.0,1.0,5.0,1.0,2.0,1.0,,,1.0,,,,,8.5653134689763,24.417839464118,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Filip Kaloč,filip-kaloc,F. Kaloč,M,26,190.0,137,M,941394,EUR,951609600,M,26,26,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Sergio Padt,sergio-padt,S. Padt,G,1,197.0,141,M,42894,EUR,644630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Damyan Hristov,damyan-hristov,D. Hristov,G,67,188.0,28,M,1091865,EUR,1036800000,G,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damyan Hristov,,,,,,,,,,,,,,
14572766,home,Ludogorets,Simeon Shishkov,simeon-shishkov,S. Shishkov,D,42,,33,M,1417073,EUR,1147910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simeon Shishkov,,,,,,,,,,,,,,
14572766,home,Ludogorets,Idan Nachmias,idan-nachmias,I. Nachmias,D,55,190.0,152,M,827424,EUR,858556800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Stanislav Ivanov,stanislav-ivanov,S. Ivanov,M,99,177.0,186,M,833643,EUR,924220800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572766,home,Ludogorets,Matheus Machado Ferreira,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572766,away,Nice,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2978,M,845183,EUR,942710400,G,80,80,False,32.0,19.0,19.0,6.0,0.0,17.0,21.0,2.0,11.0,18.0,1.0,3.0,7.0,1.0,1.0,90.0,57.0,7.6,13.0,0.00391541,25.002243047742,6.0,4.9711804950876,0.7219,0,0.3054,0.09,0.02,-0.01,0.42,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0
14572766,away,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176.0,404,M,1127313,EUR,1052006400,D,20,20,False,56.0,44.0,8.0,2.0,0.0,24.0,27.0,20.0,29.0,3.0,,,,,,90.0,90.0,7.2,24.0,0.345494,193.61754390456,18.0,118.73532110473,,3,,0.56,0.11,-0.18,,16.0,,2.0,,4.0,,1.0,1.0,,3.0,1.0,,0.2483,0.5002,19.020811273423,31.848608430545,2.0,2.0,-0.07,,,,,,,,,4.0,,,,2.0,1.0,,1.0,,,
14572766,away,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,33,186.0,6264,M,1120615,EUR,1085529600,D,33,33,False,75.0,66.0,4.0,1.0,0.0,56.0,59.0,10.0,16.0,6.0,,,,,,79.0,82.0,6.6,10.0,0.00254332,192.48222924993,27.0,86.412738897187,,3,,0.15,0.08,0.16,,1.0,3.0,3.0,3.0,3.0,,,1.0,,,,,0.1464,0.0234,,,,,-0.31,2.0,,,,,,,,,,,,2.0,,,1.0,,,
14572766,away,Nice,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5967,M,1606792,EUR,1144713600,D,28,28,False,83.0,77.0,5.0,3.0,0.0,68.0,72.0,9.0,11.0,9.0,,,,,,90.0,98.0,7.4,7.0,0.063869,120.46140337705,23.0,41.701955648671,,0,,0.08,0.17,0.43,,1.0,3.0,2.0,4.0,7.0,,,,,6.0,5.0,4.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
14572766,away,Nice,Brad-Hamilton Mantsounga,brad-hamilton-mantsounga,B. Mantsounga,D,3,182.0,58,M,2168291,EUR,1189036800,D,36,36,False,40.0,35.0,6.0,2.0,0.0,25.0,25.0,10.0,15.0,1.0,,,,,,90.0,61.0,6.6,12.0,0.110173,96.844898790204,12.0,59.344024453437,,1,,0.26,0.03,0.17,,3.0,2.0,1.0,9.0,4.0,1.0,1.0,1.0,,3.0,2.0,1.0,0.023,0.0251,,,,1.0,0.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,,,,,,,,,
