match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_dispossessed,stat_aerialWon,stat_wonTackle,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_totalOffside,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_ownGoals,stat_penaltyConceded,stat_errorLeadToAShot,stat_crossNotClaimed
10408290,home,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,180,189,M,128600,EUR,599788800,G,1,1,False,True,31.0,18.0,21.0,8.0,11.0,13.0,7.0,18.0,1.0,1.0,7.0,1.0,4.0,6.0,90.0,39.0,7.7,13.0,0.0,0.0,0.00212935,0,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,183,1941,M,1167818,EUR,1096243200,D,27,27,False,,31.0,22.0,2.0,,6.0,10.0,18.0,24.0,3.0,,2.0,,,,90.0,52.0,6.4,15.0,0.0,0.0,0.0478472,0,,,,22,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,190,92,M,822923,EUR,833500800,D,24,24,False,,6.0,5.0,1.0,,3.0,3.0,2.0,3.0,,,,,,,16.0,7.0,6.5,1.0,0.0,0.0,0.00017932,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,189,336,M,943713,EUR,858297600,D,5,5,False,,24.0,20.0,7.0,4.0,14.0,14.0,6.0,10.0,1.0,,3.0,,,,90.0,31.0,7.1,4.0,0.0,0.0,0.0135865,0,,,,15,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,175,372,M,333595,EUR,774748800,D,12,12,False,,13.0,11.0,3.0,2.0,7.0,8.0,4.0,6.0,3.0,,5.0,,,,56.0,23.0,6.6,5.0,0.0,0.0,0.00053078,0,,,,15,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,171,180,M,182243,EUR,613180800,M,17,17,False,,31.0,24.0,8.0,3.0,14.0,16.0,10.0,16.0,5.0,1.0,10.0,,,,56.0,40.0,6.7,10.0,0.0,0.0,0.0111348,0,,,,,1.0,,3.0,2.0,,1.0,,,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,174,148,M,916136,EUR,830908800,M,6,6,False,,23.0,21.0,7.0,7.0,11.0,11.0,10.0,14.0,4.0,,4.0,,,,90.0,39.0,6.8,8.0,0.1541,0.0776,0.00919873,1,,,,,2.0,,2.0,,,,1.0,2.0,1.0,,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
10408290,home,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,178,20323,M,937937,EUR,973036800,M,11,11,False,,18.0,14.0,1.0,1.0,6.0,8.0,8.0,11.0,5.0,2.0,6.0,,,,90.0,37.0,7.5,9.0,1.0736,0.6656,0.010772,2,,,,19,1.0,,7.0,1.0,,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,gonzaloplata,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10408290,home,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,180,117,M,255235,EUR,666230400,M,10,10,False,,11.0,8.0,1.0,,3.0,6.0,5.0,5.0,6.0,,2.0,,,,71.0,17.0,6.7,4.0,0.0,0.0,0.00985835,0,,,,20,,,3.0,,1.0,1.0,1.0,,1.0,1.0,5.0,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,
10408290,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,174,1580,M,252863,EUR,729043200,M,22,22,False,,19.0,10.0,7.0,4.0,4.0,6.0,6.0,14.0,2.0,1.0,4.0,,,,71.0,30.0,6.9,14.0,0.1649,0.0237,0.0074907,3,,,,11,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,
