match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_penaltyConceded,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim
11067577,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,20.0,18.0,6.0,4.0,15.0,16.0,3.0,4.0,1.0,3.0,4.0,1.0,5.0,90.0,29.0,7.6,2.0,0.0,0.0,0.0021818,0,1.3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067577,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,False,43.0,41.0,6.0,5.0,19.0,19.0,22.0,24.0,2.0,2.0,,,,45.0,47.0,6.1,3.0,0.0,0.0,0.0354152,0,,4.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067577,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,45.0,39.0,4.0,1.0,31.0,32.0,8.0,13.0,4.0,1.0,,,,90.0,54.0,6.6,6.0,0.0,0.0,0.00162447,0,,4.0,1.0,,1.0,1.0,,,True,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067577,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,68.0,57.0,8.0,6.0,40.0,47.0,17.0,21.0,5.0,6.0,,,,90.0,81.0,7.2,11.0,0.0,0.0,0.0104412,0,,2.0,1.0,,1.0,,,,,1.0,2.0,4.0,,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11067577,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,45.0,36.0,8.0,4.0,19.0,25.0,19.0,27.0,5.0,7.0,,,,90.0,77.0,7.3,16.0,0.0502,0.0,0.202129,1,,3.0,1.0,,2.0,,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
11067577,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,23.0,16.0,,,4.0,9.0,13.0,16.0,3.0,4.0,,,,64.0,37.0,7.6,10.0,0.0719,0.1619,0.0297102,2,,3.0,1.0,,,2.0,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,2.0,1.0,,,,,,,
11067577,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,45.0,35.0,5.0,3.0,21.0,24.0,14.0,23.0,8.0,6.0,,,,90.0,59.0,6.5,15.0,0.0,0.0,0.0136429,0,,8.0,2.0,,2.0,4.0,,,,,2.0,,,,3.0,1.0,,2.0,,,,1.0,3.0,1.0,,,,,,,,,
11067577,home,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,,841128,EUR,887500800,M,14,14,False,18.0,14.0,1.0,1.0,3.0,4.0,11.0,15.0,3.0,1.0,,,,64.0,26.0,6.6,6.0,0.0,0.0,0.0184348,0,,4.0,,,3.0,,,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,
11067577,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,23.0,19.0,2.0,1.0,6.0,6.0,13.0,22.0,8.0,3.0,,,,89.0,48.0,7.6,11.0,0.4931,0.5222,0.355466,4,,3.0,,,5.0,1.0,,,,,,,,,,,,5.0,,,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,
11067577,home,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,,1167069,EUR,1031529600,M,40,40,False,14.0,10.0,2.0,2.0,2.0,2.0,8.0,12.0,7.0,3.0,,,,45.0,28.0,6.6,9.0,0.0,0.0,0.00798085,0,,6.0,,,1.0,,Jhon Jhon,,,2.0,2.0,,,1.0,3.0,2.0,,,,,,1.0,3.0,1.0,,,2.0,,,,,,
11067577,home,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,False,11.0,9.0,,,1.0,1.0,8.0,10.0,4.0,1.0,,,,90.0,20.0,6.8,5.0,0.0548,0.0,0.0470326,2,,4.0,,,2.0,,,,,2.0,2.0,,,,,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,
