match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_keyPass,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_errorLeadToAShot,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated
12501519,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,33.0,28.0,9.0,4.0,0.0,26.0,26.0,2.0,7.0,8.0,90.0,38.0,6.1,5.0,0.00043312,0,-0.6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,45.0,35.0,7.0,3.0,0.0,20.0,21.0,15.0,24.0,1.0,82.0,56.0,6.5,10.0,0.00895478,0,,,,4.0,1.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,60.0,57.0,8.0,7.0,0.0,45.0,46.0,12.0,14.0,4.0,90.0,84.0,7.1,4.0,0.00264333,0,,,,4.0,4.0,7.0,9.0,1.0,12.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,62.0,53.0,6.0,3.0,0.0,31.0,32.0,22.0,30.0,4.0,90.0,75.0,6.8,10.0,0.0607402,0,,,,3.0,5.0,6.0,7.0,1.0,8.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12501519,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,15.0,10.0,3.0,1.0,0.0,6.0,7.0,5.0,10.0,1.0,74.0,38.0,6.5,11.0,0.074672,0,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12501519,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,M,6,6,False,30.0,23.0,3.0,2.0,0.0,12.0,13.0,15.0,24.0,4.0,60.0,45.0,7.1,11.0,0.095052,2,,,,,,2.0,3.0,1.0,,,1.0,2.0,,,1.0,1.0,,,1.0,7.0,4.0,,1.0,1.0,0.054,0.0511,,,,,,,,,
12501519,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,51.0,38.0,13.0,5.0,0.0,10.0,11.0,28.0,40.0,2.0,90.0,62.0,6.6,16.0,0.0257403,0,,,,4.0,1.0,7.0,6.0,1.0,,,,4.0,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,True,,,,,,,,
12501519,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,26.0,16.0,6.0,2.0,0.0,9.0,13.0,8.0,20.0,2.0,90.0,56.0,6.6,20.0,0.0581303,1,,,,,2.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,7.0,1.0,,,,0.0108,,,1.0,1.0,,,,,,
12501519,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,F,10,10,False,23.0,17.0,2.0,,0.0,5.0,5.0,12.0,23.0,2.0,90.0,53.0,7.9,19.0,0.0372334,6,,,,1.0,2.0,6.0,12.0,,,,,7.0,1.0,,,2.0,6.0,3.0,1.0,5.0,,4.0,2.0,1.0,0.5992,1.02,,3.0,,1.0,,,,,
12501519,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,23.0,14.0,3.0,1.0,0.0,1.0,2.0,13.0,29.0,1.0,59.0,36.0,6.5,22.0,0.0246574,0,,,,,2.0,4.0,2.0,,,,,,2.0,,,1.0,1.0,,,8.0,,1.0,,,,,,,,,,,,,
12501519,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,21.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,21.0,1.0,82.0,35.0,6.8,17.0,0.01364,3,,,,2.0,2.0,6.0,4.0,,,,,2.0,2.0,,,2.0,,,,2.0,,4.0,1.0,1.0,0.1486,0.1069,,1.0,,,1.0,,,,
12501519,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,31.0,14.0,6.5,4.0,0.00599785,1,,,,3.0,,4.0,1.0,,,,,,,,,,2.0,1.0,,,,1.0,,1.0,0.0486,,,,,,,,,,
12501519,home,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,8,8,True,19.0,17.0,3.0,2.0,0.0,6.0,6.0,11.0,13.0,3.0,30.0,31.0,6.6,7.0,0.00765482,1,,,,3.0,,7.0,3.0,,,,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,,2.0,1.0,,0.0272,0.0373,,,,,,,,,
12501519,home,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,17,17,True,8.0,8.0,3.0,3.0,0.0,3.0,3.0,5.0,7.0,,16.0,13.0,6.8,3.0,0.00262088,0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,
12501519,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,5.0,1.0,8.0,20.0,6.8,5.0,0.00126046,1,,,,,,2.0,3.0,,,,1.0,2.0,1.0,,1.0,,1.0,,,2.0,,,,,0.0352,,,1.0,,,,,,,
12501519,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,2.0,,,,0.0,,,,2.0,,8.0,2.0,6.5,2.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,0,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501519,home,Empoli,Jacopo Bacci,jacopo-bacci,J. Bacci,M,21,173,91,M,1163081,EUR,1119139200,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
