match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_goalAssist,stat_totalShots,player_firstName,player_lastName,stat_goals
12512545,home,Torres,Andrea Zaccagno,andrea-zaccagno,A. Zaccagno,G,12,183.0,20,M,363844,EUR,864691200,G,12,12,False,0,0,,,
12512545,home,Torres,Cristian Fabriani,fabriani-cristian,C. Fabriani,D,30,183.0,9,M,917359,EUR,1007164800,D,30,30,False,0,0,,,
12512545,home,Torres,Niccolò Antonelli,niccolo-antonelli,N. Antonelli,D,23,186.0,8,M,131691,EUR,640915200,M,23,23,False,0,0,,,
12512545,home,Torres,Paolo Dametto,paolo-dametto,P. Dametto,D,26,184.0,14,M,98062,EUR,741225600,M,5,5,False,0,0,,,
12512545,home,Torres,Giacomo Zecca,giacomo-zecca,G. Zecca,M,77,185.0,15,M,847023,EUR,868147200,F,77,77,False,0,0,,,
12512545,home,Torres,Daniele Giorico,daniele-giorico,D. Giorico,M,24,178.0,7,M,126874,EUR,694224000,M,24,24,False,0,0,,,
12512545,home,Torres,Michael Brentan,michael-brentan,M. Brentan,M,4,178.0,22,M,965012,EUR,1018915200,D,4,4,False,0,0,,,
12512545,home,Torres,Matteo Liviero,matteo-liviero,M. Liviero,M,15,180.0,9,M,98072,EUR,734659200,D,7,7,False,0,0,,,
12512545,home,Torres,Muhamed Varela Djamanca,muhamed-varela-djamanca,M. V. Djamanca,F,11,172.0,55,M,917613,EUR,890092800,F,70,70,False,0,0,,,
12512545,home,Torres,Luigi Scotto,luigi-scotto,L. Scotto,F,9,178.0,25,M,131011,EUR,653616000,F,9,9,False,0,0,,,
12512545,home,Torres,Manuel Fischnaller,manuel-fischnaller,M. Fischnaller,F,23,175.0,42,M,125654,EUR,679968000,F,20,20,False,0,0,,,
12512545,home,Torres,Abdoul Guiebre,guiebre-abdoul,A. Guiebre,M,17,178.0,307,M,915839,EUR,869097600,D,19,19,True,0,0,,,
12512545,home,Torres,Patricio Alexis Goglino,patricio-alexis-goglino,P. A. Goglino,M,17,173.0,15,M,1015385,EUR,981417600,F,17,17,True,0,0,,,1.0
12512545,home,Torres,Giuseppe Mastinu,giuseppe-mastinu,G. Mastinu,M,10,175.0,18,M,348370,EUR,686966400,M,10,10,True,0,0,,,
