match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,player_sofascoreId,stat_totalContest,stat_errorLeadToAGoal,player_lastName,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyWon,captain,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist
10408516,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,33.0,28.0,12.0,7.0,23.0,24.0,5.0,9.0,7.0,1.0,2.0,1.0,1.0,90.0,38.0,6.3,5.0,0.0,0.0,0.00098761,0,-0.7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408516,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,46.0,38.0,4.0,3.0,20.0,23.0,18.0,26.0,6.0,,,,,90.0,73.0,6.5,13.0,0.1148,0.0,0.0216311,2,,Arnau Martinez,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408516,home,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,73.0,56.0,12.0,3.0,42.0,50.0,15.0,24.0,4.0,,,,,90.0,81.0,6.7,17.0,0.0,0.0,0.108792,0,,,1.0,2.0,1.0,3.0,,,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408516,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,57.0,48.0,5.0,2.0,38.0,44.0,10.0,13.0,3.0,,,,,90.0,63.0,6.7,9.0,0.0,0.0,0.00389448,0,,,,3.0,3.0,7.0,,,2.0,,1.0,1.0,1.0,,2.0,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10408516,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,47.0,37.0,5.0,2.0,21.0,28.0,17.0,24.0,7.0,,,,,90.0,70.0,6.4,15.0,0.0357,0.0,0.260605,1,,,5.0,4.0,1.0,5.0,,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,MGutiérrez,1.0,1.0,,,,,,,,,,,,,,,
10408516,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,63.0,62.0,2.0,2.0,36.0,37.0,26.0,27.0,10.0,,,,,90.0,79.0,7.1,5.0,0.0,0.0,0.0227816,0,,,1.0,,3.0,7.0,,,,1.0,3.0,1.0,1.0,,,,2.0,3.0,3.0,,oriolromeu,1.0,,,2.0,1.0,,,,,,,,,,,,
10408516,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,M,20,20,False,30.0,22.0,2.0,1.0,8.0,10.0,15.0,23.0,2.0,,,,,71.0,42.0,6.8,13.0,0.15,0.0,0.0945165,1,,,3.0,,4.0,4.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,2.0,1.0,,yan.couto,3.0,,,1.0,2.0,,,,,,,,,,,,
10408516,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,33.0,27.0,2.0,1.0,13.0,14.0,14.0,19.0,1.0,,,,,71.0,43.0,7.1,9.0,0.1414,0.0777,0.0101564,2,,,,,3.0,4.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10408516,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,71.0,64.0,6.0,3.0,36.0,40.0,28.0,37.0,5.0,,,,,90.0,91.0,7.0,18.0,0.0,0.0,0.0218732,0,,,6.0,2.0,2.0,4.0,,,,2.0,1.0,,,,,1.0,5.0,1.0,1.0,,AlexGarcia97,2.0,,,,,,,True,,,,,,,,,
10408516,home,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,False,20.0,18.0,,,7.0,7.0,11.0,14.0,7.0,,,,,71.0,38.0,6.7,11.0,0.0685,0.02,0.0918773,2,,,1.0,2.0,7.0,5.0,,1.0,,4.0,1.0,4.0,2.0,,,,,1.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
