match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_totalCross,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_errorLeadToAGoal,stat_totalOffside,stat_blockedScoringAttempt,stat_lastManTackle,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
14131920,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,27.0,17.0,1.0,1.0,0.0,3.0,3.0,14.0,24.0,1.0,3.0,,,89.0,39.0,9.2,13.0,0.0364392,,2,,0.11,0.03,0.27,,2.0,5.0,4.0,10.0,,1.0,2.0,1.0,,,1.0,1.0,3.0,,,,,,1.0,,0.8733,,0.73,2.0,,1.0746,2.0,,,,,,,,,,,,
14131920,home,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,,906800,EUR,946857600,M,18,18,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,2.0,2.0,,,22.0,17.0,6.9,1.0,0.00370754,,0,,0.06,-0.06,0.15,,,1.0,1.0,4.0,,,,,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6286,M,,1103333,EUR,1064966400,F,9,9,True,12.0,8.0,1.0,,0.0,3.0,5.0,5.0,7.0,1.0,2.0,,,22.0,25.0,6.5,11.0,0.0116163,,1,,-0.25,0.07,0.14,,,2.0,5.0,5.0,,4.0,3.0,2.0,,,,,1.0,,,,,,2.0,1.0,0.0238,,-0.27,,,,,,,,,,,,,,,,
14131920,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,10.0,10.0,6.7,3.0,0.00572387,,0,,0.04,0.02,0.13,,2.0,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,João Rêgo,joao-rego,J. Rêgo,M,84,185,1396,M,,1158353,EUR,1119225600,M,84,84,True,6.0,3.0,,,0.0,2.0,4.0,1.0,2.0,,1.0,,,10.0,15.0,6.5,8.0,0.00243886,,0,,0.1,-0.26,,,,1.0,4.0,4.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,,João Rêgo,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,João Veloso,veloso-joao,J. Veloso,M,68,186,861,M,,1215905,EUR,1119744000,M,68,68,True,,,,,0.0,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,,1201395,EUR,1138665600,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Gianluca Prestianni,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,Gonçalo Moreira,goncalo-moreira,G. Moreira,M,77,170,663,M,,1410195,EUR,1136246400,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Gonçalo Moreira,,,,,,,,,,,,,,,,,,,,,,,,
14131920,home,Benfica,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,,998870,EUR,1011398400,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,,947893,EUR,993945600,G,42,42,False,27.0,20.0,12.0,5.0,0.0,18.0,18.0,2.0,9.0,1.0,5.0,,2.0,90.0,33.0,6.2,7.0,0.00054776,0.0352,0,-0.8276,0.06,-0.01,-0.12,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
14131920,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,,1001662,EUR,901843200,D,2,2,False,26.0,20.0,5.0,2.0,0.0,10.0,11.0,10.0,15.0,1.0,1.0,,,87.0,43.0,6.7,9.0,0.0658722,,0,,0.25,0.01,-0.75,,1.0,1.0,4.0,6.0,2.0,,,,,1.0,4.0,2.0,1.0,1.0,Zé,Carlos,True,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
14131920,away,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,,1114164,EUR,1045699200,D,4,4,False,42.0,33.0,9.0,3.0,0.0,23.0,25.0,10.0,17.0,2.0,3.0,,,90.0,46.0,5.8,9.0,0.00443191,,1,,0.06,0.28,-0.44,,3.0,1.0,5.0,1.0,,,,,,,,,,2.0,Marvin,Elimbi,,,,,0.0909,,-0.34,,,,,,,,,,,1.0,,,,,
14131920,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,,800348,EUR,749088000,D,39,39,False,44.0,36.0,3.0,2.0,0.0,27.0,30.0,9.0,14.0,4.0,3.0,,,90.0,53.0,7.0,8.0,0.0021679,,0,,-0.03,0.04,0.26,,3.0,5.0,6.0,8.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14131920,away,Gil Vicente,Ghislain Konan,ghislain-konan,G. Konan,D,3,176,2821,M,,831781,EUR,820022400,D,3,3,False,55.0,45.0,6.0,2.0,0.0,22.0,25.0,23.0,30.0,2.0,14.0,,,90.0,91.0,6.4,20.0,0.0802602,,1,,0.19,0.35,-0.7,,2.0,,7.0,9.0,1.0,1.0,6.0,5.0,,1.0,4.0,3.0,,2.0,Ghislain,Konan,,6.0,1.0,1.0,0.0279,1.0,-0.2,,,,,,,,1.0,,,,,1.0,,,
14131920,away,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,,989837,EUR,991008000,M,5,5,False,43.0,39.0,4.0,3.0,0.0,27.0,28.0,12.0,15.0,,7.0,,,79.0,49.0,6.6,4.0,0.00581184,,0,,-0.06,0.1,-0.13,,2.0,,3.0,3.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Luís Esteves,luis-esteves,L. Esteves,M,10,171,237,M,,1097527,EUR,892080000,M,10,10,False,52.0,39.0,11.0,7.0,0.0,14.0,16.0,25.0,36.0,2.0,6.0,,,90.0,70.0,8.0,19.0,0.0691473,,4,,0.26,0.33,-0.21,,2.0,,7.0,3.0,2.0,,1.0,,,,3.0,1.0,,2.0,Luís,Esteves,,2.0,2.0,1.0,0.2502,3.0,0.56,3.0,,0.5337,1.0,,,,,,,,,,,,
14131920,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,,611880,EUR,783561600,M,77,77,False,17.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,13.0,,4.0,,,79.0,33.0,7.0,10.0,0.167585,,2,,0.32,0.23,-0.13,,1.0,,3.0,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,8.0,1.0,1.0,0.2368,3.0,-0.53,1.0,,0.6827,,,,,4.0,,,,,,1.0,1.0,
14131920,away,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,,1084746,EUR,999043200,M,95,95,False,18.0,13.0,1.0,1.0,0.0,7.0,9.0,6.0,9.0,,2.0,,,72.0,35.0,6.3,13.0,0.00524572,,2,,-0.2,0.09,-0.23,,2.0,2.0,9.0,7.0,2.0,2.0,3.0,2.0,,,,,3.0,2.0,,,,1.0,4.0,,0.0821,,0.15,2.0,,0.3366,,,,,,,,,,,,1.0,
14131920,away,Gil Vicente,Agustín Moreira,moreira-agustin,A. Moreira,M,27,174,68,M,,1799336,EUR,991008000,M,27,27,False,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,,3.0,,,45.0,23.0,7.1,4.0,0.0124078,,2,,-0.08,0.12,-0.16,,1.0,1.0,3.0,7.0,2.0,,1.0,1.0,,1.0,4.0,3.0,2.0,,Agustín,Moreira,,,2.0,,0.1181,1.0,0.01,1.0,,0.0323,,,,,,,,1.0,,,1.0,,
14131920,away,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,,1101174,EUR,1073001600,F,9,9,False,24.0,14.0,1.0,1.0,0.0,7.0,11.0,7.0,13.0,,3.0,,,90.0,42.0,5.8,12.0,0.429109,,2,,-0.11,0.21,-0.23,,11.0,3.0,20.0,12.0,4.0,1.0,4.0,4.0,,,1.0,1.0,4.0,4.0,Pablo Felipe Pereira de Jesus,,,,1.0,2.0,0.2933,3.0,-0.5,,,,,,,,,,1.0,,,,,,1.0
14131920,away,Gil Vicente,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,474,M,,1032547,EUR,1046390400,F,11,11,True,13.0,12.0,,,0.0,5.0,6.0,7.0,7.0,,2.0,,,45.0,33.0,6.9,10.0,0.0942907,,0,,-0.02,0.06,-0.01,,1.0,,6.0,7.0,,,3.0,,,,5.0,3.0,2.0,2.0,Joelson Mendes,,,5.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
14131920,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,,1138915,EUR,1004400000,M,6,6,True,16.0,14.0,2.0,1.0,0.0,7.0,8.0,7.0,8.0,1.0,1.0,,,18.0,24.0,6.5,3.0,0.00356154,,1,,0.03,0.01,0.15,,1.0,1.0,4.0,3.0,,1.0,,,,,2.0,1.0,,2.0,Zé Carlos,,,,,,0.1061,,-0.41,,,,,,,,,,,1.0,,,,,
14131920,away,Gil Vicente,Martin Fernández,martin-fernandez,M. Fernández,M,32,171,78,M,,1083277,EUR,1056326400,M,32,32,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,1.0,,,11.0,6.0,6.4,3.0,0.00081082,,1,,-0.04,0.01,-0.02,,,,,,,,,,,,,,,,Martin,Fernández,,,1.0,1.0,0.0686,,-0.28,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,,949449,EUR,871776000,F,17,17,True,4.0,1.0,1.0,,0.0,,1.0,1.0,3.0,1.0,3.0,,,11.0,11.0,6.4,5.0,0.00029782,,0,,-0.01,-0.04,0.2,,2.0,,3.0,1.0,,,1.0,,,,1.0,1.0,,,Sergio,Bermejo,,,1.0,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,,1087355,EUR,980985600,D,20,20,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,12.0,8.0,6.4,2.0,0.00594342,,0,,0.0,-0.07,-0.01,,,,3.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187,60,M,,1142261,EUR,1094342400,D,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,,1004444,EUR,1030406400,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jonathan,Mutombo,,,,,,,,,,,,,,,,,,,,,,,
14131920,away,Gil Vicente,Gonçalo Maia Pereira,goncalo-maia-pereira,G. M. Pereira,M,82,173,14,M,,2158739,EUR,1133308800,M,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Gonçalo ,Maia Pereira,,,,,,,,,,,,,,,,,,,,,,,
