match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,player_lastName,stat_goals,stat_ownGoals,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork
11453133,home,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200,G,25,25,False,34.0,21.0,26.0,13.0,17.0,17.0,4.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,5.0,90.0,43.0,7.4,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,21.0,13.0,5.0,1.0,7.0,9.0,6.0,13.0,,3.0,2.0,,1.0,1.0,2.0,,,90.0,42.0,6.3,12.0,1,Hussain Al-Nuweqi,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,27.0,23.0,9.0,7.0,16.0,18.0,7.0,9.0,2.0,,4.0,,3.0,,1.0,,,90.0,32.0,6.6,4.0,0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,4,4,False,24.0,19.0,4.0,1.0,16.0,17.0,3.0,7.0,1.0,,3.0,,1.0,,2.0,,,90.0,34.0,5.9,7.0,2,Mohammed Al Shwirekh,,,,,2.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,19.0,17.0,2.0,1.0,9.0,9.0,10.0,13.0,,7.0,9.0,1.0,,,6.0,,,52.0,43.0,5.7,9.0,0,Abdulelah Al Khaibari,3.0,,1.0,,6.0,3.0,1.0,3.0,,,,3.0,True,2.0,4.0,2.0,,,,,,,,,
11453133,home,Al-Riyadh,Birama Touré,birama-toure,B. Touré,M,60,183.0,134,M,246507,EUR,707788800,M,60,60,False,38.0,33.0,7.0,4.0,17.0,18.0,16.0,20.0,1.0,5.0,3.0,2.0,,1.0,8.0,,,90.0,45.0,6.6,7.0,0,,,2.0,,,,,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,
11453133,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,False,22.0,20.0,3.0,1.0,11.0,11.0,9.0,12.0,,2.0,1.0,,,1.0,4.0,,,45.0,30.0,6.7,5.0,1,,1.0,,,,1.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,34.0,27.0,2.0,,12.0,14.0,16.0,25.0,,4.0,1.0,3.0,,1.0,2.0,,,77.0,45.0,6.4,14.0,0,,5.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,
11453133,home,Al-Riyadh,Didier N'Dong,didier-ndong,D. N'Dong,M,,179.0,1107,M,786029,EUR,771811200,M,20,20,False,26.0,22.0,2.0,,14.0,15.0,9.0,14.0,1.0,6.0,7.0,,,,2.0,,,90.0,42.0,7.1,11.0,0,,3.0,4.0,1.0,,1.0,1.0,3.0,,,,,3.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,
11453133,home,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,M,14,14,False,17.0,13.0,1.0,1.0,6.0,7.0,7.0,10.0,1.0,,4.0,,,,1.0,,,61.0,26.0,6.4,6.0,1,,,,,,,,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400,F,9,9,False,13.0,10.0,,,4.0,5.0,6.0,9.0,1.0,1.0,1.0,,1.0,,,,,89.0,21.0,6.9,8.0,0,,1.0,,,,,,,,,,,3.0,,,1.0,,3.0,1.0,,,,,,,
11453133,home,Al-Riyadh,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,11.0,9.0,2.0,1.0,3.0,4.0,6.0,8.0,,4.0,4.0,1.0,,1.0,2.0,,,45.0,25.0,7.3,7.0,1,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,4.0,2.0,,,,,1.0,,,,
11453133,home,Al-Riyadh,Khalid Bin Shuwayyi,khalid-bin-shuwayyi,K. B. Shuwayyi,D,75,176.0,10,M,893516,EUR,828921600,D,5,5,True,14.0,8.0,2.0,,3.0,5.0,5.0,9.0,1.0,3.0,2.0,1.0,,,,,,29.0,20.0,6.2,7.0,0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,
11453133,home,Al-Riyadh,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,True,4.0,1.0,2.0,,,,1.0,7.0,,2.0,,,,,,,,13.0,12.0,6.3,7.0,1,,3.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11453133,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,1.0,,,,,18.0,2.0,6.4,1.0,0,Mohamed Al Oqil,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Moayad Al Houti,moayad-al-houti,M. A. Houti,F,,,3,M,1548396,EUR,1096761600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453133,home,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,
11453133,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,False,24.0,20.0,7.0,4.0,18.0,19.0,2.0,5.0,,,1.0,,,,7.0,1.0,1.0,90.0,31.0,6.2,4.0,0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11453133,away,Al Tai,Salem Abdullah Al-Toiawy,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,1633371,EUR,991872000,D,13,13,False,33.0,27.0,4.0,1.0,10.0,13.0,18.0,22.0,,5.0,3.0,1.0,1.0,,4.0,,,90.0,58.0,6.7,13.0,1,,2.0,1.0,,,2.0,2.0,1.0,3.0,,1.0,,3.0,,1.0,,,1.0,,,,,,,,
11453133,away,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,68.0,66.0,1.0,1.0,37.0,38.0,29.0,30.0,1.0,5.0,4.0,1.0,3.0,1.0,3.0,,,90.0,78.0,6.8,3.0,0,,,1.0,1.0,,3.0,3.0,,2.0,,,,,,,,,,,,,,,1.0,,
11453133,away,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,53.0,50.0,3.0,2.0,27.0,28.0,23.0,25.0,,,1.0,,1.0,1.0,3.0,,,90.0,61.0,6.9,4.0,0,,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
11453133,away,Al Tai,Safwan Aljohani,safwan-aljohani,S. Aljohani,D,80,,20,M,1476792,EUR,1056758400,D,80,80,False,34.0,26.0,4.0,1.0,11.0,14.0,15.0,22.0,,4.0,6.0,1.0,,2.0,9.0,,,89.0,59.0,7.0,15.0,1,,2.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,,5.0,4.0,,,,,,,,1.0,
11453133,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,59.0,48.0,8.0,6.0,18.0,22.0,30.0,38.0,3.0,1.0,6.0,,3.0,1.0,5.0,,,90.0,74.0,7.5,13.0,2,,1.0,,,2.0,2.0,1.0,,1.0,,,,1.0,True,,1.0,1.0,,,,,,,,,
