match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,player_firstName,stat_bigChanceMissed,stat_unsuccessfulTouch,player_lastName,stat_bigChanceCreated,stat_punches,stat_outfielderBlock,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId
14572768,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,31.0,25.0,15.0,9.0,0.0,20.0,23.0,5.0,8.0,1.0,9.0,1.0,2.0,3.0,90.0,40.0,7.8,6.0,0.00469435,52.223536916197,10.0,-10.185,2.415,0.4192,0,0.2166,0.08,-0.11,0.3,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572768,home,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,False,42.0,36.0,4.0,2.0,0.0,17.0,18.0,19.0,24.0,1.0,3.0,,,,70.0,61.0,7.2,8.0,0.10861,164.80720508315,24.0,28.665,19.845,,0,,0.11,0.1,0.17,,1.0,1.0,1.0,1.0,3.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572768,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,886,M,142259,EUR,758937600,D,28,28,False,60.0,57.0,3.0,3.0,0.0,26.0,26.0,31.0,34.0,4.0,3.0,,,,90.0,73.0,7.8,3.0,0.0248813,231.21155984427,30.0,95.55,19.215,,3,,0.35,0.2,0.21,,,,,2.0,1.0,5.0,,,1.0,3.0,2.0,,,,1.0,2.0,1.0,0.2285,-0.35,,,,,,,,,,,,,,,
14572768,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,691,M,576266,EUR,837043200,D,3,3,False,67.0,65.0,3.0,3.0,0.0,33.0,33.0,32.0,34.0,4.0,4.0,,,,78.0,77.0,8.6,3.0,0.0381781,269.84018552515,38.0,133.56,17.745,,1,,0.28,0.22,0.19,,,,1.0,1.0,3.0,3.0,,,1.0,2.0,2.0,,,,2.0,,,0.8435,0.56,1.0,1.0,0.9944,,,,,,,,,,,,
14572768,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,354,M,142231,EUR,730857600,D,30,30,False,50.0,46.0,,,0.0,15.0,16.0,31.0,34.0,,7.0,,,,90.0,62.0,7.2,7.0,0.148134,229.23000404942,32.0,104.895,26.985,,3,,0.33,0.27,-0.01,,4.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,3.0,,,2.0,0.1215,-0.52,1.0,,0.0174,True,,,,,,,,,,,
14572768,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,50.0,44.0,1.0,,0.0,13.0,16.0,31.0,34.0,1.0,6.0,,,,90.0,61.0,6.8,7.0,0.0433612,154.043508292,25.0,19.635,10.395,,1,,0.25,0.1,0.17,,,,2.0,,4.0,3.0,,,1.0,1.0,,2.0,1.0,,,1.0,,0.0974,-0.3,,,,,1.0,,,,,,,,,,
14572768,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2012,M,1518931,EUR,1129248000,M,44,44,False,48.0,40.0,3.0,2.0,0.0,10.0,10.0,30.0,38.0,2.0,8.0,,,,85.0,78.0,7.5,17.0,0.160558,377.10218085947,45.0,182.91,27.405,,6,,0.46,0.49,0.0,,1.0,,,3.0,9.0,9.0,4.0,,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.31,-0.55,2.0,,0.1416,,2.0,Johan Manzambi,1.0,2.0,,,,,,,
14572768,home,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1026,M,836711,EUR,915408000,M,19,19,False,43.0,28.0,4.0,1.0,0.0,4.0,10.0,24.0,33.0,,4.0,,,,90.0,77.0,6.3,27.0,0.157005,212.3829258633,30.0,13.86,11.865,,1,,-0.25,0.08,-0.11,,8.0,2.0,,1.0,7.0,7.0,2.0,,2.0,4.0,1.0,2.0,2.0,1.0,2.0,,1.0,0.029,-0.16,,,,,1.0,,,3.0,,,,,,,
14572768,home,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2197,M,1020422,EUR,1003968000,M,14,14,False,32.0,29.0,,,0.0,8.0,8.0,21.0,24.0,,5.0,,,,90.0,51.0,7.2,10.0,0.198897,188.46459747953,26.0,93.135,18.375,,6,,0.45,0.44,0.19,,1.0,,,3.0,7.0,4.0,3.0,,2.0,1.0,1.0,,3.0,2.0,,3.0,2.0,0.3335,-0.59,1.0,,0.0636,,1.0,,,2.0,,,,,,,
14572768,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,False,51.0,43.0,7.0,3.0,0.0,7.0,8.0,36.0,43.0,,2.0,,,,77.0,68.0,7.1,18.0,0.413408,213.80111857449,32.0,-0.10499999999994,12.81,,1,,0.54,-0.52,-0.07,,10.0,3.0,,,3.0,1.0,2.0,,,,,1.0,,4.0,1.0,,1.0,0.0446,-0.17,,,,,,,,1.0,,1.0,,,,,
