match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,stat_errorLeadToAShot,stat_totalOffside,captain,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_hitWoodwork
11392810,home,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,False,10.0,6.0,1.0,,2.0,3.0,4.0,7.0,,,,56.0,20.0,6.9,8.0,0.00868773,0,,Siriné,Doucouré,,,2.0,2.0,5.0,,,2.0,2.0,,,,1.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,
11392810,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,True,18.0,14.0,1.0,,11.0,14.0,3.0,4.0,3.0,,,35.0,24.0,6.7,5.0,0.00172867,1,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,0.0226,,1.0,0.5148,,,,
11392810,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,12.0,10.0,1.0,1.0,5.0,5.0,5.0,7.0,,,,34.0,16.0,6.5,4.0,0.0137165,1,,,,,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,0.0221,,,,,,,
11392810,home,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,11.0,8.0,,,5.0,5.0,3.0,6.0,1.0,,,34.0,15.0,6.5,4.0,0.00605023,1,,,,,,1.0,2.0,3.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,0.2836,,1.0,0.2452,1.0,,,
11392810,home,Lorient,Bassirou N'Diaye,ndiaye-bassirou,B. N'Diaye,F,8,180,66,M,1565896,EUR,1013731200,F,33,33,True,2.0,,,,,2.0,,,1.0,,,15.0,7.0,6.4,4.0,,0,,,,,,1.0,4.0,4.0,1.0,,1.0,,,,,3.0,,1.0,2.0,,,,,,,,,,,,,,,
11392810,home,Lorient,Alfred Gomis,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392810,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392810,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gedeon_K2,,
11392810,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392810,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392810,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,20.0,19.0,7.0,6.0,17.0,17.0,2.0,3.0,8.0,1.0,2.0,90.0,30.0,7.5,1.0,0.00035495,0,0.76,,,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,3.0,
11392810,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,59.0,51.0,6.0,3.0,18.0,19.0,33.0,40.0,5.0,,,90.0,75.0,7.5,9.0,0.0269096,0,,,,,,,8.0,2.0,2.0,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,
11392810,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,52.0,47.0,3.0,1.0,21.0,24.0,26.0,28.0,7.0,,,90.0,65.0,7.2,7.0,0.0277513,0,,,,,,1.0,6.0,5.0,1.0,1.0,,,1.0,,4.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,
11392810,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,95.0,84.0,6.0,1.0,37.0,41.0,47.0,54.0,18.0,,,90.0,109.0,7.7,13.0,0.0774883,1,,,,,,,7.0,6.0,3.0,1.0,2.0,1.0,1.0,,1.0,4.0,3.0,,2.0,,1.0,,,,2.0,,0.0669,,1.0,0.066,,,,
11392810,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,29.0,25.0,2.0,1.0,10.0,11.0,17.0,27.0,2.0,,,90.0,59.0,6.9,15.0,0.0989696,0,,,,9.0,2.0,,6.0,2.0,2.0,,2.0,,2.0,,2.0,2.0,2.0,,2.0,,,,,,1.0,,,,,,,przemek.franek_,,
11392810,away,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,False,34.0,32.0,4.0,4.0,16.0,17.0,16.0,18.0,4.0,,,64.0,44.0,7.1,5.0,0.0136142,0,,,,1.0,,1.0,3.0,4.0,1.0,1.0,,,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,papy.mendy,,
11392810,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,35.0,30.0,,,11.0,12.0,19.0,26.0,3.0,,,64.0,46.0,6.9,11.0,0.0612585,2,,,,3.0,,,3.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,0.052,1.0,,,,,,
11392810,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,M,21,21,False,39.0,32.0,,,8.0,9.0,24.0,38.0,7.0,,,75.0,65.0,6.8,18.0,0.0415779,1,,,,8.0,,,4.0,2.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,1.0,,,,,1.0,0.0784,,,,,,,
11392810,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,45.0,31.0,4.0,2.0,11.0,11.0,21.0,36.0,2.0,,,90.0,56.0,7.1,19.0,0.134557,2,,,,2.0,1.0,2.0,5.0,4.0,,4.0,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,0.0823,2.0,,,,,,1.0
11392810,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,F,11,11,False,36.0,28.0,3.0,2.0,8.0,8.0,21.0,30.0,4.0,,,64.0,59.0,7.1,18.0,0.229484,2,,,,2.0,1.0,,5.0,2.0,,4.0,2.0,2.0,2.0,,,,,4.0,,1.0,,,1.0,,2.0,1.0,0.1115,,1.0,0.1923,,,,
11392810,away,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,990743,EUR,889488000,F,27,27,False,24.0,18.0,1.0,1.0,4.0,4.0,14.0,20.0,1.0,,,75.0,36.0,7.4,11.0,0.0951025,2,,,,,,1.0,5.0,5.0,1.0,2.0,3.0,2.0,,,,2.0,1.0,2.0,,1.0,,,,,3.0,,0.1191,,2.0,0.1231,,MorganGuila,,
11392810,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,True,18.0,14.0,1.0,1.0,1.0,2.0,13.0,18.0,4.0,,,26.0,23.0,6.7,7.0,0.038973,1,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.0549,1.0,,,,,,
11392810,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,6,6,True,16.0,14.0,1.0,,5.0,7.0,9.0,9.0,4.0,,,26.0,19.0,6.5,3.0,0.0160872,0,,,,,,,3.0,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
11392810,away,RC Lens,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,9,9,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,26.0,10.0,6.9,3.0,0.00516938,2,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,0.071,,2.0,0.3768,,e.wahi7,,
11392810,away,RC Lens,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,32,32,True,4.0,4.0,,,,,4.0,4.0,1.0,,,15.0,18.0,6.6,6.0,0.0136427,1,,,,,,,3.0,4.0,,1.0,3.0,1.0,,,,1.0,,3.0,,,2.0,,,,,,0.0109,,1.0,0.0908,,,,
11392810,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,9.0,8.0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,,,15.0,11.0,6.6,2.0,0.00345723,0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11392810,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392810,away,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,
11392810,away,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,True,,,,,,,,,,,,,,,,,0,,Neil,El Aynaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392810,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
