match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_duelWon,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_fouls,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_lastManTackle,stat_errorLeadToAShot,stat_errorLeadToAGoal
11352546,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,15.0,13.0,2.0,1.0,0.0,12.0,13.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,90.0,21.0,6.6,2.0,0.00027187,0,-0.4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352546,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,70.0,62.0,4.0,1.0,0.0,12.0,12.0,50.0,59.0,3.0,,,,,69.0,83.0,6.8,13.0,0.0521014,0,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352546,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,93.0,89.0,2.0,2.0,0.0,43.0,43.0,46.0,50.0,4.0,,,,,90.0,99.0,7.1,5.0,0.0767046,0,,,2.0,3.0,1.0,,1.0,,,2.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352546,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,45.0,40.0,5.0,2.0,0.0,21.0,21.0,19.0,24.0,4.0,,,,,59.0,52.0,7.0,5.0,0.0210687,1,,,,,,,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0297,,,,,,,,,,,,,,,,,,
11352546,home,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,False,47.0,42.0,3.0,1.0,0.0,12.0,14.0,31.0,34.0,4.0,,,,,90.0,65.0,7.7,7.0,0.0931011,4,,1.0,4.0,5.0,1.0,,,2.0,1.0,4.0,5.0,,,,2.0,1.0,2.0,,0.4929,,,1.0,1.0,1.0,1.0,1.0,2.0,0.2246,,,,,,,,,
11352546,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,60.0,52.0,5.0,4.0,2.0,6.0,6.0,49.0,64.0,4.0,,,,,90.0,83.0,8.5,19.0,0.581166,2,,10.0,1.0,3.0,,2.0,,1.0,7.0,,2.0,,1.0,1.0,2.0,1.0,,,0.3417,,,3.0,2.0,1.0,1.0,,,0.7857,True,1.0,,,,,,,
11352546,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,84.0,78.0,7.0,5.0,0.0,11.0,13.0,67.0,71.0,4.0,,,,,69.0,92.0,7.0,6.0,0.0692488,1,,,1.0,5.0,1.0,,,,,,1.0,,,,,1.0,,,0.0515,,,,,1.0,,,2.0,,,,3.0,,,,,,
11352546,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,51.0,45.0,1.0,,0.0,11.0,11.0,35.0,44.0,4.0,,,,,90.0,68.0,7.2,12.0,0.315988,2,,4.0,,7.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,2.0,2.0,,,,,0.1801,,,1.0,,1.0,1.0,,,0.3055,,1.0,3.0,,,,,,
11352546,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,47.0,38.0,,,0.0,4.0,4.0,39.0,51.0,4.0,,,,,90.0,69.0,8.0,18.0,0.463217,2,,8.0,,4.0,1.0,3.0,2.0,,5.0,,2.0,2.0,,,3.0,,,,0.1961,,,5.0,,1.0,1.0,,1.0,0.0833,,2.0,,,,,,,
11352546,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,22.0,18.0,,,0.0,2.0,2.0,16.0,21.0,3.0,,,,,90.0,40.0,7.3,9.0,0.0365355,9,,1.0,2.0,3.0,,1.0,,1.0,1.0,4.0,6.0,,1.0,,2.0,1.0,4.0,,1.3771,,,,2.0,4.0,1.0,1.0,,0.9791,,,,1.0,,,,,
