match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_accurateCross,stat_errorLeadToAGoal,stat_totalOffside,stat_hitWoodwork
12499509,home,Holstein Kiel,Thomas Dähne,,,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,False,24.0,13.0,16.0,5.0,0.0,10.0,12.0,3.0,12.0,2.0,2.0,3.0,9.0,2.0,3.0,4.0,2.0,1.0,1.0,90.0,37.0,7.3,11.0,0.00118035,0,-0.0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499509,home,Holstein Kiel,Timo Becker,,,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,D,17,17,False,23.0,20.0,5.0,5.0,0.0,6.0,6.0,14.0,18.0,1.0,4.0,4.0,1.0,,,,,,,90.0,45.0,6.8,5.0,0.0455214,1,,True,1.0,2.0,2.0,1.0,1.0,1.0,0.0987,,,,,,,,,,,,,,,,,,,,,
12499509,home,Holstein Kiel,David Zec,,,zec-david,D. Zec,D,26,185,265,M,887911,EUR,947030400,D,26,26,False,22.0,19.0,1.0,1.0,0.0,16.0,17.0,3.0,5.0,1.0,3.0,5.0,4.0,,,,,,,90.0,36.0,6.4,5.0,0.00553156,0,,,,,,,2.0,,,5.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,
12499509,home,Holstein Kiel,Marko Ivezić,,,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,D,6,6,False,29.0,24.0,5.0,3.0,0.0,23.0,26.0,1.0,3.0,,2.0,6.0,4.0,,,,,,,89.0,39.0,6.3,5.0,0.00448724,0,,,,,,,1.0,,,1.0,6.0,,1.0,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,
12499509,home,Holstein Kiel,Lasse Rosenboom,,,lasse-rosenboom,L. Rosenboom,M,23,190,90,M,980616,EUR,1011398400,M,23,23,False,15.0,9.0,1.0,,0.0,4.0,7.0,5.0,8.0,,3.0,1.0,2.0,,,,,,,74.0,28.0,6.3,8.0,0.00229484,1,,,,3.0,2.0,1.0,1.0,,0.442,1.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,
12499509,home,Holstein Kiel,Armin Gigović,,,armin-gigovic,A. Gigović,M,37,187,1508,M,988893,EUR,1018051200,M,37,37,False,29.0,22.0,4.0,2.0,0.0,9.0,12.0,13.0,18.0,,3.0,,4.0,,,,,,,89.0,42.0,7.3,11.0,0.0391865,2,,,1.0,1.0,1.0,,1.0,,0.0555,,4.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0582,,,,,
12499509,home,Holstein Kiel,Nicolai Remberg,,,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,False,26.0,23.0,3.0,3.0,0.0,13.0,15.0,10.0,11.0,2.0,8.0,4.0,4.0,,,,,,,90.0,47.0,7.2,5.0,0.186936,2,,,,3.0,1.0,1.0,2.0,,0.1089,5.0,7.0,,1.0,2.0,,,1.0,,3.0,,,1.0,,1.0,,1.0,,,,
12499509,home,Holstein Kiel,John Tolkin,,,john-tolkin,J. Tolkin,M,47,170,602,M,1015186,EUR,1028073600,M,47,47,False,13.0,11.0,1.0,,1.0,6.0,8.0,7.0,11.0,1.0,2.0,3.0,2.0,,,,,,,40.0,31.0,7.4,8.0,0.0791906,0,,,6.0,1.0,,,1.0,,,,2.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,1.0,,1.0,2.0,,,
12499509,home,Holstein Kiel,Steven Skrzybski,,,steven-skrzybski,S. Skrzybski,F,7,173,278,M,122573,EUR,722044800,F,7,7,False,32.0,23.0,1.0,1.0,0.0,12.0,16.0,11.0,18.0,1.0,7.0,,6.0,,,,,,,90.0,48.0,7.4,14.0,0.175459,2,,,2.0,2.0,1.0,,4.0,,0.0796,1.0,5.0,,,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,0.0103,1.0,,,,
12499509,home,Holstein Kiel,Alexander Bernhardsson,,,alexander-bernhardsson,A. Bernhardsson,F,11,184,445,M,980916,EUR,905126400,F,11,11,False,8.0,7.0,,,1.0,1.0,1.0,7.0,11.0,1.0,8.0,,4.0,,,,,,,89.0,29.0,8.2,10.0,0.0497251,4,,,4.0,5.0,4.0,,1.0,,1.401,,5.0,1.0,,1.0,4.0,,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,1.7241,,1.0,,,
12499509,home,Holstein Kiel,Shuto Machino,,,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,23.0,16.0,,,0.0,5.0,7.0,12.0,20.0,2.0,5.0,1.0,2.0,,,,,,,90.0,46.0,9.4,16.0,0.147978,5,,,4.0,1.0,1.0,1.0,1.0,,0.3579,2.0,4.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,4.0,,2.0,,1.0589,1.0,1.0,,,
12499509,home,Holstein Kiel,Finn Porath,,,finn-porath,F. Porath,M,27,179,117,M,789714,EUR,856656000,M,8,8,True,7.0,4.0,1.0,,0.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,,,,,,,,50.0,21.0,7.0,4.0,0.0341937,3,,,1.0,,,2.0,,,0.0354,,3.0,,2.0,,1.0,3.0,1.0,,,,1.0,,,1.0,0.017,,1.0,,,
12499509,home,Holstein Kiel,Phil Harres,,,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,,16.0,5.0,6.3,2.0,,2,,,,,,1.0,,,0.9133,,,,,,1.0,,,,,2.0,1.0,,,,0.2368,,,,,
12499509,home,Holstein Kiel,Carl Johansson,,,carl-johansson,C. Johansson,D,5,185,82,M,347116,EUR,769651200,D,5,5,True,1.0,,,,0.0,,1.0,,,,1.0,,,,,,,,,11.0,2.0,6.6,1.0,,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12499509,home,Holstein Kiel,Dominik Javorček,,,dominik-javorcek,D. Javorček,D,37,183,151,M,964152,EUR,1036195200,D,33,33,True,2.0,2.0,2.0,2.0,0.0,,,2.0,2.0,,,2.0,1.0,,,,,,,11.0,4.0,7.2,,0.284948,0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,
12499509,home,Holstein Kiel,Magnus Knudsen,,,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,True,2.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,,2.0,,,,,,,,11.0,6.0,6.6,2.0,1.85e-06,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499509,home,Holstein Kiel,Timon Weiner,,,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499509,home,Holstein Kiel,Marcel Engelhardt,,,marcel-engelhardt,M. Engelhardt,G,31,191,25,M,126531,EUR,733968000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499509,home,Holstein Kiel,Marvin Schulz,,,marvin-schulz,M. Schulz,M,10,186,43,M,254445,EUR,790128000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499509,home,Holstein Kiel,Benedikt Pichler,,,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499509,away,Borussia M'gladbach,Jonas Omlin,,,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,False,31.0,19.0,12.0,1.0,0.0,18.0,22.0,1.0,9.0,1.0,2.0,1.0,8.0,1.0,4.0,7.0,1.0,2.0,1.0,90.0,50.0,7.4,13.0,0.00024957,0,-0.8948,True,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,
12499509,away,Borussia M'gladbach,Joseph Scally,,,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,43.0,37.0,4.0,2.0,0.0,18.0,19.0,19.0,28.0,3.0,5.0,2.0,4.0,,,,,,,90.0,64.0,6.3,13.0,0.0139888,1,,,4.0,3.0,2.0,,,1.0,0.0267,1.0,3.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,
12499509,away,Borussia M'gladbach,Ko Itakura,,,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,74.0,70.0,6.0,3.0,0.0,51.0,53.0,19.0,21.0,,6.0,4.0,6.0,,,,,,,90.0,88.0,6.4,6.0,0.0155012,1,,,,3.0,3.0,,2.0,,0.1159,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,0.4094,,,,,
12499509,away,Borussia M'gladbach,Fabio Chiarodia,Fabio Chiarodia,,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,False,44.0,41.0,3.0,1.0,0.0,34.0,35.0,7.0,9.0,1.0,3.0,8.0,1.0,,,,,,,70.0,59.0,6.3,4.0,0.00272299,1,,,,,,1.0,2.0,,0.0915,,2.0,,1.0,,1.0,2.0,,,,,,,,2.0,,,,1.0,,
12499509,away,Borussia M'gladbach,Lukas Ullrich,Lukas Ullrich,,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,23.0,20.0,1.0,1.0,0.0,10.0,10.0,10.0,14.0,1.0,2.0,5.0,2.0,,,,,,,82.0,43.0,6.1,8.0,0.0109256,0,,,1.0,1.0,,,1.0,,,2.0,6.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,
12499509,away,Borussia M'gladbach,Rocco Reitz,,,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,27.0,23.0,5.0,4.0,0.0,13.0,13.0,10.0,15.0,,2.0,,3.0,,,,,,,60.0,39.0,6.2,8.0,0.0644656,3,,,1.0,,,,1.0,,0.2564,,5.0,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,3.0,,,,,,,,
12499509,away,Borussia M'gladbach,Julian Weigl,,,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,50.0,45.0,3.0,2.0,0.0,24.0,24.0,21.0,26.0,2.0,2.0,1.0,4.0,,,,,,,82.0,54.0,6.4,7.0,0.0423197,0,,,,,,,,,,,3.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,
12499509,away,Borussia M'gladbach,Tomáš Čvančara,,,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,M,31,31,False,17.0,14.0,,,0.0,5.0,6.0,10.0,12.0,2.0,5.0,2.0,1.0,,,,,,,90.0,31.0,7.5,5.0,0.240926,2,,,1.0,1.0,,1.0,,,0.1996,1.0,4.0,,,,1.0,2.0,3.0,,3.0,,1.0,,1.0,2.0,0.6606,1.0,1.0,,1.0,
12499509,away,Borussia M'gladbach,Alassane Pléa,,,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,26.0,20.0,4.0,2.0,0.0,7.0,7.0,13.0,22.0,,3.0,,3.0,,,,,,,90.0,45.0,7.1,15.0,0.0930025,1,,,3.0,1.0,1.0,,,,0.1885,2.0,5.0,1.0,,,5.0,,1.0,2.0,2.0,,1.0,,1.0,,0.7543,,,,1.0,
12499509,away,Borussia M'gladbach,Robin Hack,,,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,22.0,20.0,1.0,1.0,1.0,11.0,11.0,11.0,21.0,,4.0,,2.0,,,,,,,60.0,49.0,7.4,16.0,0.242509,1,,,10.0,2.0,2.0,,,,0.393,,4.0,3.0,,,3.0,,3.0,1.0,2.0,1.0,1.0,,,1.0,0.43,2.0,2.0,,,1.0
