match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId
10411720,home,Bologna,Musa Barrow,,,musa-barrow,M. Barrow,F,99,183,3265,M,916680,EUR,911001600,F,99,99,False,30.0,24.0,4.0,3.0,11.0,11.0,13.0,20.0,3.0,1.0,4.0,,,59.0,38.0,8.2,9.0,0.2282,0.7412,0.0161549,3,,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,1.0,,2.0,,,1.0,,1.0,
10411720,home,Bologna,Riccardo Orsolini,,,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,F,7,7,True,15.0,12.0,,,5.0,6.0,7.0,9.0,3.0,,2.0,,,32.0,27.0,6.8,7.0,0.0827,0.0,0.0207866,2,,1.0,,4.0,,5.0,3.0,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,1.0,,1.0,
10411720,home,Bologna,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,8,8,True,23.0,21.0,2.0,2.0,14.0,16.0,7.0,7.0,1.0,,5.0,,,32.0,29.0,7.2,4.0,0.0433,0.0,0.177064,1,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,
10411720,home,Bologna,Roberto Soriano,,,roberto-soriano,R. Soriano,M,,182,251,,80406,EUR,665971200,M,21,21,True,17.0,14.0,,,7.0,10.0,7.0,7.0,5.0,1.0,3.0,,,31.0,21.0,6.5,4.0,0.039,0.0,0.0105997,1,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,
10411720,home,Bologna,Lorenzo De Silvestri,,,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,23.0,22.0,,,17.0,17.0,5.0,6.0,,,3.0,,,20.0,25.0,6.7,2.0,0.0,0.0,0.00277231,0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
10411720,home,Bologna,Gary Medel,,,gary-medel,G. Medel,D,17,171,1848,M,22975,EUR,554947200,M,17,17,True,22.0,20.0,1.0,,12.0,13.0,8.0,9.0,2.0,,1.0,,,20.0,24.0,6.3,3.0,0.0,0.0,0.00408612,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10411720,home,Bologna,Federico Ravaglia,,,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,home,Bologna,Joaquín Sosa,,,joaquin-sosa,J. Sosa,D,4,189,503,M,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,home,Bologna,Kevin Bonifazi,,,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,home,Bologna,Charalampos Lykogiannis,,,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,home,Bologna,Niklas Pyyhtiä,,,niklas-pyyhtia,N. Pyyhtiä,M,18,186,252,M,1000018,EUR,1064448000,M,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,home,Bologna,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JZirkzee
10411720,away,Udinese,Marco Silvestri,,,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,28.0,17.0,12.0,3.0,16.0,20.0,1.0,8.0,,,3.0,1.0,1.0,90.0,32.0,5.7,11.0,0.0,0.0,0.00019493,0,-1.0398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,away,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,False,32.0,25.0,4.0,2.0,18.0,22.0,8.0,11.0,7.0,1.0,10.0,,,90.0,63.0,6.7,10.0,0.0,0.0,0.0168888,0,,1.0,,8.0,,1.0,,,,2.0,,1.0,1.0,5.0,4.0,3.0,4.0,,,,1.0,1.0,,,,,,,
10411720,away,Udinese,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,76.0,64.0,13.0,7.0,51.0,56.0,13.0,20.0,3.0,,5.0,,,90.0,82.0,6.4,13.0,0.0664,0.0,0.0410215,1,,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,
10411720,away,Udinese,Marvin Zeegelaar,,,marvin-zeegelaar,M. Zeegelaar,D,,186,84,,74506,EUR,650419200,D,8,8,False,57.0,51.0,5.0,3.0,36.0,38.0,15.0,19.0,1.0,,2.0,,,90.0,72.0,6.8,8.0,0.1458,0.0,0.00571505,2,,,2.0,5.0,,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,
10411720,away,Udinese,Festy Ebosele,,,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,M,2,2,False,5.0,4.0,1.0,,2.0,2.0,2.0,5.0,5.0,2.0,4.0,,,45.0,19.0,5.9,10.0,0.0,0.0,0.00405424,0,,,,2.0,,4.0,1.0,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,
10411720,away,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,28.0,23.0,2.0,1.0,8.0,8.0,17.0,24.0,3.0,,1.0,,,74.0,41.0,6.8,10.0,0.06,0.1966,0.151195,2,,,1.0,4.0,1.0,4.0,2.0,1.0,,,,,,1.0,,,,1.0,,1.0,4.0,2.0,,,,1.0,,,lakisamar10
10411720,away,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,False,55.0,49.0,1.0,,29.0,32.0,20.0,23.0,4.0,1.0,12.0,,,86.0,71.0,7.0,9.0,0.2943,0.0836,0.0313913,4,,2.0,,5.0,,2.0,1.0,2.0,,,,,3.0,1.0,1.0,3.0,,1.0,,1.0,,,,,,,,2.0,
10411720,away,Udinese,Roberto Pereyra,,,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,54.0,51.0,1.0,,29.0,30.0,23.0,26.0,7.0,,8.0,,,90.0,71.0,6.5,8.0,0.0223,0.0,0.193372,1,,1.0,1.0,5.0,2.0,2.0,,,,,,,,,,4.0,2.0,3.0,True,1.0,2.0,1.0,,,,1.0,,,
10411720,away,Udinese,Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,19.0,17.0,,,6.0,6.0,12.0,15.0,6.0,4.0,5.0,,,74.0,44.0,6.6,12.0,0.0,0.0,0.0356612,0,,,2.0,9.0,,6.0,4.0,,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,3.0,2.0,1.0,,,,,1.0,,udogiethree
10411720,away,Udinese,Florian Thauvin,,,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,False,18.0,16.0,,,5.0,5.0,11.0,15.0,4.0,,1.0,,,73.0,26.0,6.4,7.0,0.0,0.0,0.0356449,0,,,1.0,3.0,1.0,4.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,
10411720,away,Udinese,Beto,,,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,9,9,False,9.0,6.0,,,1.0,2.0,5.0,7.0,7.0,2.0,1.0,,,90.0,35.0,6.8,14.0,0.1912,0.3507,0.0231913,4,,1.0,3.0,8.0,,4.0,1.0,1.0,,1.0,,,,1.0,,3.0,1.0,1.0,,6.0,,,,,,3.0,,,
10411720,away,Udinese,Ilija Nestorovski,Ilija,Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182,255,M,55314,EUR,637200000,F,30,30,True,16.0,8.0,3.0,2.0,2.0,4.0,6.0,12.0,4.0,,1.0,,,45.0,22.0,6.9,8.0,0.0428,0.0,0.0563146,1,,4.0,,3.0,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,1.0,,,
10411720,away,Udinese,Simone Pafundi,Simone,Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,80,80,True,14.0,13.0,1.0,1.0,6.0,6.0,7.0,8.0,,,1.0,,,17.0,19.0,6.9,1.0,0.0,0.0,0.0388691,0,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10411720,away,Udinese,Adam Masina,,,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,3,3,True,13.0,9.0,3.0,1.0,5.0,6.0,4.0,7.0,1.0,,2.0,,,16.0,14.0,6.4,4.0,0.0,0.0,0.00130076,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10411720,away,Udinese,Tolgay Arslan,,,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,True,12.0,10.0,,,6.0,7.0,4.0,5.0,2.0,,,,,16.0,13.0,6.2,3.0,0.0,0.0,0.00331415,0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10411720,away,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,4.0,4.0,,,4.0,4.0,,,2.0,1.0,,,,10.0,9.0,6.6,2.0,0.0,0.0,2.644e-05,0,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
10411720,away,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,away,Udinese,Edoardo Piana,,,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,away,Udinese,Leonardo Buta,,,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411720,away,Udinese,Axel Guessand,Axel Guessand,,axel-guessand,A. Guessand,D,19,192,119,M,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
