match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_challengeLost,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_unsuccessfulTouch,stat_dispossessed,stat_errorLeadToAShot,stat_punches,stat_goals,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10385519,home,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,1,1,False,25.0,23.0,6.0,4.0,21.0,22.0,2.0,3.0,5.0,1.0,3.0,3.0,90.0,34.0,6.3,2.0,0.0,0.0,0.00019518,0,-1.3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,Chris Mepham,,,chris-mepham,C. Mepham,D,2,191,391,M,865740,EUR,878688000,D,6,6,False,57.0,43.0,8.0,3.0,33.0,44.0,10.0,13.0,3.0,,,,90.0,70.0,6.5,14.0,0.0323,0.0664,0.00257289,1,,4.0,2.0,6.0,4.0,1.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,25,25,False,19.0,18.0,3.0,2.0,14.0,15.0,4.0,4.0,2.0,,,,45.0,22.0,6.2,1.0,0.0,0.0,0.00065186,0,,,1.0,2.0,3.0,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,5,5,False,52.0,44.0,3.0,1.0,33.0,38.0,12.0,17.0,4.0,,,,90.0,70.0,7.0,15.0,0.0,0.0,0.0557331,0,,,2.0,,6.0,,,1.0,3.0,,,2.0,True,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10385519,home,Bournemouth,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,48.0,43.0,1.0,1.0,27.0,30.0,16.0,19.0,7.0,,,,90.0,55.0,6.7,6.0,0.083,0.0,0.006192,1,,,1.0,1.0,3.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,,jeffersonlerma,1.0,1.0,1.0,1.0,,,,,,,,,
10385519,home,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,M,15,15,False,36.0,28.0,3.0,,11.0,12.0,19.0,27.0,6.0,,,,90.0,52.0,6.7,11.0,0.0,0.0,0.0625407,0,,1.0,1.0,4.0,4.0,,,1.0,2.0,1.0,2.0,1.0,,3.0,2.0,1.0,,2.0,,1.0,1.0,,,2.0,,,,,,,,
10385519,home,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,31.0,25.0,,,9.0,12.0,17.0,23.0,7.0,,,,90.0,52.0,6.4,18.0,0.1238,0.0,0.0145566,2,,,1.0,6.0,3.0,,,,,1.0,,,,4.0,1.0,,,1.0,,4.0,2.0,2.0,,3.0,3.0,,,,,,,
10385519,home,Bournemouth,Ben Pearson,,,ben-pearson,B. Pearson,M,4,174,71,M,190857,EUR,789177600,M,22,22,False,13.0,9.0,2.0,,5.0,6.0,4.0,7.0,,,,,45.0,17.0,6.2,5.0,0.0,0.0,0.00133957,0,,3.0,,5.0,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,
10385519,home,Bournemouth,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,M,33,33,False,34.0,19.0,4.0,1.0,4.0,11.0,16.0,24.0,5.0,,,,90.0,58.0,6.4,20.0,0.0,0.0,0.0267618,0,,2.0,,6.0,4.0,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,
10385519,home,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,298366,EUR,713232000,F,21,21,False,25.0,14.0,1.0,,7.0,10.0,7.0,16.0,4.0,,,,90.0,42.0,6.6,19.0,0.0418,0.0,0.0314076,2,,2.0,3.0,9.0,7.0,,1.0,,1.0,2.0,1.0,,,1.0,,,3.0,1.0,,1.0,,2.0,,3.0,3.0,,,,,,,
10385519,home,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,F,29,29,False,16.0,9.0,1.0,,7.0,8.0,2.0,8.0,2.0,,,,65.0,27.0,6.7,10.0,0.0,0.0,0.00049899,0,,2.0,1.0,6.0,4.0,,1.0,,1.0,1.0,3.0,,,,,2.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,
10385519,home,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,F,32,32,True,23.0,19.0,2.0,2.0,7.0,8.0,12.0,15.0,5.0,,,,45.0,29.0,6.7,6.0,0.0,0.0,0.0114917,0,,,,3.0,3.0,,,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,
10385519,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,True,22.0,21.0,,,10.0,11.0,11.0,11.0,3.0,,,,45.0,33.0,6.9,3.0,0.0,0.0,0.00755175,0,,1.0,,3.0,6.0,,,1.0,4.0,,,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,
10385519,home,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,True,10.0,9.0,2.0,2.0,3.0,3.0,6.0,7.0,2.0,,,,25.0,15.0,6.8,1.0,0.0,0.0,0.00524908,0,,,,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,
10385519,home,Bournemouth,Neto,,,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Neto_Murara,,,,,,,,,,,,,
10385519,home,Bournemouth,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,James Hill,,,james-hill,J. Hill,D,23,184,554,M,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,Siriki Dembélé,,,siriki-dembele,S. Dembélé,M,23,173,221,M,886532,EUR,842054400,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,Emiliano Marcondes,,,emiliano-marcondes,E. Marcondes,M,11,185,258,M,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385519,home,Bournemouth,Jamal Lowe,,,jamal-lowe,J. Lowe,F,9,183,276,M,257433,EUR,774662400,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385519,away,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,1,1,False,25.0,16.0,13.0,5.0,13.0,15.0,3.0,10.0,4.0,,1.0,1.0,90.0,31.0,7.0,10.0,0.0,0.0,0.00093806,0,0.0664,,1.0,,1.0,,1.0,,,,,,,,,,,,ARamsdale,,,,,,,1.0,1.0,,,,,
10385519,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,False,59.0,56.0,4.0,3.0,21.0,22.0,35.0,41.0,4.0,,,,74.0,84.0,7.2,9.0,0.0,0.0,0.0926464,0,,,2.0,2.0,4.0,,1.0,2.0,1.0,,1.0,1.0,,4.0,,,1.0,1.0,benwhite,1.0,,,,,,,,,,,,
10385519,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,12,12,False,73.0,73.0,2.0,2.0,55.0,55.0,18.0,18.0,6.0,,,,90.0,82.0,8.0,,0.0993,0.3364,0.00496138,1,,2.0,,3.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,WSaliba4,,,,,,,,,1.0,,,,
10385519,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,80.0,74.0,4.0,1.0,57.0,59.0,17.0,21.0,3.0,,,,90.0,97.0,7.3,6.0,0.1013,0.0,0.00483567,1,,2.0,2.0,3.0,5.0,,9.0,,1.0,1.0,,1.0,,,,,2.0,,GabrielMagalhães,,,1.0,,,,,,,,,,
