match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,captain,stat_wonContest,stat_goalAssist,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_punches
12224401,home,Louisville City FC,Daniel Faundez,Daniel Faundez,,daniel-faundez,D. Faundez,G,12,188.0,30,M,1035585,EUR,728611200,G,12,12,False,18.0,15.0,4.0,1.0,14.0,15.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,75.0,26.0,7.0,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224401,home,Louisville City FC,Sean Totsch,,,sean-totsch,S. Totsch,D,4,188.0,7,M,882373,EUR,684979200,D,4,4,False,68.0,57.0,15.0,9.0,26.0,28.0,31.0,40.0,5.0,,9.0,1.0,,,,,90.0,78.0,8.5,12.0,1,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
12224401,home,Louisville City FC,Arturo Ordoñez,Arturo Ordoñez,,arturo-ordonez,A. Ordoñez,D,5,187.0,4,M,1172548,EUR,864259200,D,5,5,False,41.0,34.0,5.0,5.0,24.0,24.0,10.0,17.0,6.0,2.0,6.0,1.0,,,,,90.0,50.0,7.3,9.0,0,1.0,5.0,5.0,,,,2.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12224401,home,Louisville City FC,Kyle Adams,,,kyle-adams,K. Adams,D,32,185.0,8,M,986377,EUR,848448000,D,32,32,False,43.0,38.0,11.0,8.0,12.0,14.0,26.0,29.0,3.0,1.0,5.0,1.0,,,,,90.0,53.0,7.5,5.0,0,1.0,,1.0,,,,3.0,1.0,1.0,,,1.0,,1.0,,2.0,,True,1.0,,,,,,,,
12224401,home,Louisville City FC,Jansen Wilson,Jansen Wilson,,jansen-wilson,J. Wilson,F,25,180.0,14,M,1821118,EUR,992476800,M,25,25,False,38.0,30.0,3.0,,11.0,13.0,19.0,27.0,6.0,,9.0,1.0,,,,,90.0,69.0,7.4,18.0,2,,,6.0,1.0,,,2.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,,,,,2.0,1.0,2.0,2.0,,,,,
12224401,home,Louisville City FC,Niall McCabe,,,niall-mccabe,N. McCabe,M,11,180.0,3,M,882386,EUR,655171200,M,11,11,False,54.0,49.0,4.0,4.0,15.0,17.0,36.0,39.0,1.0,,4.0,,,,,,72.0,62.0,7.5,7.0,0,,,2.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,,2.0,,,,
12224401,home,Louisville City FC,Elijah Wynder,,,elijah-wynder,E. Wynder,M,22,183.0,55,M,983805,EUR,1047254400,M,23,23,False,25.0,25.0,,,10.0,10.0,15.0,17.0,5.0,1.0,4.0,2.0,,,,,71.0,37.0,6.8,3.0,1,1.0,,5.0,,,,,2.0,1.0,,3.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,
12224401,home,Louisville City FC,Amadou Dia,,,amadou-dia,A. Dia,M,13,178.0,19,M,790155,EUR,744595200,M,13,13,False,35.0,27.0,3.0,2.0,8.0,10.0,19.0,28.0,3.0,,1.0,,,,,,90.0,59.0,7.3,14.0,0,,,4.0,1.0,,,3.0,3.0,,2.0,3.0,2.0,,,,1.0,1.0,,,,3.0,,,1.0,,,
12224401,home,Louisville City FC,Adrien Perez,,,adrien-perez,A. Perez,F,16,184.0,13,M,936398,EUR,813542400,F,16,16,False,35.0,28.0,2.0,1.0,4.0,7.0,24.0,29.0,5.0,,4.0,1.0,,,,,87.0,47.0,6.6,11.0,3,,1.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,3.0,,,,,2.0,,1.0,1.0,,,2.0,1.0,
12224401,home,Louisville City FC,Wilson Harris,,,wilson-harris,W. Harris,F,11,183.0,60,M,984837,EUR,943747200,F,14,14,False,14.0,12.0,,,3.0,3.0,9.0,11.0,5.0,1.0,,,,,,,87.0,31.0,7.4,7.0,5,1.0,,6.0,,5.0,1.0,,1.0,1.0,1.0,2.0,2.0,,7.0,,,3.0,,4.0,,,,,,2.0,,
