match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_saves,stat_keeperSaveValue,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed
14429544,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,True,32.0,13.0,25.0,6.0,0.0,8.0,12.0,5.0,20.0,1.0,11.0,1.0,1.0,1.0,90.0,43.0,5.9,19.0,0.00087735,0,-0.8969,0.04,0.0,-0.09,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429544,home,Al-Riyadh,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000,D,11,11,False,,18.0,14.0,2.0,1.0,0.0,7.0,7.0,7.0,11.0,,2.0,,,,80.0,37.0,6.5,9.0,0.0530756,0,,0.18,-0.19,-0.17,,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14429544,home,Al-Riyadh,Ammar Al Harfi,ammar-al-harfi,A. A. Harfi,D,33,175.0,18,M,1549076,EUR,985478400,D,33,33,False,,43.0,36.0,7.0,2.0,0.0,28.0,30.0,8.0,13.0,7.0,3.0,,,,90.0,60.0,6.8,8.0,0.00321461,2,,0.05,0.06,-0.18,,1.0,,6.0,8.0,1.0,1.0,,,,,Ammar Al Harfi,2.0,5.0,2.0,5.0,3.0,1.0,0.2109,-0.37,,,,,,,,,,,,,,
14429544,home,Al-Riyadh,Sergio González,sergio-gonzalez,S. González,D,4,186.0,273,M,377234,EUR,703728000,D,4,4,False,,35.0,33.0,4.0,3.0,0.0,28.0,29.0,5.0,6.0,7.0,1.0,,,,90.0,45.0,6.9,3.0,0.00284333,0,,0.13,0.13,-0.02,,,,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
14429544,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,,37.0,30.0,6.0,2.0,0.0,18.0,18.0,12.0,19.0,3.0,4.0,,,,90.0,45.0,6.7,9.0,0.00460546,0,,0.22,0.09,-0.11,,,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14429544,home,Al-Riyadh,Mohammed Al Saeed,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,D,2,2,False,,13.0,11.0,1.0,1.0,0.0,10.0,11.0,1.0,2.0,,3.0,,,,62.0,26.0,6.2,4.0,0.00116925,1,,-0.01,0.02,-0.26,,,,4.0,2.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,,2.0,0.0382,-0.15,,,,,,,,,,,,,,
14429544,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,M,8,8,False,,25.0,18.0,1.0,1.0,0.0,9.0,10.0,9.0,15.0,1.0,4.0,,,,90.0,47.0,6.3,14.0,0.00478804,0,,-0.09,0.01,-0.03,,,,10.0,9.0,8.0,6.0,3.0,3.0,1.0,,,2.0,1.0,,,,3.0,,,,1.0,2.0,2.0,,,,,,,,,,
14429544,home,Al-Riyadh,Ismaila Soro,ismaila-soro,I. Soro,M,19,173.0,162,M,892808,EUR,894499200,M,19,19,False,,25.0,23.0,2.0,1.0,0.0,18.0,18.0,5.0,7.0,2.0,3.0,,,,62.0,33.0,6.5,3.0,0.0039913,1,,0.13,0.01,-0.08,,,,6.0,4.0,1.0,,,,,,,1.0,1.0,1.0,3.0,2.0,3.0,0.0356,-0.16,,,1.0,,,,,,,,,,,
14429544,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,,31.0,26.0,3.0,1.0,0.0,13.0,13.0,13.0,18.0,,5.0,,,,90.0,41.0,6.9,7.0,0.0749707,2,,0.05,0.12,-0.05,,2.0,2.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0102,0.31,,,,1.0,2.0,1.0,1.0133,,,,,,,
14429544,home,Al-Riyadh,Teddy Okou,teddy-okou,T. Okou,M,10,165.0,622,M,878821,EUR,895190400,M,10,10,False,,9.0,6.0,,,1.0,2.0,4.0,4.0,5.0,2.0,4.0,,,,56.0,26.0,7.0,15.0,0.142464,0,,0.52,0.1,-0.05,,3.0,,7.0,2.0,4.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,,3.0,,,,1.0,,,,,,
