match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_wonTackle,stat_fouls,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_wonContest,stat_totalOffside,stat_goalAssist,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_punches,stat_blockedScoringAttempt
11368747,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,36.0,26.0,23.0,13.0,17.0,17.0,9.0,19.0,1.0,1.0,10.0,1.0,1.0,1.0,90.0,41.0,7.3,10.0,0.00741232,0,0.0892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,27.0,17.0,5.0,3.0,5.0,11.0,14.0,25.0,,1.0,3.0,,,,60.0,60.0,6.6,29.0,0.270923,0,,,,9.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11368747,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,53.0,40.0,6.0,2.0,24.0,28.0,16.0,25.0,3.0,4.0,5.0,,,,90.0,63.0,7.0,13.0,0.00607791,0,,,,,,2.0,5.0,,,,6.0,,1.0,,,True,1.0,3.0,,,,,,,,,,,,,,,
11368747,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,47.0,40.0,8.0,3.0,24.0,27.0,16.0,20.0,1.0,4.0,1.0,,,,90.0,60.0,6.8,9.0,0.0089241,0,,,,,,4.0,9.0,2.0,1.0,,4.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
11368747,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,35.0,27.0,5.0,2.0,5.0,7.0,23.0,32.0,,1.0,5.0,,,,67.0,52.0,6.8,14.0,0.0822522,0,,,,4.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11368747,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,63.0,54.0,5.0,4.0,28.0,29.0,26.0,37.0,,3.0,4.0,,,,90.0,75.0,7.4,13.0,0.0325091,1,,,,3.0,,1.0,3.0,,,,,,3.0,1.0,1.0,,3.0,2.0,,1.0,1.0,0.0262,,,,,,,,,,,
11368747,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,32.0,21.0,5.0,1.0,12.0,14.0,9.0,18.0,1.0,5.0,,,,,60.0,44.0,6.6,13.0,0.00485545,1,,,,,,3.0,5.0,,,,1.0,,,2.0,,,,2.0,4.0,1.0,,0.0518,,,,,,,,,,,
11368747,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,39.0,31.0,1.0,,7.0,10.0,24.0,29.0,1.0,3.0,5.0,,,,78.0,50.0,6.9,10.0,0.0392473,3,,,,,,5.0,7.0,,,2.0,,,1.0,1.0,,,1.0,2.0,,3.0,,0.4024,1.0,1.0,,,,,,,,,
11368747,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,36.0,23.0,1.0,,8.0,10.0,16.0,29.0,4.0,6.0,8.0,,,,78.0,52.0,7.1,21.0,0.190428,1,,,,3.0,1.0,1.0,5.0,1.0,3.0,,,1.0,1.0,3.0,1.0,,1.0,,2.0,1.0,,0.0672,,,1.0,,,,,,,,
11368747,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,20.0,10.0,,,1.0,1.0,9.0,19.0,10.0,11.0,1.0,,,,90.0,38.0,9.1,18.0,0.326412,4,,,,,,8.0,13.0,,1.0,3.0,,1.0,,5.0,1.0,,,3.0,,1.0,,0.9486,1.0,,,budimir_ante,1.0,3.0,2.0,0.778,,,
11368747,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,F,16,16,False,56.0,46.0,4.0,2.0,15.0,16.0,31.0,43.0,,4.0,5.0,,,,90.0,68.0,6.9,14.0,0.0589091,0,,,,3.0,,,3.0,2.0,,1.0,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,
11368747,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,True,13.0,11.0,2.0,1.0,3.0,3.0,9.0,11.0,,3.0,3.0,,,,30.0,20.0,7.6,3.0,0.0965223,0,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,2.0,,1.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,
11368747,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,21.0,17.0,2.0,1.0,7.0,8.0,10.0,13.0,3.0,4.0,4.0,,,,30.0,27.0,6.6,5.0,0.0174282,1,,,,,,1.0,3.0,,,,1.0,,,,1.0,,,2.0,1.0,,,0.464,,,,,,1.0,,0.6581,1.0,,
11368747,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,11.0,11.0,,,5.0,5.0,6.0,7.0,2.0,3.0,,,,,23.0,23.0,6.6,2.0,0.00629929,0,,,,1.0,,,3.0,1.0,,,3.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,
11368747,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,True,6.0,4.0,1.0,,4.0,4.0,,2.0,,2.0,2.0,,,,12.0,9.0,6.7,2.0,1.923e-05,0,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
11368747,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,3.0,2.0,,,,,2.0,3.0,,2.0,,,,,12.0,6.0,6.7,1.0,0.00695644,0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
11368747,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,34.0,19.0,27.0,12.0,8.0,9.0,11.0,25.0,,1.0,6.0,,2.0,2.0,90.0,39.0,6.6,15.0,0.00395735,0,-0.5639,,,,,,,,,,1.0,,,,,True,,,1.0,,,,,,,,,,,,,1.0,
11368747,away,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,False,15.0,13.0,3.0,1.0,9.0,10.0,4.0,6.0,3.0,3.0,2.0,,,,77.0,24.0,6.6,6.0,0.00782946,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11368747,away,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,41.0,25.0,12.0,1.0,10.0,13.0,15.0,28.0,4.0,5.0,2.0,,,,90.0,47.0,6.1,17.0,0.00701724,1,,,,,,2.0,3.0,1.0,,,3.0,,1.0,1.0,,,,,,,,0.2335,,,,,,1.0,,0.0892,1.0,,
11368747,away,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,5,5,False,54.0,45.0,9.0,5.0,28.0,32.0,17.0,22.0,5.0,5.0,2.0,,,,90.0,67.0,6.6,10.0,0.00556115,1,,,,,,3.0,5.0,1.0,,1.0,6.0,2.0,,,,,,,,1.0,,0.0685,,,,,,,,,,,
11368747,away,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,False,36.0,27.0,4.0,1.0,11.0,12.0,16.0,27.0,,7.0,2.0,,,,90.0,68.0,6.6,15.0,0.0152361,1,,,,3.0,,4.0,6.0,,,1.0,5.0,1.0,5.0,,,,3.0,2.0,2.0,,,0.0154,,,,,,,,,,,1.0
11368747,away,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,M,2,2,False,11.0,6.0,2.0,1.0,1.0,2.0,5.0,9.0,,,1.0,,,,45.0,13.0,6.3,6.0,0.0123054,0,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11368747,away,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,33.0,22.0,6.0,2.0,15.0,16.0,7.0,17.0,1.0,3.0,4.0,,,,64.0,50.0,6.5,14.0,0.0098722,0,,,,,,2.0,5.0,1.0,,1.0,6.0,,,2.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,
11368747,away,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,48.0,37.0,5.0,3.0,15.0,18.0,24.0,33.0,3.0,8.0,9.0,,,,90.0,68.0,7.4,15.0,0.195501,0,,,,3.0,2.0,4.0,6.0,,1.0,,4.0,1.0,2.0,1.0,2.0,,2.0,1.0,3.0,,,,,,,,1.0,,,,,,
11368747,away,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,35.0,22.0,2.0,,7.0,12.0,15.0,28.0,1.0,9.0,6.0,,,,72.0,61.0,7.4,26.0,0.0546047,0,,,,5.0,,1.0,4.0,1.0,1.0,5.0,,,2.0,4.0,1.0,,1.0,,2.0,,,,4.0,,,,1.0,,,,,,
11368747,away,Cádiz,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,False,21.0,17.0,,,6.0,8.0,11.0,13.0,1.0,4.0,4.0,,,,90.0,30.0,6.8,5.0,0.0146032,1,,,,,,2.0,5.0,,1.0,,1.0,,,,,,,2.0,3.0,1.0,,0.0301,,2.0,,,,,,,,,
11368747,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,False,14.0,4.0,,,1.0,4.0,3.0,10.0,6.0,9.0,,,,,64.0,30.0,6.0,20.0,0.00191382,1,,,,,,3.0,9.0,,1.0,3.0,1.0,,,6.0,,,,2.0,3.0,1.0,,0.1875,,1.0,,,,,,,1.0,,
11368747,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,12.0,8.0,2.0,,4.0,5.0,5.0,10.0,,7.0,2.0,,,,45.0,28.0,6.9,8.0,0.0314092,0,,,,3.0,1.0,2.0,3.0,,,3.0,,1.0,3.0,1.0,,,3.0,,2.0,,,,2.0,,,,,,,,,,
11368747,away,Cádiz,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,17.0,16.0,2.0,2.0,8.0,9.0,8.0,8.0,2.0,2.0,3.0,,,,26.0,21.0,6.9,2.0,0.00993385,0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11368747,away,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,,,,,,26.0,6.0,6.5,2.0,0.00396948,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,away,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,13.0,8.0,1.0,,3.0,3.0,5.0,11.0,,,,,,,18.0,21.0,6.2,10.0,0.00295886,0,,,,1.0,,,3.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11368747,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,8.0,7.0,,,5.0,5.0,2.0,4.0,,2.0,1.0,,,,13.0,15.0,6.6,3.0,0.00073514,0,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,
11368747,away,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368747,away,Cádiz,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186,1250,M,965265,EUR,947376000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
