match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_expectedGoalsOnTarget,player_sofascoreId,stat_ownGoals,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_lastManTackle,stat_clearanceOffLine,stat_penaltyMiss,stat_penaltyWon,stat_hitWoodwork,stat_errorLeadToAGoal
14025080,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,True,36.0,25.0,16.0,5.0,0.0,23.0,24.0,2.0,12.0,1.0,1.0,2.0,7.0,2.0,1.0,3.0,2.0,90.0,46.0,7.1,11.0,0.0004821,0.4105,0,-0.4567,0.0,-0.08,-0.13,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,,46.0,38.0,3.0,2.0,0.0,17.0,20.0,21.0,26.0,4.0,10.0,1.0,3.0,,,,,90.0,75.0,8.2,14.0,0.373363,,0,,0.4,0.29,0.28,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,,66.0,60.0,12.0,8.0,0.0,42.0,42.0,18.0,24.0,3.0,4.0,8.0,2.0,,,,,90.0,81.0,8.1,7.0,0.641427,,0,,0.79,0.09,-0.01,,1.0,,1.0,3.0,,,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,,40.0,36.0,2.0,1.0,0.0,27.0,28.0,9.0,12.0,,1.0,5.0,6.0,,,,,90.0,52.0,5.8,7.0,0.00302229,,1,,0.02,0.08,-0.41,,2.0,,2.0,5.0,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,0.1519,-0.11,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,D,30,30,False,,17.0,14.0,2.0,2.0,0.0,2.0,2.0,12.0,15.0,2.0,4.0,,1.0,,,,,62.0,33.0,7.0,9.0,0.156675,,0,,0.19,0.34,-0.05,,5.0,,,1.0,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14025080,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,False,,33.0,28.0,1.0,,0.0,10.0,12.0,18.0,21.0,,4.0,1.0,8.0,,,,,90.0,57.0,6.3,15.0,0.439739,,0,,-0.08,0.04,-0.06,,14.0,7.0,2.0,6.0,,,1.0,1.0,1.0,3.0,,3.0,2.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,,48.0,42.0,3.0,1.0,0.0,18.0,22.0,24.0,26.0,2.0,3.0,1.0,1.0,,,,,90.0,56.0,6.7,8.0,0.0441001,,0,,0.26,0.21,-0.07,,,,2.0,5.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14025080,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,M,21,21,False,,18.0,15.0,,,0.0,3.0,3.0,12.0,15.0,2.0,3.0,1.0,1.0,,,,,62.0,27.0,6.0,4.0,0.0429162,,2,,-0.05,-0.52,-0.03,,1.0,1.0,2.0,4.0,,,,,1.0,1.0,,,1.0,2.0,,,,,,0.2975,-0.73,,,,1.0,1.0,,,,,,,,,,,,,
14025080,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,False,,19.0,14.0,,,0.0,6.0,8.0,8.0,11.0,,1.0,,1.0,,,,,71.0,32.0,6.4,12.0,0.00725059,,2,,-0.11,-0.53,-0.06,,,,,4.0,2.0,,1.0,,3.0,,,,,,Joshua King,,2.0,,,0.1701,0.21,,,,1.0,1.0,1.0,0.3739,,,,,,,,,,,
14025080,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,,52.0,43.0,3.0,1.0,1.0,13.0,15.0,30.0,37.0,,,1.0,2.0,,,,,90.0,65.0,7.3,15.0,0.246261,,3,,0.56,0.37,-0.02,,2.0,,1.0,3.0,2.0,,,,,,,1.0,1.0,,,,,1.0,,0.0721,-0.15,1.0,,,1.0,1.0,,0.153,alexanderiwobi,,,,,,,,,,
14025080,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,False,,4.0,1.0,,,0.0,,,1.0,4.0,5.0,6.0,2.0,3.0,,,,,71.0,22.0,5.7,10.0,0.00050809,,3,,0.1,-0.01,-0.52,,,,8.0,11.0,3.0,,1.0,1.0,4.0,,,1.0,,,,,,2.0,,0.3738,-0.41,,,,,1.0,1.0,,RodrigoMuniz019,1.0,,,,,,,,,
14025080,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,True,,18.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,13.0,,,1.0,,,,,,28.0,25.0,6.7,5.0,0.0206547,,0,,0.1,0.06,-0.04,,2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14025080,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,F,8,8,True,,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,,3.0,,,,,,,28.0,18.0,6.8,3.0,0.0877159,,0,,0.09,-0.18,0.18,,2.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,True,,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,,,,,,,,19.0,11.0,7.7,1.0,0.0155752,,2,,0.25,0.04,0.13,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,0.7017,0.48,,,,1.0,1.0,,0.8472,esr,,1.0,,,,,,,,
14025080,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,19.0,11.0,6.1,4.0,0.00113711,,0,,-0.1,0.07,0.16,,,,3.0,4.0,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,RJimenez9,,,,,,,,,,
14025080,home,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025080,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adamatrd,,,,,,,,,,
14025080,away,Manchester United,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15154,M,815890,EUR,892512000,G,1,1,False,,25.0,12.0,15.0,3.0,0.0,9.0,12.0,3.0,13.0,1.0,1.0,,6.0,1.0,,2.0,,90.0,33.0,7.0,14.0,0.0254123,0.4344,0,0.374,0.17,-0.04,-0.12,0.38,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,altaybayindir,,,1.0,1.0,,,,,,
14025080,away,Manchester United,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,,43.0,38.0,6.0,2.0,0.0,22.0,25.0,16.0,18.0,2.0,4.0,5.0,1.0,,,,,87.0,53.0,7.0,5.0,0.0112086,,1,,-0.01,0.09,0.56,,,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,Leny Yoro,,,1.0,,0.1784,-0.41,,,,,,,,YL15,,,,,1.0,,,,,
14025080,away,Manchester United,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,803031,EUR,934416000,D,4,4,False,,39.0,37.0,4.0,3.0,0.0,32.0,34.0,5.0,5.0,6.0,7.0,6.0,2.0,,,,,90.0,54.0,8.4,2.0,0.00973777,,0,,0.2,0.03,0.94,,,,4.0,4.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,2.0,,,,,,mdeligt,,,,,,1.0,,,,
14025080,away,Manchester United,Luke Shaw,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,,65.0,57.0,9.0,5.0,0.0,36.0,39.0,21.0,26.0,1.0,2.0,4.0,1.0,,,,,87.0,74.0,6.5,9.0,0.00592951,,0,,0.0,0.09,-0.07,,,,1.0,4.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,lukeshaw23,,,,,,,,,,
14025080,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,M,16,16,False,,20.0,20.0,,,0.0,8.0,8.0,12.0,12.0,,3.0,2.0,2.0,,,,,52.0,37.0,6.8,3.0,0.0228865,,2,,-0.07,0.14,0.28,,,,1.0,3.0,1.0,,2.0,1.0,,1.0,,,,,,,1.0,,,0.1372,-0.43,,,,1.0,1.0,,0.0868,AmadDiallo19,,,,,,,,,,
14025080,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,,25.0,18.0,6.0,2.0,0.0,9.0,11.0,9.0,14.0,1.0,3.0,,3.0,,,,,53.0,33.0,6.7,9.0,0.00281719,,0,,0.05,0.01,0.18,,1.0,,1.0,2.0,,,2.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,Casemiro,,,,,,,,,,
14025080,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,True,54.0,46.0,8.0,3.0,0.0,25.0,26.0,21.0,28.0,1.0,8.0,2.0,8.0,,,,,90.0,73.0,6.9,11.0,0.0429786,,2,,0.14,0.27,0.33,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,3.0,,1.0,,,,,1.0,1.0,,0.8187,-1.0,,1.0,,1.0,,1.0,0.0508,BrunoFernandes,,,,,,,1.0,,,
14025080,away,Manchester United,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,M,13,13,False,,30.0,22.0,,,0.0,6.0,7.0,16.0,23.0,4.0,6.0,3.0,1.0,,,,,90.0,55.0,6.4,19.0,0.0427502,,0,,-0.3,0.24,-0.1,,2.0,,2.0,8.0,1.0,,,,3.0,2.0,,,1.0,2.0,,,1.0,,,,,,,2.0,,,,,Odogwu,,,,,,,,,,
14025080,away,Manchester United,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,,16.0,14.0,,,0.0,6.0,6.0,8.0,10.0,,1.0,,2.0,,,,,90.0,32.0,6.5,12.0,0.307563,,0,,0.32,-0.01,0.13,,4.0,2.0,2.0,3.0,,,,,5.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,bryan_m19,,,,,,,,,,
