match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyConceded,stat_outfielderBlock,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_errorLeadToAShot,captain,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_errorLeadToAGoal
14773711,home,Al-Fateh,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,225,M,144501,EUR,706147200.0,G,1,1,False,22.0,13.0,16.0,7.0,0.0,10.0,11.0,3.0,11.0,1.0,9.0,1.0,2.0,1.0,4.0,90.0,35.0,6.6,11.0,0.00216253,36.856806851976,5.0,32.586359096083,0.1345,0,0.0371,0.02,0.0,-0.14,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773711,home,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,4,4,False,23.0,16.0,9.0,3.0,0.0,12.0,14.0,4.0,9.0,2.0,3.0,,,,,90.0,30.0,6.1,9.0,0.00302838,90.12912757265,11.0,25.632209416813,,0,,0.01,0.02,-0.33,,Ziyad Aljari,,1.0,1.0,3.0,3.0,2.0,2.0,2.0,18.339952314156,20.896770300695,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773711,home,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200.0,D,44,44,False,17.0,14.0,7.0,5.0,0.0,8.0,8.0,6.0,9.0,3.0,2.0,,,,,45.0,22.0,6.8,3.0,0.00440239,49.468664420255,6.0,36.892675819626,,0,,0.08,0.06,-0.06,,,,,1.0,1.0,2.0,1.0,1.0,1.0,27.409907622927,27.410398774918,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773711,home,Al-Fateh,Abdulaziz Al-Swealem,abdulaziz-alswealem,A. Alswealem,M,78,177.0,7,M,966751,EUR,1136073600.0,D,78,78,False,21.0,13.0,7.0,1.0,0.0,9.0,13.0,4.0,8.0,8.0,7.0,,,,,78.0,36.0,6.7,8.0,0.00296789,50.073119794315,6.0,24.393641613089,,0,,0.06,0.03,-0.01,,,,,1.0,2.0,4.0,2.0,2.0,1.0,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14773711,home,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200.0,M,15,15,False,14.0,9.0,,,0.0,3.0,5.0,6.0,9.0,1.0,2.0,,,,,90.0,33.0,6.7,14.0,0.0178323,73.38895577933,6.0,46.946316856087,,0,,0.0,0.06,-0.22,,Saeed Baattia,,,3.0,3.0,8.0,3.0,2.0,2.0,42.42460458373,45.484728909822,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,
14773711,home,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,M,17,17,False,33.0,25.0,6.0,1.0,0.0,15.0,17.0,10.0,16.0,2.0,5.0,,,,,90.0,46.0,7.0,11.0,0.00890167,82.228325231587,12.0,34.694140880217,,0,,0.11,0.11,0.39,,,,2.0,2.0,4.0,6.0,3.0,1.0,2.0,,,,,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
14773711,home,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200.0,M,33,33,False,30.0,26.0,9.0,6.0,0.0,15.0,17.0,11.0,13.0,1.0,10.0,,,,,90.0,51.0,7.3,12.0,0.0165657,101.55991774303,11.0,38.646150202693,,2,,0.19,0.16,0.2,,,,1.0,,4.0,6.0,3.0,2.0,1.0,27.094426164097,28.994856716321,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,4.0,,1.0,1.0,1.0,1.0,0.0574,0.0624,-0.13,,,,,,,,,,,,
14773711,home,Al-Fateh,Wesley Delgado,wesley-delgado,W. Delgado,F,23,186.0,52,M,2275593,EUR,1078444800.0,M,23,23,False,30.0,22.0,3.0,1.0,0.0,9.0,11.0,13.0,19.0,2.0,4.0,,,,,73.0,58.0,7.0,15.0,0.00873649,65.682914567727,9.0,-25.092044255742,,1,,0.07,0.2,-0.02,,Wesley Delgado,,,,3.0,6.0,5.0,3.0,,,,,2.0,,,,,1.0,1.0,3.0,,,1.0,1.0,,0.0389,,-0.01,,,,,,,,,,,,
14773711,home,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600.0,F,6,6,False,21.0,16.0,4.0,2.0,0.0,4.0,6.0,12.0,15.0,1.0,4.0,,,,,89.0,31.0,6.7,8.0,0.00571941,66.63053969838,7.0,44.445932861402,,1,,0.09,0.07,-0.1,,Naif Masoud,,,2.0,4.0,4.0,1.0,,,15.639482987293,18.376132373272,1.0,1.0,,1.0,,,,,,,,3.0,1.0,,0.0164,,-0.06,1.0,,,,,,,,,,,
14773711,home,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,F,11,11,False,11.0,10.0,2.0,2.0,0.0,2.0,3.0,8.0,8.0,1.0,2.0,,,,,90.0,38.0,7.2,18.0,0.0185305,115.43163951317,11.0,83.95241813753,,4,,-0.2,0.41,0.13,,,,3.0,,10.0,2.0,1.0,1.0,1.0,25.344631517946,74.762304047612,5.0,,,,1.0,8.0,5.0,1.0,3.0,,,2.0,,3.0,1.5828,1.5802,0.49,,True,1.0,1.0,1.0,1.0,5.0,,,,,
