match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_ownGoals,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
11368675,home,Cádiz,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,False,,19.0,12.0,,,7.0,8.0,5.0,12.0,2.0,,,,65.0,27.0,6.2,12.0,0.00287943,0,,,,,12.0,2.0,,,2.0,7.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,True,,24.0,19.0,2.0,2.0,7.0,9.0,12.0,16.0,3.0,,,,45.0,36.0,6.8,9.0,0.0204993,2,,,,2.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,0.0198,,,,2.0,,,,,,,,,
11368675,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,,21.0,19.0,1.0,,3.0,3.0,16.0,19.0,2.0,,,,45.0,33.0,7.2,6.0,0.0133251,2,,,,,4.0,5.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,0.0802,,,1.0,1.0,,,,,,,,,
11368675,home,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,,3.0,,,,,,,4.0,,,,,25.0,14.0,6.6,10.0,,0,,,,1.0,5.0,4.0,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,3.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,,,11.0,8.0,6.5,4.0,0.0008816,0,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,True,,1.0,1.0,,,,,1.0,1.0,,,,,10.0,6.0,6.8,1.0,0.00395281,1,,,,,2.0,,,1.0,,2.0,,,,,,,,1.0,,,,,0.0554,,,1.0,,,,,,,,,,
11368675,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,,38.0,15.0,33.0,10.0,6.0,7.0,9.0,31.0,13.0,2.0,1.0,2.0,90.0,46.0,6.8,24.0,0.00627853,0,-0.8695,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11368675,away,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,False,,41.0,28.0,6.0,1.0,7.0,12.0,21.0,30.0,8.0,,,,90.0,68.0,6.9,20.0,0.0368801,1,,,,1.0,5.0,6.0,2.0,,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,0.062,,,1.0,,,,,,,,,,
11368675,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,,36.0,31.0,7.0,4.0,19.0,19.0,13.0,18.0,4.0,,,,90.0,62.0,7.8,7.0,0.111814,1,,,,2.0,3.0,7.0,8.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,1.0,,,,0.0218,,1.0,,1.0,,1.0,1.0,1.0,,,,,
11368675,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,True,29.0,23.0,5.0,3.0,20.0,24.0,3.0,5.0,1.0,,,,90.0,43.0,7.0,8.0,0.00188886,0,,,,7.0,8.0,10.0,7.0,2.0,3.0,4.0,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,False,,30.0,20.0,8.0,2.0,14.0,17.0,6.0,13.0,2.0,,,,90.0,44.0,6.5,13.0,0.00252319,1,,,,4.0,6.0,6.0,7.0,,3.0,1.0,2.0,2.0,,,,2.0,1.0,1.0,,,,,0.0445,,,,1.0,,,,,,,,,
11368675,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,,18.0,10.0,5.0,,5.0,6.0,7.0,14.0,2.0,,,,84.0,42.0,6.6,12.0,0.0220761,0,,,,2.0,5.0,7.0,,,3.0,,4.0,4.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,
11368675,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,,16.0,11.0,2.0,,3.0,4.0,9.0,13.0,2.0,,,,70.0,25.0,6.7,5.0,0.0309609,0,,,,,3.0,3.0,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11368675,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,,31.0,24.0,5.0,4.0,13.0,14.0,11.0,17.0,5.0,,,,70.0,44.0,7.0,10.0,0.0432031,2,,,,5.0,4.0,8.0,2.0,2.0,1.0,,2.0,2.0,1.0,,2.0,1.0,,2.0,,,,,0.0277,,,,2.0,,,,,,,,,
11368675,away,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,,31.0,23.0,4.0,,11.0,13.0,12.0,18.0,4.0,,,,90.0,44.0,6.7,8.0,0.00778693,0,,,,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,
11368675,away,Mallorca,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,23,23,False,,10.0,5.0,1.0,1.0,1.0,3.0,4.0,7.0,1.0,,,,57.0,21.0,6.3,11.0,0.0085457,0,,,,,3.0,2.0,,,,,2.0,,,,1.0,,,3.0,,2.0,,,,,,,,,,,,,n.radonjic7,,,
11368675,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,,25.0,15.0,,,3.0,5.0,12.0,20.0,8.0,,,,84.0,47.0,7.3,20.0,0.021074,1,,,,6.0,18.0,12.0,,1.0,3.0,9.0,,,5.0,,,3.0,,4.0,1.0,5.0,2.0,1.0,0.1144,0.6152,,,,,,,1.0,,vedatmuriqi,1.0,,
11368675,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,,14.0,10.0,2.0,,1.0,2.0,9.0,13.0,3.0,,,,33.0,23.0,6.4,10.0,0.00732735,0,,,,,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,,10.0,8.0,,,2.0,2.0,6.0,9.0,4.0,,,,20.0,17.0,7.3,5.0,0.00987915,0,,,,,2.0,3.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,3.0,2.0,,,,,,,,,1.0,,,,,,
11368675,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,True,,11.0,8.0,,,2.0,2.0,6.0,9.0,1.0,,,,20.0,16.0,6.5,4.0,0.00696548,3,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,1.0,0.5868,0.6654,,2.0,,,,,,,,,1.0,1.0
11368675,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,3.0,3.0,,,,,3.0,3.0,,,,,10.0,6.0,6.5,2.0,0.00999386,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,3.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,10.0,10.0,6.5,3.0,0.00116999,0,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,Javi Llabrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368675,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
