match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,captain,stat_totalCross,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_punches,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_errorLeadToAShot
14288998,home,AVS - Futebol SAD,Adriel,Adriel,,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,1,1,False,33.0,15.0,28.0,11.0,0.0,6.0,9.0,9.0,24.0,1.0,2.0,11.0,1.0,4.0,1.0,2.0,4.0,4.0,90.0,47.0,7.5,18.0,0.0141134,45.348878782246,7.0,3.1583160721036,0.0,0.4604,0,0.5606,0.17,-0.05,0.24,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Mateus Pivô,,,pivo-mateus,Mateus Pivô,D,97,185,36,M,929688,EUR,882230400,D,97,97,False,22.0,19.0,2.0,1.0,0.0,10.0,11.0,9.0,11.0,4.0,3.0,6.0,1.0,,,,,,90.0,41.0,7.2,9.0,0.00248277,75.897718487965,8.0,51.141463722169,1.0,,0,,0.09,0.11,0.29,,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,8.5001365543067,11.984027536684,,,,,,,,,,,,,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,151,M,1067320,EUR,980380800,D,42,42,False,16.0,13.0,3.0,,0.0,13.0,14.0,,2.0,3.0,13.0,1.0,1.0,,,,,,90.0,41.0,7.0,4.0,0.00022721,20.889411112593,4.0,-5.6179341795232,0.0,,1,,0.01,0.0,0.46,,1.0,2.0,,,5.0,,,,,,True,1.0,2.0,1.0,2.0,1.0,0.0355,-0.04,,,,,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Paulo Vitor,,,paulo-vitor,P. Vitor,D,3,190,74,M,1176165,EUR,995500800,D,3,3,False,17.0,14.0,6.0,4.0,0.0,12.0,13.0,2.0,4.0,4.0,5.0,2.0,,,,,,,90.0,29.0,7.3,5.0,0.00041475,48.335048903745,8.0,21.604054693285,0.0,,0,,0.05,0.16,0.47,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Leonardo Rivas,,,leonardo-rivas,L. Rivas,D,12,177,135,M,988778,EUR,1007596800,D,12,12,False,10.0,5.0,6.0,2.0,0.0,2.0,3.0,3.0,7.0,5.0,4.0,3.0,,,,,,,53.0,24.0,7.0,8.0,0.00244896,55.900990439054,5.0,30.685991174517,0.0,,0,,0.08,0.03,0.2,,1.0,2.0,,,1.0,4.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Roni,Roni,,roni,Roni,M,5,174,491,M,1046440,EUR,924134400,M,70,70,False,23.0,17.0,5.0,1.0,0.0,9.0,9.0,8.0,14.0,8.0,4.0,4.0,,,,,,,90.0,47.0,7.5,9.0,0.0164234,38.61588852776,4.0,7.1829719417867,0.0,,0,,0.08,0.19,0.36,,1.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,,,,,1.0,,,1.0,,,4.0,2.0,,,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Babatunde Akinsola,,,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,M,11,11,False,16.0,11.0,2.0,1.0,0.0,6.0,8.0,5.0,8.0,2.0,1.0,6.0,1.0,,,,,,90.0,42.0,6.5,20.0,0.0789196,185.78075766003,14.0,130.85124405523,5.0,,2,,0.25,0.37,-0.09,,2.0,10.0,2.0,3.0,3.0,,,8.0,40.257723323044,125.20608038415,,4.0,,2.0,,2.0,0.0733,-0.25,1.0,1.0,2.0,2.0,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Gustavo Mendonca,,,mendonca-gustavo,G. Mendonça,M,23,176,46,M,1006114,EUR,1047340800,M,23,23,False,23.0,17.0,1.0,,0.0,9.0,11.0,8.0,12.0,6.0,2.0,6.0,,,,,,,53.0,41.0,7.0,11.0,0.00703646,73.905007026661,7.0,29.671509861861,1.0,,1,,-0.07,0.06,0.37,,,4.0,1.0,,,4.0,3.0,1.0,14.808072404724,24.027100033088,,2.0,2.0,1.0,,1.0,0.0354,-0.1,,1.0,,2.0,,,,,,,,,,,
14288998,home,AVS - Futebol SAD,Pedro Lima,Pedro Lima,,pedro-lima,P. Lima,M,8,184,489,M,1067648,EUR,1048723200,M,8,8,False,19.0,15.0,,,0.0,4.0,4.0,11.0,15.0,6.0,2.0,4.0,,,,,,,68.0,36.0,7.0,8.0,0.00726022,105.0784838285,12.0,56.961550041941,1.0,,2,,-0.27,0.26,0.23,,,1.0,,3.0,1.0,3.0,3.0,2.0,18.218009799548,18.990798429766,,,,,,,0.0733,-0.09,3.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,
14288998,home,AVS - Futebol SAD,Diego Duarte,,,duarte-diego,D. Duarte,F,20,177,172,M,1003071,EUR,1018224000,M,20,20,False,12.0,8.0,,,0.0,2.0,3.0,6.0,9.0,2.0,2.0,1.0,,,,,,,77.0,29.0,7.8,9.0,0.00594854,49.421730775632,5.0,21.267529034602,0.0,,2,,-0.05,0.05,0.19,,,2.0,,2.0,1.0,2.0,1.0,3.0,,,,,,,,,0.3373,0.56,,,,,1.0,,1.0,1.0,1.0,0.7298,,,,,
