match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_errorLeadToAGoal,stat_goodHighClaim,stat_errorLeadToAShot
10388390,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,33.0,31.0,4.0,3.0,31.0,32.0,1.0,9.0,3.0,5.0,1.0,1.0,90.0,44.0,8.0,2.0,0.0,0.0,0.0001704,0,1.6266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388390,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,benpavard21,787505,EUR,827971200,D,5,5,False,,66.0,63.0,4.0,2.0,29.0,29.0,40.0,4.0,,,,,90.0,83.0,7.8,7.0,0.0,0.0,0.492654,0,,37.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
10388390,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,72.0,67.0,12.0,9.0,39.0,40.0,32.0,4.0,,,,,81.0,83.0,7.4,7.0,0.1069,0.0,0.0315492,1,,28.0,,,1.0,3.0,7.0,,,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10388390,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,,76.0,69.0,3.0,1.0,43.0,45.0,31.0,8.0,,,,,90.0,86.0,7.3,7.0,0.0156,0.0554,0.0290894,1,,26.0,,,3.0,5.0,5.0,,,1.0,,,4.0,,,,4.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
10388390,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,,73.0,65.0,2.0,1.0,21.0,21.0,52.0,9.0,,,,,90.0,93.0,7.0,13.0,0.0821,0.0,0.171591,1,,44.0,,,1.0,5.0,3.0,,2.0,1.0,1.0,1.0,,5.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,
10388390,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,,93.0,85.0,10.0,9.0,33.0,34.0,67.0,12.0,,,,,90.0,111.0,8.1,14.0,0.06,0.0,0.29018,1,,54.0,8.0,2.0,1.0,4.0,4.0,,2.0,2.0,,4.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
10388390,home,FC Bayern München,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,18,18,False,,51.0,49.0,2.0,1.0,17.0,19.0,32.0,5.0,,,,,65.0,60.0,6.7,4.0,0.0703,0.0,0.137452,2,,32.0,,,,2.0,2.0,,,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,
10388390,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,,43.0,33.0,,,8.0,8.0,35.0,3.0,,,,,74.0,49.0,7.3,11.0,0.2353,0.6204,0.124587,3,,25.0,,,,3.0,1.0,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,
10388390,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,M,17,17,False,,24.0,17.0,1.0,1.0,3.0,3.0,22.0,,,,,,65.0,37.0,7.2,13.0,0.4242,1.0651,0.078034,3,,14.0,1.0,,2.0,4.0,4.0,,,,,,,4.0,3.0,,,4.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,,,,
10388390,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,F,42,42,False,,45.0,40.0,1.0,1.0,8.0,10.0,35.0,4.0,,,,,81.0,71.0,8.6,15.0,0.1144,0.1059,0.223857,2,,32.0,,,,7.0,8.0,,,4.0,2.0,4.0,,4.0,2.0,,,4.0,2.0,,1.0,1.0,,1.0,,,4.0,1.0,,2.0,,,
