match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_totalTackle,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_fouls,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_punches,stat_goalAssist,stat_goals
10407357,home,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,52,52,True,,,,,,,,,,,,,,,,,,0,Kobe Corbanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407357,home,Royal Antwerp FC,Abderahmane Soussi,abderahmane-soussi,A. Soussi,F,17,180,213,M,1100484,EUR,1043884800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407357,away,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,867299,EUR,845424000,G,16,16,False,,51.0,29.0,44.0,23.0,10.0,13.0,19.0,38.0,19.0,1.0,5.0,8.0,90.0,67.0,8.8,23.0,0,,,,,,,,3.0,,2.0,3.0,,,,,HKoffi,,,,,,,1.0,,,,,,1.0,,
10407357,away,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,339,M,994282,EUR,1027468800,D,21,21,False,,21.0,15.0,3.0,1.0,11.0,14.0,4.0,7.0,5.0,,,,90.0,39.0,8.0,7.0,0,,,,1.0,,,,4.0,4.0,2.0,9.0,,,1.0,,,6.0,,,,4.0,1.0,1.0,,1.0,,,,,,
10407357,away,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,51622,EUR,597542400,D,25,25,False,,19.0,16.0,2.0,2.0,14.0,15.0,2.0,4.0,5.0,,,,60.0,33.0,6.6,3.0,0,,,,2.0,,,,4.0,3.0,2.0,4.0,,,2.0,,,,,,,,,2.0,,2.0,,,,,,
10407357,away,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,842160,EUR,846633600,D,3,3,False,,19.0,12.0,3.0,,9.0,12.0,3.0,7.0,2.0,,,,90.0,34.0,6.9,7.0,0,,,1.0,4.0,,,,4.0,1.0,2.0,6.0,3.0,,1.0,,,3.0,,,,3.0,,1.0,,,,,,,,
10407357,away,RC Sporting Charleroi,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2215,M,1096210,EUR,1000425600,M,38,38,False,,20.0,10.0,2.0,,5.0,9.0,5.0,13.0,5.0,,,,75.0,44.0,7.0,14.0,0,,,1.0,4.0,,2.0,,,1.0,,6.0,1.0,,,1.0,,4.0,2.0,,,4.0,,,2.0,2.0,,,,,,
10407357,away,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,26,26,False,True,33.0,25.0,3.0,1.0,14.0,14.0,11.0,19.0,6.0,,,,85.0,46.0,6.9,12.0,0,,,1.0,5.0,1.0,2.0,,1.0,1.0,,2.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,
10407357,away,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,6,6,False,,49.0,41.0,3.0,2.0,21.0,24.0,21.0,26.0,7.0,,,,90.0,68.0,6.8,15.0,0,,,1.0,7.0,4.0,2.0,,2.0,,1.0,5.0,1.0,,,1.0,AdemZorgane,2.0,1.0,1.0,,2.0,3.0,,2.0,1.0,,,,,1.0,
10407357,away,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,M,7,7,False,,17.0,12.0,1.0,,3.0,3.0,9.0,15.0,3.0,,,,90.0,35.0,7.2,7.0,0,,,,1.0,1.0,1.0,,1.0,1.0,,6.0,,,,,,5.0,1.0,,,4.0,,,1.0,,,,,,,
10407357,away,RC Sporting Charleroi,Amirhossein Hosseinzadeh,amirhossein-hosseinzadeh,A. Hosseinzadeh,F,99,176,873,M,905472,EUR,972864000,F,99,99,False,,21.0,17.0,2.0,1.0,11.0,13.0,6.0,9.0,6.0,,,,62.0,33.0,6.8,8.0,1,,,,3.0,2.0,,,1.0,,,4.0,,,,,,3.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,
10407357,away,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,351,M,982334,EUR,1008806400,F,10,10,False,,37.0,18.0,,,8.0,13.0,10.0,24.0,6.0,,,,85.0,52.0,7.8,25.0,2,,,1.0,4.0,2.0,,2.0,,,8.0,11.0,,,,,,3.0,,,,2.0,3.0,,,1.0,,,,,,1.0
10407357,away,RC Sporting Charleroi,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184,3418,M,796455,EUR,852854400,F,9,9,False,,46.0,34.0,4.0,3.0,11.0,12.0,23.0,34.0,4.0,,,,90.0,68.0,6.8,20.0,2,,,5.0,9.0,2.0,4.0,,2.0,,6.0,10.0,1.0,1.0,,,,,,,1.0,,4.0,1.0,3.0,,,1.0,,,,
10407357,away,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,1131463,EUR,1075075200,D,32,32,True,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,28.0,7.0,6.7,,0,Mehdi Boukamir,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407357,away,RC Sporting Charleroi,Josue Doke,doke-josue,J. Y. Doke,F,9,175,86,M,1089734,EUR,1082419200,F,15,15,True,,3.0,2.0,,,,,2.0,3.0,1.0,,,,15.0,15.0,6.9,3.0,0,Josué Yayra Doke,,,3.0,2.0,1.0,,,1.0,,3.0,1.0,,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,
10407357,away,RC Sporting Charleroi,Valentine Ozornwafor,ozornwafor-valentine,V. Ozornwafor,D,26,194,156,M,980283,EUR,928195200,D,66,66,True,,,,,,,,,,,,,,9.0,4.0,6.7,,0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
10407357,away,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,18,18,True,,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,9.0,6.0,6.9,1.0,0,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
10407357,away,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407357,away,RC Sporting Charleroi,Romeo Monticelli,monticelli-romeo,R. Monticelli,D,40,185,54,M,1195786,EUR,1128211200,D,27,27,True,,,,,,,,,,,,,,,,,,0,Roméo Monticelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407357,away,RC Sporting Charleroi,Adrien Bongiovanni,adrien-bongiovanni,A. Bongiovanni,F,7,170,67,M,835477,EUR,937785600,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
