match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_totalClearance,stat_aerialWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_dispossessed,stat_goalAssist,stat_goals,stat_ownGoals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyWon,player_sofascoreId
11453118,home,Damac FC,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,False,24.0,14.0,14.0,5.0,12.0,13.0,2.0,11.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,90.0,34.0,6.8,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453118,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,21,21,False,12.0,9.0,,,6.0,7.0,3.0,5.0,1.0,1.0,,1.0,,,,,26.0,17.0,6.7,3.0,0,Alhwsawi Sanousi Mohammed,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453118,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,29.0,24.0,6.0,3.0,19.0,21.0,5.0,8.0,1.0,2.0,,1.0,,,,,90.0,37.0,6.6,5.0,0,,,2.0,1.0,1.0,1.0,1.0,True,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453118,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,40.0,33.0,15.0,9.0,24.0,24.0,9.0,16.0,1.0,7.0,,,,,,,90.0,54.0,6.9,8.0,1,,,2.0,4.0,,,1.0,,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11453118,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,27.0,22.0,7.0,3.0,12.0,15.0,10.0,14.0,3.0,2.0,,1.0,,,,,90.0,50.0,6.8,11.0,0,Dhari Al-Enezi,,8.0,,5.0,3.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453118,home,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000,M,17,17,False,21.0,16.0,2.0,2.0,7.0,8.0,9.0,13.0,4.0,3.0,,3.0,,,,,86.0,29.0,6.8,5.0,1,,,5.0,,2.0,2.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11453118,home,Damac FC,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,8,8,False,56.0,47.0,4.0,2.0,27.0,32.0,20.0,24.0,4.0,10.0,,2.0,,,,,90.0,69.0,7.3,12.0,1,,,4.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11453118,home,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,31,31,False,40.0,35.0,4.0,3.0,10.0,12.0,27.0,37.0,5.0,5.0,,1.0,,,,,90.0,68.0,7.5,17.0,7,,,4.0,1.0,1.0,1.0,2.0,,1.0,,4.0,1.0,4.0,9.0,1.0,2.0,2.0,,1.0,,2.0,,,2.0,1.0,1.0,,,,,,,,,
11453118,home,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800,F,49,49,False,25.0,22.0,3.0,2.0,10.0,10.0,13.0,16.0,7.0,6.0,,1.0,,,,,86.0,41.0,6.6,12.0,0,,,3.0,,1.0,1.0,1.0,,,,3.0,,,1.0,,4.0,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,
11453118,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800,F,14,14,False,8.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,,,,,,,65.0,15.0,7.0,4.0,1,,,2.0,,2.0,1.0,,,1.0,,,,,,,,1.0,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,
