match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,captain,stat_dispossessed,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside
14131860,home,FC Arouca,Dylan Nandín,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,False,16.0,14.0,,,0.0,6.0,6.0,8.0,10.0,2.0,5.0,2.0,2.0,2.0,,,,,,90.0,27.0,6.8,5.0,0.0131058,,1,,0.02,0.35,0.29,,Dylan Alexander,Nandín Berrutti,,3.0,8.0,,,,1.0,3.0,,,2.0,,1.0,1.0,,1.0,,0.1156,0.2052,0.13,,,,,1.0,
14131860,home,FC Arouca,Amadou Dante,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,44,44,True,16.0,15.0,1.0,,0.0,8.0,8.0,7.0,8.0,,1.0,2.0,1.0,,,,,,,45.0,31.0,6.7,4.0,0.0359688,,2,,0.22,0.55,-0.25,,,,3.0,,2.0,,,,,,2.0,,,1.0,1.0,1.0,,,,0.0976,,-0.59,,1.0,1.0,1.0,,
14131860,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,8,8,True,11.0,9.0,,,0.0,8.0,10.0,1.0,1.0,,1.0,1.0,,,,,,,,19.0,15.0,6.5,3.0,0.000692,,0,,-0.1,-0.01,-0.04,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
14131860,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,,,,,,,,,,19.0,5.0,6.0,3.0,0.00061024,,1,,-0.06,-0.33,-0.1,,,,,2.0,6.0,,,,1.0,1.0,2.0,,1.0,,,,,,,0.0639,,-0.12,,,,1.0,,
14131860,home,FC Arouca,Mateo Flores,mateo-flores,M. Flores,M,46,178,185,M,1893864,EUR,1081296000,M,46,46,True,5.0,4.0,1.0,,0.0,4.0,5.0,,,,3.0,2.0,3.0,2.0,,,,,,12.0,12.0,6.9,2.0,6.33e-06,,0,,-0.02,-0.01,0.32,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
14131860,home,FC Arouca,Brian Mansilla,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,1.0,,1.0,,0.0,,1.0,,,,1.0,,,1.0,,,,,,8.0,3.0,6.6,2.0,,,0,,-0.01,0.02,-0.02,,Brian Mansilla,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14131860,home,FC Arouca,Nico Mantl,nico-mantl,N. Mantl,G,58,193,162,M,888592,EUR,949795200,G,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,home,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,home,FC Arouca,Mamadou Loum,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,home,FC Arouca,Ivan Barbero,ivan-barbero,I. Barbero,F,17,187,128,M,913728,EUR,903312000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Simão,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,False,30.0,25.0,11.0,6.0,0.0,23.0,24.0,2.0,6.0,,,1.0,10.0,,2.0,1.0,1.0,,,90.0,39.0,7.0,5.0,0.00219753,0.3419,0,-0.3986,0.08,0.05,-0.17,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Edson Mucuana,edson-mucuana,E. Mucuana,F,50,167,30,M,1401840,EUR,1071187200,D,50,50,False,34.0,28.0,4.0,2.0,0.0,21.0,25.0,7.0,9.0,,3.0,1.0,7.0,,,,,,,81.0,60.0,6.4,11.0,0.0524464,,0,,0.12,0.18,-0.28,,,,3.0,,4.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,4.0,2.0,3.0,,,,,,2.0,1.0,,,,
14131860,away,AVS - Futebol SAD,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,68.0,58.0,11.0,5.0,0.0,50.0,51.0,8.0,17.0,5.0,9.0,6.0,6.0,1.0,,,,,,90.0,82.0,6.9,10.0,0.00353261,,2,,-0.03,0.07,-0.15,,,,,1.0,3.0,1.0,3.0,3.0,,2.0,,,,,,,1.0,,,0.0826,,-0.16,,,,2.0,,
14131860,away,AVS - Futebol SAD,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,65.0,60.0,6.0,3.0,0.0,54.0,56.0,6.0,9.0,1.0,3.0,6.0,3.0,1.0,,,,,,90.0,74.0,6.3,5.0,0.0028298,,0,,0.14,0.04,-0.4,,Cristian Castro,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,41.0,28.0,7.0,1.0,0.0,16.0,18.0,12.0,23.0,4.0,6.0,2.0,3.0,2.0,,,,,,90.0,64.0,6.0,21.0,0.0349962,,0,,0.02,0.02,-0.57,,,,5.0,,3.0,,,,2.0,3.0,,True,,1.0,,,2.0,,,,,,1.0,1.0,,,,
14131860,away,AVS - Futebol SAD,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,27,27,False,18.0,16.0,2.0,1.0,0.0,13.0,13.0,3.0,5.0,,2.0,,3.0,,,,,,,57.0,23.0,6.3,5.0,0.00154372,,0,,-0.03,0.04,-0.14,,,,1.0,,4.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Jaume Grau,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,40.0,36.0,6.0,5.0,0.0,22.0,23.0,14.0,17.0,2.0,3.0,,3.0,,,,,,,90.0,44.0,7.1,4.0,0.00823739,,0,,0.02,0.07,0.34,,,,,2.0,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,M,11,11,False,14.0,12.0,,,1.0,2.0,3.0,10.0,11.0,,6.0,,3.0,3.0,,,,,,90.0,39.0,6.8,13.0,0.196792,,3,,0.18,0.31,-0.16,,,,5.0,,7.0,,,,3.0,2.0,,,4.0,4.0,4.0,3.0,,,,0.0829,,-0.06,2.0,2.0,3.0,,,
14131860,away,AVS - Futebol SAD,Pedro Lima,pedro-lima,P. Lima,M,8,184,482,M,1067648,EUR,1048723200,M,8,8,False,18.0,11.0,2.0,,0.0,6.0,8.0,5.0,10.0,1.0,3.0,,3.0,1.0,,,,,,67.0,29.0,6.4,10.0,0.0302148,,2,,0.0,0.18,-0.26,,Pedro Lima,,1.0,,3.0,,,,1.0,,2.0,,,3.0,2.0,1.0,2.0,,,0.0483,,-0.14,,,1.0,1.0,,
14131860,away,AVS - Futebol SAD,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,10,10,False,19.0,16.0,4.0,4.0,0.0,7.0,7.0,9.0,12.0,,4.0,,1.0,3.0,,,,,,81.0,35.0,7.2,5.0,0.390801,,4,,0.52,0.22,-0.18,,,,4.0,1.0,3.0,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,0.1763,0.0256,-0.54,4.0,,1.0,2.0,1.0,
14131860,away,AVS - Futebol SAD,Jordi Escobar,jordi-escobar,J. Escobar,F,7,187,146,M,942907,EUR,1013299200,F,9,9,False,10.0,5.0,1.0,,0.0,3.0,3.0,2.0,7.0,1.0,1.0,,1.0,1.0,,,,,,57.0,14.0,6.3,6.0,0.00464274,,1,,-0.16,0.09,-0.09,,,,,2.0,6.0,,,,1.0,3.0,2.0,,,,,,,,,0.1767,,-0.21,,,,1.0,1.0,
14131860,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,5.0,4.0,1.0,1.0,0.0,,,4.0,5.0,,1.0,,,,,,,,,33.0,8.0,7.7,2.0,0.00982814,,1,,-0.02,0.33,0.13,,,,1.0,,2.0,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,0.4882,0.8362,0.51,,,,,,1.0
14131860,away,AVS - Futebol SAD,Guilherme Neiva,guilherme-neiva,G. Neiva,F,21,177,75,M,1900362,EUR,984614400,F,21,21,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,1.0,,,,,,,,,33.0,15.0,6.4,7.0,0.0103902,,1,,-0.33,0.34,0.13,,Guilherme Neiva,,4.0,,2.0,,,,1.0,1.0,,,,,2.0,1.0,,,,0.0568,,-0.25,,,,1.0,1.0,
14131860,away,AVS - Futebol SAD,Tiago Galletto,tiago-galletto,T. Galletto,M,19,181,72,M,1018546,EUR,1021075200,M,19,19,True,6.0,5.0,,,0.0,5.0,5.0,,1.0,,,,,,,,,,,23.0,7.0,6.6,1.0,6.077e-05,,1,,-0.02,0.01,0.13,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,1.0,,
14131860,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,11.0,11.0,2.0,2.0,0.0,9.0,9.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,9.0,17.0,6.7,2.0,0.0277255,,0,,0.01,0.01,0.15,,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,
14131860,away,AVS - Futebol SAD,Diego Duarte,duarte-diego,D. Duarte,F,20,177,164,M,1003071,EUR,1018224000,F,20,20,True,,,,,0.0,,,,,,,,,,,,,,,9.0,3.0,6.5,1.0,,,0,,,,0.13,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Pedro Trigueira,pedro-trigueira,P. Trigueira,G,88,192,38,M,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131860,away,AVS - Futebol SAD,Antonio Machado,antonio-machado,A. Machado,M,77,172,18,M,2216613,EUR,1166486400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Antonio Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,
