match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_bigChanceMissed
11406855,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,34.0,22.0,17.0,6.0,19.0,23.0,3.0,11.0,1.0,7.0,2.0,3.0,90.0,44.0,7.4,12.0,0.0009333,0,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406855,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,58.0,44.0,9.0,2.0,28.0,37.0,16.0,23.0,,6.0,,,61.0,73.0,7.0,17.0,0.0223062,0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11406855,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,,898815,EUR,911260800,D,31,31,False,66.0,62.0,3.0,1.0,52.0,53.0,10.0,13.0,2.0,5.0,,,90.0,74.0,7.7,5.0,0.00554056,1,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.293,0.4938,,,,,,,,,,,,,,,,
11406855,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,51.0,48.0,2.0,1.0,34.0,36.0,14.0,15.0,1.0,13.0,,,81.0,61.0,7.3,5.0,0.0406316,1,,1.0,,1.0,4.0,5.0,,1.0,1.0,1.0,2.0,3.0,,,,0.0578,,2.0,1.0,2.0,1.0,,,,,,,,,,,,
11406855,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,15,15,False,48.0,40.0,6.0,2.0,21.0,23.0,19.0,25.0,,4.0,,,90.0,69.0,7.2,11.0,0.0116254,0,,,,,1.0,5.0,1.0,3.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11406855,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,False,76.0,69.0,3.0,,40.0,43.0,29.0,33.0,1.0,4.0,,,67.0,89.0,7.1,8.0,0.144074,0,,,,1.0,1.0,6.0,,3.0,1.0,,2.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11406855,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,M,7,7,False,31.0,23.0,4.0,2.0,7.0,9.0,17.0,25.0,,2.0,,,61.0,42.0,8.8,11.0,0.0269758,3,,,3.0,,1.0,3.0,,1.0,1.0,,1.0,,,2.0,2.0,0.1828,0.5994,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,
11406855,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,False,28.0,21.0,1.0,,11.0,13.0,10.0,15.0,1.0,1.0,,,90.0,37.0,6.7,10.0,0.0168139,0,,,,2.0,4.0,5.0,,,,1.0,,,,,,,,2.0,,,3.0,2.0,,3.0,,1.0,,,,,,,
11406855,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,76.0,69.0,4.0,,22.0,23.0,47.0,53.0,,3.0,,,78.0,89.0,7.1,11.0,0.0922313,1,,,,3.0,5.0,7.0,,4.0,3.0,1.0,1.0,1.0,,,,0.0088,,1.0,,,2.0,,,2.0,,,,,True,1.0,,,
11406855,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,False,59.0,51.0,4.0,3.0,20.0,23.0,31.0,37.0,,9.0,,,90.0,72.0,7.5,12.0,0.0601051,3,,,1.0,1.0,3.0,3.0,,,,,2.0,,,1.0,,0.1334,0.0725,3.0,2.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,
11406855,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,37.0,32.0,2.0,1.0,8.0,8.0,24.0,30.0,,2.0,,,61.0,65.0,7.3,17.0,0.0592368,5,,,1.0,2.0,9.0,6.0,,3.0,3.0,1.0,1.0,,3.0,1.0,,0.2668,0.084,6.0,4.0,,1.0,2.0,,4.0,,,,,,,,,
11406855,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,24.0,24.0,1.0,1.0,21.0,21.0,3.0,3.0,,1.0,,,29.0,30.0,6.8,,0.00135455,0,,,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
11406855,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,,826064,EUR,922838400,F,21,21,True,3.0,1.0,,,,2.0,1.0,1.0,,2.0,,,29.0,10.0,7.2,5.0,0.0003923,1,,,,2.0,4.0,1.0,,,,2.0,,1.0,,1.0,1.0,0.58,0.8836,,,,,,,3.0,,,,,,,,,
11406855,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,F,11,11,True,10.0,8.0,,,7.0,8.0,1.0,2.0,,1.0,,,29.0,14.0,6.6,3.0,0.00048203,1,,,,,3.0,2.0,,1.0,,2.0,,,,,,0.0389,,1.0,1.0,,1.0,,,,,,,,,,,,
