match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_accurateCross,stat_wonContest,stat_interceptionWon,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_errorLeadToAGoal,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_ownGoals
12436955,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,False,12.0,7.0,3.0,2.0,0.0,2.0,2.0,5.0,10.0,1.0,,,80.0,29.0,7.2,10.0,0.0034292,2,,,5.0,6.0,7.0,11.0,,1.0,4.0,3.0,,,,,2.0,1.0,1.0,,,,2.0,,RodrigoMuniz019,1.0,,,,0.1929,,2.0,,,,,,
12436955,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,True,7.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,7.0,1.0,,,19.0,9.0,6.9,3.0,0.00961573,0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,andreaspereira,,,,,,,,,,,,,
12436955,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,,,19.0,11.0,6.5,6.0,0.00141181,0,,1.0,,2.0,2.0,3.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,adamatrd,,,,,,,,,,,,,
12436955,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,10.0,7.0,6.7,1.0,0.0021347,0,,,,,1.0,2.0,1.0,,,,Joshua King,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12436955,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,10.0,7.0,6.5,2.0,5.558e-05,0,,,1.0,1.0,2.0,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,RJimenez9,,,,,,,,,,,,,
12436955,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,1.0,3.0,,1.0,1.365e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,27.0,23.0,4.0,1.0,0.0,23.0,24.0,,3.0,5.0,,,90.0,31.0,5.3,4.0,3.794e-05,0,-1.7065,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12436955,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,64.0,55.0,6.0,3.0,0.0,23.0,25.0,32.0,40.0,3.0,,,72.0,81.0,7.1,11.0,0.159313,1,,1.0,2.0,2.0,6.0,4.0,1.0,9.0,,,,,1.0,,2.0,2.0,2.0,,,,,1.0,,,,,,0.3457,,1.0,,,1.0,1.0,,
12436955,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,94.0,85.0,12.0,5.0,0.0,67.0,69.0,18.0,25.0,5.0,,,90.0,103.0,6.3,11.0,0.0113326,0,,,2.0,3.0,3.0,6.0,,1.0,2.0,1.0,,,,,2.0,,1.0,True,,,,,,,,,,,,,,,,,1.0,
12436955,away,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,72.0,69.0,5.0,3.0,0.0,48.0,50.0,21.0,22.0,3.0,,,90.0,81.0,6.9,4.0,0.0235154,0,,,1.0,,2.0,2.0,,4.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,11,11,False,27.0,24.0,4.0,3.0,0.0,15.0,16.0,9.0,13.0,4.0,,,80.0,47.0,6.5,11.0,0.108481,2,,2.0,,,7.0,4.0,3.0,,3.0,,,,6.0,,1.0,,2.0,,,3.0,1.0,,simon.adingra,,1.0,,,0.2588,0.1945,1.0,,,,1.0,,
12436955,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,33.0,27.0,3.0,3.0,0.0,15.0,16.0,12.0,17.0,8.0,,,90.0,55.0,7.2,11.0,0.00776522,2,,,1.0,3.0,7.0,6.0,1.0,2.0,,1.0,,,4.0,,1.0,1.0,,,,1.0,2.0,,carlos_baleba,2.0,1.0,,1.0,0.1006,0.1484,1.0,,,,,,
12436955,away,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2191,M,959628,EUR,942710400,M,27,27,False,48.0,44.0,3.0,2.0,0.0,20.0,21.0,24.0,27.0,5.0,,,86.0,63.0,6.8,9.0,0.0112052,1,,,2.0,2.0,6.0,5.0,1.0,1.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,,,2.0,,,,0.0214,,1.0,,,,,,
12436955,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,M,30,30,False,38.0,32.0,3.0,1.0,0.0,16.0,17.0,16.0,25.0,3.0,,,90.0,68.0,6.6,13.0,0.0147245,2,,4.0,1.0,1.0,3.0,3.0,,2.0,2.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,pervisestupinan,1.0,,2.0,,0.18,,,,,,,,
12436955,away,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5045,M,891829,EUR,974764800,F,33,33,False,28.0,26.0,3.0,3.0,0.0,11.0,12.0,17.0,22.0,2.0,,,81.0,46.0,7.2,10.0,0.180573,1,,6.0,1.0,,3.0,2.0,1.0,,2.0,,,,2.0,,1.0,,,,2.0,1.0,3.0,3.0,,,,1.0,,0.0982,,,,,1.0,,,1.0
12436955,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,F,22,22,False,25.0,23.0,2.0,1.0,0.0,4.0,5.0,20.0,25.0,,,,90.0,39.0,7.1,8.0,0.142484,1,,5.0,2.0,,4.0,2.0,2.0,,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,KaoruM,,,1.0,,0.0191,,,,,1.0,,,
12436955,away,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,19.0,11.0,1.0,,1.0,4.0,4.0,7.0,15.0,,,,80.0,30.0,6.7,10.0,0.01518,2,,,2.0,1.0,3.0,3.0,,1.0,1.0,1.0,,,2.0,,,,,,,1.0,1.0,1.0,joaopedro,,1.0,1.0,,0.3838,0.3993,,,,,1.0,,
12436955,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,12.0,10.0,1.0,,0.0,7.0,7.0,3.0,5.0,1.0,,,18.0,17.0,6.0,3.0,0.00119553,0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,TariqLamptey,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,F,17,17,True,,,,,0.0,,,1.0,1.0,,,,10.0,5.0,6.6,2.0,0.00283409,0,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,1.0,1.0,,,minteh01,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,6.0,5.0,,,0.0,5.0,5.0,,1.0,,,,10.0,8.0,6.5,1.0,7.414e-05,1,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,EvanFerguson9,,,,,0.0662,,1.0,,,,,,
12436955,away,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,14,14,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,9.0,7.0,6.7,1.0,0.00094208,0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,1198075,EUR,1085961600,M,8,8,True,4.0,2.0,,,0.0,,1.0,2.0,4.0,,,,11.0,12.0,6.4,6.0,0.00054821,0,,1.0,,,2.0,1.0,,,1.0,,Brajan Gruda,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Ruairi McConville,ruairi-mcconville,R. McConville,D,15,193,184,M,1142324,EUR,1114905600,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Ruairi McConville,,,,,,,,,,,,,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,kubamoder,,,,,,,,,,,,,
12436955,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,1036269,EUR,1065398400,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
