match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside
14025246,home,Manchester United,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27298,M,964753,EUR,1026000000,G,31,31,False,30.0,8.0,27.0,5.0,0.0,5.0,7.0,3.0,23.0,1.0,2.0,10.0,1.0,2.0,3.0,3.0,90.0,40.0,7.5,23.0,0.000493,46.081850069691,7.0,10.5,6.51,0.49,0,0.9598,0.02,-0.04,0.34,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184.0,22996,M,843200,EUR,921715200,D,2,2,False,22.0,18.0,1.0,1.0,0.0,12.0,14.0,6.0,8.0,2.0,4.0,3.0,,,,,90.0,51.0,7.4,9.0,0.00816968,61.049419783848,10.0,19.11,5.985,,1,,0.05,0.33,0.46,,DDalot,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,0.4994,6.0979042301433,1.0,-0.54,,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189.0,10471,M,1445799,EUR,1158883200,D,26,26,False,36.0,34.0,1.0,,0.0,23.0,24.0,11.0,12.0,1.0,2.0,,,,,,90.0,48.0,7.4,3.0,0.00503377,90.902414736966,11.0,24.255,12.81,,0,,0.22,0.05,0.5,,,,1.0,1.0,,,8.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175.0,51689,M,859999,EUR,885081600,D,6,6,False,38.0,34.0,7.0,3.0,0.0,23.0,23.0,11.0,15.0,,,2.0,,,,,88.0,49.0,7.2,4.0,0.0183238,110.52939510862,19.0,17.64,13.44,,0,,0.2,0.05,0.41,,LichaMartínez,,,,,,8.0,1.0,1.0,,,,,,,,True,1.0,1.0,,,,,,,,,,,,,
14025246,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178.0,17970,M,190839,EUR,805507200,D,23,23,False,29.0,23.0,,,0.0,12.0,16.0,11.0,13.0,3.0,5.0,4.0,,,,,88.0,51.0,7.0,9.0,0.122601,69.146254093248,7.0,54.915,26.04,,0,,-0.17,0.16,0.19,,lukeshaw23,2.0,2.0,,,,3.0,,3.0,2.0,1.0,,28.573996850283,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
14025246,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185.0,86039,M,122951,EUR,698803200,M,18,18,False,32.0,29.0,1.0,,0.0,19.0,21.0,10.0,11.0,,3.0,3.0,,,,,61.0,44.0,6.6,5.0,0.00640267,82.76950869637,6.0,42.42,44.835,,1,,-0.04,0.12,0.17,,Casemiro,,3.0,1.0,,1.0,3.0,,2.0,3.0,1.0,0.212,46.832598144882,1.0,-0.5,1.0,,,,,,1.0,1.0,,,,,,,,,
14025246,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182.0,19122,M,846425,EUR,986947200,M,25,25,False,37.0,27.0,1.0,1.0,0.0,14.0,21.0,13.0,16.0,,8.0,6.0,,,,,90.0,63.0,6.8,12.0,0.0045877,130.27079910593,20.0,25.305,15.54,,0,,-0.25,0.25,-0.04,,ugartemanu,,8.0,3.0,,,3.0,,2.0,6.0,3.0,,18.295626143972,1.0,,1.0,,,1.0,,1.0,3.0,1.0,2.0,2.0,,,,,,,
14025246,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185.0,26643,M,1397168,EUR,1098748800,M,13,13,False,23.0,17.0,,,0.0,8.0,9.0,9.0,14.0,3.0,9.0,4.0,3.0,,,,90.0,58.0,8.3,13.0,0.067165,168.34082077066,12.0,117.495,33.285,,3,,0.01,0.24,0.43,,Odogwu,2.0,5.0,,,,5.0,1.0,2.0,2.0,,0.1601,81.111972350132,3.0,0.52,4.0,,,1.0,1.0,3.0,,1.0,2.0,1.0,3.0,1.0,0.8946,,,,
14025246,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181.0,41304,M,836694,EUR,915926400,M,7,7,False,21.0,14.0,2.0,1.0,0.0,5.0,8.0,9.0,13.0,,1.0,4.0,,,,,45.0,27.0,6.7,10.0,0.157916,82.761629180696,8.0,38.115,29.4,,0,,0.27,0.17,-0.09,,MMount,2.0,4.0,2.0,,,,,,1.0,1.0,,30.54805420972,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
14025246,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184.0,69408,M,886363,EUR,927763200,M,10,10,False,27.0,22.0,2.0,,0.0,9.0,10.0,13.0,17.0,,5.0,6.0,1.0,,,,90.0,52.0,6.8,13.0,0.063894,262.24069151565,19.0,191.1,47.985,,3,,0.29,0.46,-0.1,,Cunha,,10.0,2.0,,2.0,,,3.0,,,0.1195,149.15422290532,5.0,-0.5,2.0,,,1.0,,1.0,2.0,3.0,6.0,4.0,1.0,,0.0701,,,,
14025246,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195.0,77788,M,986397,EUR,1054339200,F,30,30,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,1.0,2.0,3.0,,,,,60.0,25.0,6.5,6.0,0.00191035,71.148443095936,8.0,16.17,11.97,,2,,-0.19,0.51,0.27,,benjamin_sesko,1.0,5.0,,,2.0,1.0,1.0,1.0,1.0,1.0,0.2796,10.082250542414,1.0,-0.6,,,,1.0,,2.0,,2.0,1.0,,,,,1.0,,,
14025246,home,Manchester United,Jack Fletcher,Jack Fletcher,,jack-fletcher,J. Fletcher,M,38,180.0,6070,M,1402726,EUR,1174262400,M,38,38,True,9.0,7.0,,,0.0,2.0,4.0,5.0,5.0,,1.0,,,,,,45.0,14.0,6.5,4.0,0.00303279,18.870235735826,2.0,4.62,2.94,,0,,0.09,0.11,0.16,,,,4.0,,,,,1.0,1.0,1.0,,,,,,2.0,,,1.0,,3.0,1.0,,,,,,,,,,
14025246,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,917007,EUR,990489600,F,11,11,True,4.0,4.0,,,0.0,4.0,4.0,,,1.0,1.0,,,,,,30.0,13.0,6.3,5.0,3.966e-05,,,,,,0,,0.05,-0.06,0.18,,JZirkzee,,6.0,,,,1.0,,,,,,,,,3.0,,,,,4.0,,1.0,1.0,,,,,,,,
14025246,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190.0,20033,M,1153315,EUR,1131840000,D,15,15,True,6.0,5.0,,,0.0,5.0,6.0,,,1.0,1.0,3.0,,,,,29.0,13.0,6.6,2.0,4.846e-05,3.6775156015984,1.0,3.675,3.675,,0,,-0.01,0.0,0.13,,YL15,,3.0,1.0,,,3.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,
14025246,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169.0,8798,M,825839,EUR,934761600,D,12,12,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,1.0,,,,,,10.0,4.0,6.7,1.0,7.92e-06,,,,,,0,,0.0,,0.13,,tyrellmalacia,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Tyler Fredricson,Tyler,Fredricson,tyler-fredricson,T. Fredricson,D,33,184.0,5383,M,1142182,EUR,1109116800,D,33,33,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,10.0,3.0,6.6,1.0,,,,,,,0,,0.0,,0.14,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198.0,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,altaybayindir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Shea Lacey,,,shea-lacey,S. Lacey,M,61,175.0,5548,M,1465865,EUR,1176508800,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025246,home,Manchester United,Bendito Mantato,Bendito Mantato,,bendito-mantato,B. Mantato,M,70,180.0,3213,M,1545190,EUR,1201219200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
