match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_punches
11174454,home,Louisville City FC,Oliver Semmle,Oliver Semmle,,semmle-oliver,O. Semmle,G,1,190.0,31,M,1476364,EUR,891043200,G,28,28,False,26.0,21.0,10.0,5.0,17.0,17.0,4.0,9.0,2.0,9.0,1.0,2.0,2.0,2.0,90.0,36.0,7.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Sean Totsch,,,sean-totsch,S. Totsch,D,4,188.0,7,M,882373,EUR,684979200,D,4,4,False,63.0,54.0,24.0,17.0,30.0,30.0,24.0,33.0,5.0,8.0,,,,,90.0,72.0,8.3,9.0,3,1.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Ramzi Qawasmy,Ramzi Qawasmy,,ramzi-qawasmy,R. Qawasmy,D,,183.0,4,,1476363,EUR,943920000,D,51,51,False,57.0,49.0,11.0,8.0,36.0,41.0,13.0,16.0,4.0,2.0,,,,,90.0,64.0,7.1,9.0,1,1.0,3.0,3.0,3.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Amadou Dia,,,amadou-dia,A. Dia,M,13,178.0,19,M,790155,EUR,744595200,D,13,13,False,56.0,49.0,13.0,9.0,16.0,18.0,34.0,41.0,1.0,5.0,,,,,90.0,77.0,8.4,10.0,0,1.0,,2.0,5.0,,,,,2.0,1.0,3.0,,3.0,1.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,
11174454,home,Louisville City FC,Manny Perez,,,manny-perez,M. Perez,M,15,182.0,13,M,983706,EUR,919382400,M,15,15,False,21.0,14.0,2.0,,9.0,10.0,5.0,12.0,1.0,3.0,,,,,61.0,39.0,7.2,10.0,0,,2.0,2.0,7.0,,,,,3.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
11174454,home,Louisville City FC,Paolo Del Piccolo,,,paolo-del-piccolo,P. DelPiccolo,M,36,184.0,5,M,308612,EUR,675388800,M,36,36,False,34.0,19.0,1.0,,7.0,15.0,14.0,22.0,1.0,4.0,,,,,79.0,46.0,6.9,19.0,1,3.0,3.0,8.0,5.0,,,1.0,,,3.0,2.0,,3.0,2.0,,,,1.0,,,1.0,2.0,1.0,,True,1.0,,,
11174454,home,Louisville City FC,Tyler Gibson,,,tyler-gibson,T. Gibson,M,12,178.0,1,M,882509,EUR,691545600,M,12,12,False,40.0,31.0,8.0,4.0,15.0,15.0,16.0,25.0,1.0,5.0,,,,,90.0,49.0,6.8,10.0,0,,,1.0,3.0,,,,,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,
11174454,home,Louisville City FC,Ray Serrano,,,ray-serrano,R. Serrano,F,7,170.0,24,M,1025353,EUR,1020902400,M,7,7,False,24.0,19.0,2.0,1.0,4.0,5.0,16.0,24.0,,2.0,,,,,90.0,41.0,7.2,12.0,2,1.0,,1.0,5.0,1.0,,1.0,,1.0,,1.0,1.0,5.0,1.0,,,,2.0,1.0,,,2.0,2.0,,,,,,
11174454,home,Louisville City FC,Enoch Mushagalusa,,,enoch-mushagalusa,E. Mushagalusa,M,,180.0,14,M,1025265,EUR,942451200,M,77,77,False,27.0,18.0,3.0,,6.0,8.0,14.0,24.0,,5.0,,,,,61.0,39.0,6.2,16.0,1,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,5.0,2.0,,,1.0,,,,1.0,1.0,,,,,1.0,2.0,
11174454,home,Louisville City FC,Wilson Harris,,,wilson-harris,W. Harris,F,11,183.0,60,M,984837,EUR,943747200,F,14,14,False,14.0,10.0,2.0,1.0,3.0,4.0,7.0,10.0,,1.0,,,,,85.0,26.0,7.3,8.0,4,2.0,1.0,3.0,5.0,2.0,2.0,,,1.0,,2.0,3.0,,,,,,2.0,1.0,,,2.0,1.0,,,,,,
11174454,home,Louisville City FC,Dylan Mares,,,dylan-mares,D. Mares,M,,175.0,6,M,884541,EUR,697766400,F,22,22,False,37.0,31.0,3.0,2.0,17.0,17.0,16.0,24.0,,2.0,,,,,61.0,48.0,6.8,11.0,1,,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,4.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,,
11174454,home,Louisville City FC,Oscar Jimenez,,,oscar-jimenez,O. Jimenez,D,,172.0,1,M,882389,EUR,626054400,D,19,19,True,13.0,12.0,1.0,1.0,6.0,6.0,6.0,10.0,1.0,,,,,,29.0,21.0,6.9,4.0,0,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,
11174454,home,Louisville City FC,Jorge Gonzalez,,,jorge-gonzalez,J. Gonzalez,F,,180.0,7,M,1025322,EUR,909619200,F,9,9,True,9.0,6.0,,,1.0,1.0,5.0,8.0,,2.0,,,,,29.0,12.0,6.6,4.0,0,2.0,1.0,4.0,2.0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,
11174454,home,Louisville City FC,Brian Ownby,,,brian-ownby,B. Ownby,F,,180.0,6,M,255677,EUR,648086400,F,10,10,True,8.0,7.0,1.0,,3.0,3.0,4.0,6.0,,1.0,,,,,29.0,9.0,6.5,2.0,0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Carlos Moguel,Carlos Moguel,,carlos-moguel,C. Moguel,M,8,170.0,17,M,1118142,EUR,1056153600,M,8,8,True,4.0,4.0,1.0,1.0,,,4.0,4.0,,,,,,,11.0,4.0,6.5,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Elijah Wynder,,,elijah-wynder,E. Wynder,M,22,183.0,55,M,983805,EUR,1047254400,M,23,23,True,,,,,,,,,,,,,,,9.0,1.0,6.6,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Kyle Morton,,,kyle-morton,K. Morton,G,,193.0,4,,882275,EUR,765072000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11174454,home,Louisville City FC,Owen Damm,Owen Damm,,owen-damm,O. Damm,M,2,175.0,13,M,1118148,EUR,1061510400,D,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11174454,away,Lexington SC,Austin Causey,Austin Causey,,austin-causey,A. Causey,G,,188.0,10,M,1115896,EUR,998265600,G,1,1,False,36.0,27.0,17.0,8.0,22.0,24.0,5.0,12.0,1.0,8.0,2.0,2.0,,,90.0,45.0,6.7,9.0,0,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
11174454,away,Lexington SC,Kimball Jackson,Kimball Jackson,,kimball-jackson,K. Jackson,D,2,,6,M,1477112,EUR,1091404800,D,4,4,False,11.0,8.0,3.0,2.0,7.0,8.0,1.0,3.0,,1.0,,,,,45.0,17.0,6.5,6.0,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11174454,away,Lexington SC,Kaelon Fox,,,kaelon-fox,K. Fox,D,,192.0,1,M,881589,EUR,801878400,D,5,5,False,55.0,47.0,9.0,3.0,34.0,37.0,13.0,18.0,7.0,6.0,,,,,90.0,72.0,6.9,11.0,0,,,2.0,3.0,,,,,1.0,,,1.0,,,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,
11174454,away,Lexington SC,Franky Martinez,Franky Martinez,,franky-martinez,F. Martinez,D,,,0,,1201263,EUR,807926400,D,33,33,False,48.0,38.0,14.0,9.0,29.0,33.0,9.0,15.0,5.0,4.0,,,,,90.0,63.0,7.5,10.0,0,1.0,2.0,1.0,3.0,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,
11174454,away,Lexington SC,Terique Mohammed,Terique Mohammed,,terique-mohammed,T. Mohammed,D,,153.0,4,,1048616,EUR,948931200,D,57,57,False,24.0,18.0,4.0,1.0,9.0,11.0,9.0,16.0,4.0,4.0,,,,,74.0,57.0,6.3,22.0,2,,2.0,5.0,5.0,,1.0,1.0,,2.0,2.0,,5.0,3.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,
11174454,away,Lexington SC,Tate Robertson,Tate Robertson,,tate-robertson,T. Robertson,D,3,178.0,2,M,1201238,EUR,865036800,M,2,2,False,18.0,15.0,3.0,2.0,6.0,8.0,10.0,15.0,1.0,,,,,,90.0,33.0,6.4,11.0,0,1.0,2.0,5.0,3.0,,,,,1.0,2.0,1.0,,5.0,1.0,,,,,,,1.0,1.0,,,,,,,
11174454,away,Lexington SC,Dlamini Mfanafikile,,,mfanafikile-dlamini,D. Mfanafikile,M,,,5,M,1048809,EUR,919987200,M,22,22,False,30.0,24.0,6.0,3.0,19.0,20.0,5.0,10.0,,7.0,,,,,85.0,37.0,6.9,6.0,0,2.0,,3.0,5.0,,,,,2.0,,1.0,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,
11174454,away,Lexington SC,Charlie Machell,Charlie,Machell,charlie-machell,C. Machell,M,25,188.0,29,,943779,EUR,783043200,M,8,8,False,21.0,14.0,9.0,3.0,8.0,10.0,6.0,11.0,1.0,,,,,,90.0,26.0,6.1,9.0,0,,,3.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,True,,,,
