match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_punches,stat_errorLeadToAShot,stat_outfielderBlock,stat_ownGoals
12764254,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,False,38.0,32.0,12.0,6.0,0.0,30.0,32.0,2.0,6.0,1.0,10.0,1.0,4.0,90.0,49.0,7.2,6.0,0.00075796,0,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,False,44.0,36.0,1.0,1.0,0.0,16.0,17.0,21.0,32.0,3.0,,,,84.0,67.0,7.6,13.0,0.425237,1,,True,5.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0142,0.1214,3.0,,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,56.0,45.0,8.0,1.0,0.0,32.0,36.0,13.0,20.0,3.0,5.0,,,90.0,68.0,6.3,13.0,0.00455606,0,,,,,3.0,6.0,5.0,,,1.0,1.0,4.0,,,,DAVINSON,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12764254,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,73.0,59.0,9.0,2.0,0.0,45.0,48.0,16.0,27.0,1.0,6.0,,,90.0,91.0,6.8,17.0,0.18235,1,,,2.0,2.0,3.0,3.0,5.0,,,,2.0,2.0,0.1141,,1.0,abdulkerimbard1,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,
12764254,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,897291,EUR,934848000,D,4,4,False,57.0,45.0,4.0,2.0,0.0,21.0,25.0,25.0,35.0,3.0,3.0,,,90.0,82.0,7.2,20.0,0.67147,1,,,3.0,1.0,3.0,4.0,6.0,2.0,,2.0,1.0,,0.0193,,2.0,ismaijakobs,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
12764254,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,20,20,False,64.0,54.0,8.0,4.0,0.0,22.0,25.0,34.0,44.0,,7.0,,,90.0,87.0,7.6,15.0,0.171149,5,,,5.0,2.0,,3.0,4.0,,1.0,2.0,2.0,1.0,0.1255,0.2073,2.0,gabrielsara,,,1.0,2.0,,2.0,1.0,2.0,2.0,,,,,,,,,,
12764254,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,66.0,61.0,3.0,2.0,0.0,31.0,32.0,30.0,34.0,,8.0,,,90.0,76.0,7.1,5.0,0.0641013,0,,,,,,2.0,4.0,,,3.0,1.0,1.0,,,,ltorreira34,,1.0,,2.0,,,,,1.0,,,,,,,,,,
12764254,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,22.0,16.0,2.0,,0.0,2.0,4.0,15.0,24.0,2.0,5.0,,,87.0,47.0,6.7,16.0,0.0679972,3,,,6.0,1.0,1.0,4.0,5.0,,2.0,2.0,,,0.3733,0.4083,1.0,barisalperyilmaz,,1.0,2.0,,2.0,,3.0,1.0,2.0,,,2.0,2.0,,,,,,
12764254,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,29.0,17.0,2.0,,0.0,3.0,5.0,17.0,34.0,,3.0,,,78.0,43.0,7.0,20.0,0.222831,1,,,10.0,3.0,,1.0,1.0,,,,1.0,2.0,0.0653,,3.0,driesmertens,,,,,1.0,,,1.0,,,,,,1.0,,,,,
12764254,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,29.0,23.0,1.0,,0.0,6.0,8.0,18.0,24.0,,,,,88.0,41.0,7.8,8.0,0.0543529,3,,,3.0,1.0,1.0,,3.0,1.0,2.0,,,,0.4459,0.8909,2.0,yunusakgun17,,,2.0,,,,,1.0,,,,2.0,1.0,,1.0,,,,
12764254,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,822471,EUR,914889600,F,45,45,False,12.0,8.0,,,1.0,1.0,1.0,7.0,11.0,1.0,,,,78.0,25.0,6.3,6.0,0.137462,7,,,,,4.0,6.0,5.0,1.0,2.0,,,2.0,0.9236,0.4005,2.0,Osimhen9,2.0,,1.0,,,1.0,2.0,4.0,,,,1.0,4.0,,,,,,
12764254,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,True,11.0,11.0,,,1.0,5.0,5.0,6.0,8.0,,3.0,,,12.0,16.0,7.3,4.0,0.0932347,0,,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,
12764254,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,12.0,4.0,7.5,1.0,2.886e-05,2,,,,,,,,,1.0,,,,0.2943,0.9356,,MauroIcardi,,,,,,,,1.0,,,,,,,1.0,,,,
12764254,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,1126433,EUR,1055376000,D,24,24,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,1.0,,,12.0,4.0,6.7,,0.00634818,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Elias,Jelert,,,,,,,,
12764254,home,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,44,44,True,4.0,1.0,1.0,,0.0,1.0,2.0,,2.0,,,,,9.0,7.0,6.4,4.0,4.97e-06,1,,,,,,1.0,,,,,,,0.04,,,mbatshuayi,,,,,,1.0,1.0,,,,,,,1.0,,,,,
12764254,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,,,,8.0,4.0,6.7,1.0,4.601e-05,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Atakan Ordu,atakan-ordu,A. Ordu,G,,190,611,M,1405623,EUR,1112054400,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nelsson,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,yusufdemir.10,,,,,,,,,,,,,,,,,,,
12764254,home,Galatasaray,Berat Luş,berat-lus,M. B. Luş,F,73,167,805,M,1945952,EUR,1177027200,F,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Dominik Kotarski,dominik-kotarski,D. Kotarski,G,1,188,2494,M,835678,EUR,950140800,G,42,42,False,44.0,26.0,22.0,4.0,0.0,24.0,27.0,2.0,17.0,3.0,3.0,6.0,7.0,90.0,55.0,7.4,18.0,0.00083064,0,-0.0359,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12764254,away,PAOK,Jonny Otto,jonny-otto,J. Otto,D,17,175,564,M,235648,EUR,762652800,D,19,19,False,39.0,31.0,3.0,1.0,0.0,21.0,27.0,10.0,12.0,1.0,8.0,,,90.0,52.0,6.3,11.0,0.0199411,1,,,,,,4.0,1.0,,1.0,,1.0,1.0,0.0204,0.0314,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
12764254,away,PAOK,Tomasz Kędziora,tomasz-kedziora,T. Kędziora,D,16,184,1734,M,138595,EUR,771292800,D,16,16,False,39.0,33.0,11.0,5.0,0.0,29.0,30.0,4.0,9.0,10.0,4.0,,,90.0,57.0,6.8,7.0,0.00092208,1,,,,,1.0,2.0,1.0,,,,,,0.0345,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,2.0,
12764254,away,PAOK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,15,15,False,54.0,47.0,8.0,3.0,0.0,38.0,38.0,9.0,16.0,12.0,1.0,,,90.0,75.0,7.1,9.0,0.210265,0,,,,,,3.0,2.0,1.0,,1.0,1.0,,,,2.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,
12764254,away,PAOK,Abdul Rahman Baba,abdul-baba-rahman,A. R. Baba,D,21,179,1358,M,239632,EUR,773107200,D,21,21,False,38.0,27.0,8.0,4.0,0.0,12.0,19.0,15.0,19.0,,8.0,,,90.0,66.0,6.2,20.0,0.0311189,0,,,,,,3.0,7.0,,,3.0,3.0,1.0,,,,,,,2.0,,4.0,,1.0,,2.0,,,1.0,,,,,,,1.0
12764254,away,PAOK,Mady Camara,mady-camara,M. M. Camara,M,2,182,1763,M,867546,EUR,857088000,M,2,2,False,39.0,32.0,6.0,4.0,0.0,15.0,19.0,17.0,20.0,2.0,7.0,,,82.0,47.0,6.6,9.0,0.0255169,1,,,,,,5.0,,,1.0,,,1.0,0.0381,0.1473,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
12764254,away,PAOK,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,33.0,25.0,2.0,1.0,0.0,18.0,22.0,7.0,11.0,4.0,,,,77.0,47.0,6.7,9.0,0.0691893,0,,,,,,5.0,4.0,,,2.0,1.0,1.0,,,,,2.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,,1.0,
12764254,away,PAOK,Andrija Živković,andrija-zivkovic,A. Živković,M,14,169,2702,M,188133,EUR,837043200,M,14,14,False,40.0,29.0,4.0,2.0,0.0,17.0,20.0,12.0,24.0,2.0,5.0,,,90.0,57.0,6.8,19.0,0.0692369,0,,True,4.0,,1.0,4.0,4.0,,,3.0,,1.0,,,3.0,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
12764254,away,PAOK,Giannis Konstantelias,konstantelias-giannis,G. Konstantelias,M,65,178,5460,M,1002007,EUR,1046822400,M,7,7,False,12.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,9.0,,1.0,,,77.0,26.0,7.1,6.0,0.0183872,3,,,,,,4.0,4.0,,2.0,3.0,1.0,1.0,0.7496,1.1903,,,1.0,,2.0,,1.0,,,1.0,2.0,,,,1.0,2.0,1.0,,,,
12764254,away,PAOK,Taison,taison,Taison,M,11,172,1307,M,39661,EUR,569030400,M,11,11,False,40.0,30.0,3.0,2.0,0.0,16.0,21.0,14.0,20.0,,5.0,,,90.0,47.0,6.4,12.0,0.0152017,1,,,1.0,,,4.0,,,1.0,,,2.0,0.0278,0.0549,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12764254,away,PAOK,Fedor Chalov,fedor-chalov,F. Chalov,F,63,180,1670,M,814599,EUR,892166400,F,9,9,False,18.0,13.0,2.0,2.0,0.0,7.0,8.0,7.0,11.0,,3.0,,,71.0,28.0,6.6,11.0,0.0356476,0,,,1.0,1.0,,7.0,2.0,,,,2.0,1.0,,,,,5.0,,,,5.0,,1.0,,,,,,,,,,,,
12764254,away,PAOK,Tarik Tissoudali,tarik-tissoudali,T. Tissoudali,F,9,182,4093,M,584472,EUR,733708800,F,34,34,True,6.0,2.0,,,0.0,2.0,3.0,,3.0,,,,,19.0,11.0,6.4,6.0,4.72e-05,0,,,,,,2.0,1.0,,,,1.0,,,,,tissoudali14,1.0,,,,1.0,,1.0,,,,,,,2.0,,,,,
12764254,away,PAOK,Stefan Schwab,stefan-schwab,S. Schwab,M,22,183,393,M,48912,EUR,654393600,M,22,22,True,11.0,10.0,,,0.0,6.0,7.0,4.0,4.0,,1.0,,,13.0,14.0,6.7,2.0,0.00242828,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Kiril Despodov,kiril-despodov,K. Despodov,M,77,179,2486,M,226972,EUR,847670400,F,77,77,True,2.0,1.0,1.0,1.0,0.0,,,2.0,4.0,,1.0,,,13.0,6.0,6.7,2.0,0.0319919,0,,,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
12764254,away,PAOK,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,,188,1232,M,149735,EUR,777081600,M,8,8,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,,1.0,,,8.0,10.0,6.7,2.0,0.00177391,0,,,,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12764254,away,PAOK,Dimitrios Monastirlis,monastirlis-dimitrios,D. Monastirlis,G,41,192,268,M,1146329,EUR,1079913600,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Konstantinos Balomenos,konstantinos-balomenos,K. Balomenos,G,54,187,136,M,947160,EUR,1015718400,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Ioannis Michailidis,ioannis-michailidis,I. Michailidis,D,5,188,643,M,947156,EUR,950832000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Joan Sastre,joan-sastre,J. Sastre,D,23,174,307,M,813738,EUR,862358400,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Konstantinos Thymianis,thymianis-konstantinos,K. Thymianis,D,25,186,258,M,923046,EUR,983318400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764254,away,PAOK,Shola Shoretire,shola-shoretire,S. Shoretire,F,7,170,2230,M,966655,EUR,1075680000,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
