match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside
14550035,home,Botafogo,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,31.0,21.0,17.0,8.0,0.0,19.0,22.0,2.0,9.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,90.0,42.0,6.9,11.0,0.0012408,0,-1.1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Vitinho,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,2,2,False,39.0,33.0,2.0,1.0,0.0,19.0,20.0,14.0,19.0,7.0,2.0,3.0,1.0,,,,,90.0,70.0,7.0,13.0,0.0805857,1,,6.0,1.0,3.0,1.0,2.0,1.0,3.0,6.0,4.0,0.0188,3.0,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Kaio Pantaleão,kaio,K. Pantaleão,D,31,186,788,M,990193,EUR,810518400,D,31,31,False,50.0,48.0,7.0,6.0,0.0,27.0,28.0,21.0,22.0,5.0,9.0,7.0,,,,,,90.0,69.0,6.7,6.0,0.00573701,0,,,,5.0,2.0,1.0,,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
14550035,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,46.0,41.0,5.0,3.0,0.0,26.0,30.0,15.0,16.0,2.0,6.0,3.0,,,,,,90.0,56.0,6.2,5.0,0.00461031,1,,,,5.0,1.0,,1.0,2.0,,,0.0522,,2.0,,,,3.0,1.0,,,,,,,,,,,,
14550035,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,False,35.0,32.0,1.0,,1.0,22.0,24.0,10.0,11.0,1.0,2.0,6.0,,,,,,63.0,53.0,6.9,11.0,0.198151,1,,5.0,1.0,3.0,,,,,1.0,1.0,0.0412,2.0,,2.0,,1.0,1.0,,alextelles13,2.0,1.0,1.0,,,,,,,,
14550035,home,Botafogo,Danilo,danilo,Danilo,M,8,177,5268,M,1064039,EUR,988502400,M,35,35,False,24.0,21.0,3.0,2.0,0.0,17.0,17.0,4.0,7.0,3.0,,3.0,,,,,,45.0,33.0,6.6,5.0,0.00199166,0,,,,3.0,1.0,,,,3.0,2.0,,,,1.0,,,1.0,,Danilo,,,,,,,,,,,
14550035,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,60.0,55.0,8.0,8.0,0.0,27.0,31.0,28.0,29.0,5.0,3.0,5.0,,,,,,90.0,73.0,7.1,7.0,0.020242,0,,,,4.0,1.0,,,1.0,4.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,True,,,,,
14550035,home,Botafogo,Santiago Rodríguez,santiago-rodriguez,S. Rodríguez,M,23,172,1846,M,975216,EUR,947289600,M,23,23,False,40.0,31.0,1.0,1.0,1.0,10.0,12.0,21.0,28.0,11.0,,3.0,6.0,,,,,89.0,67.0,7.4,18.0,0.101211,1,,3.0,,10.0,2.0,2.0,,2.0,4.0,3.0,0.034,2.0,1.0,1.0,,3.0,4.0,1.0,,1.0,1.0,,,,,,,,,
14550035,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,47.0,40.0,3.0,3.0,0.0,15.0,15.0,25.0,32.0,2.0,1.0,4.0,,,,,,89.0,63.0,8.4,11.0,0.811601,5,,4.0,2.0,,,1.0,2.0,,1.0,1.0,0.4269,3.0,,,1.0,2.0,,,savarino10,2.0,2.0,,,,,1.0,1.0,0.0847,,
14550035,home,Botafogo,Álvaro Montoro,alvaro-montoro,Á. Montoro,M,10,169,4507,M,1650770,EUR,1176768000,M,8,8,False,45.0,38.0,3.0,1.0,0.0,13.0,15.0,25.0,30.0,1.0,,2.0,,,,,,78.0,54.0,7.1,10.0,0.0545825,1,,2.0,1.0,4.0,,3.0,,2.0,,,0.3467,,,,1.0,,2.0,,,,,,Álvaro Montoro,,,1.0,1.0,0.3199,,
14550035,home,Botafogo,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1665,M,914819,EUR,853545600,F,9,9,False,14.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,8.0,9.0,1.0,2.0,1.0,,,,,90.0,35.0,6.5,11.0,0.0292508,5,,1.0,1.0,8.0,,1.0,,,2.0,1.0,1.4447,1.0,6.0,1.0,,5.0,2.0,4.0,,,3.0,,,,,2.0,1.0,1.1914,3.0,1.0
14550035,home,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,True,26.0,25.0,3.0,2.0,0.0,10.0,10.0,15.0,16.0,1.0,1.0,2.0,,,,,,45.0,29.0,6.4,2.0,0.0101149,0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,Newton,,,,,,,
14550035,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,6,6,True,13.0,13.0,2.0,2.0,0.0,2.0,2.0,11.0,11.0,3.0,2.0,,,,,,,27.0,20.0,6.8,1.0,0.0130929,0,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,Cuiabano,,,,,,,
14550035,home,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,1016948,EUR,946512000,F,47,47,True,6.0,5.0,2.0,1.0,0.0,,,5.0,6.0,,,,,,,,,12.0,8.0,6.6,1.0,0.046322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,39,39,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00168002,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14550035,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,1.0,5.0,,1.0,0.00137045,0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,Matheus Martins,,,,,,,
14550035,home,Botafogo,Raúl,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Gabriel Bahia,gabriel-bahia,G. Bahia,D,26,188,247,M,1487513,EUR,911865600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,David Ricardo,david-ricardo,D. Ricardo,D,57,188,941,M,1186587,EUR,1040428800,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,David Ricardo,,,,,,,
14550035,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550035,home,Botafogo,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5658,M,249929,EUR,776736000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,tucocorrea,,,,,,,,,,,
14550035,away,Mirassol,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,22,22,False,18.0,16.0,3.0,1.0,0.0,16.0,16.0,,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,90.0,22.0,6.3,2.0,4.794e-05,0,-1.4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
