match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,stat_goals
10411445,home,Bologna,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,False,18.0,14.0,,,5.0,5.0,9.0,14.0,1.0,1.0,,,,,,,,90.0,30.0,6.3,7.0,0.3873,0.0,0.0195063,4,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,2.0,3.0,,,1.0,,
10411445,home,Bologna,Denso Kasius,denso-kasius,D. Kasius,D,30,186,392,M,,1008111,EUR,1033862400,D,33,33,True,17.0,13.0,2.0,,3.0,4.0,13.0,16.0,,1.0,,,,3.0,,,,33.0,28.0,6.5,8.0,0.0,0.0,0.349894,0,,3.0,3.0,,1.0,,,,,2.0,2.0,,,,,,,3.0,,,,,,,1.0,,,
10411445,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,8,8,True,23.0,22.0,2.0,2.0,4.0,4.0,18.0,19.0,2.0,4.0,2.0,1.0,,2.0,,,,33.0,33.0,7.1,4.0,0.039,0.0,0.0795124,1,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,
10411445,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,True,9.0,8.0,,,4.0,4.0,4.0,5.0,1.0,,,,,,1.0,,,11.0,11.0,6.4,1.0,0.0,0.0,0.00229283,0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10411445,home,Bologna,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,M,55,55,True,4.0,2.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,1.0,,,11.0,7.0,6.5,2.0,0.0,0.0,0.00061253,0,,,,,,,,,,,,,,,,Emanuel,Vignato,,,,,,,,,,,
10411445,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,8.0,3.0,6.2,1.0,0.5649,0.0,1.125e-05,1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,
10411445,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,25.0,13.0,21.0,9.0,7.0,7.0,6.0,18.0,,9.0,,,,,,1.0,3.0,90.0,37.0,7.5,12.0,0.0,0.0,0.00139361,0,0.2222,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
10411445,away,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,False,22.0,15.0,5.0,3.0,7.0,10.0,8.0,13.0,1.0,3.0,1.0,1.0,,1.0,,,,90.0,41.0,6.8,11.0,0.0,0.0,0.00843643,0,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10411445,away,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,False,22.0,17.0,5.0,3.0,11.0,13.0,6.0,9.0,2.0,5.0,,,,,,,,90.0,34.0,7.5,5.0,0.0,0.0,0.00250069,0,,,2.0,,,,6.0,3.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,
10411445,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,24.0,17.0,6.0,3.0,12.0,16.0,5.0,8.0,4.0,3.0,2.0,1.0,,,1.0,,,90.0,33.0,7.2,7.0,0.0,0.0,0.00211444,0,,,3.0,,,,5.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
10411445,away,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,24.0,18.0,,,8.0,11.0,11.0,15.0,6.0,4.0,3.0,3.0,,3.0,1.0,,,90.0,53.0,7.6,14.0,0.0,0.0,0.0799895,0,,2.0,2.0,1.0,3.0,2.0,3.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,
10411445,away,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,False,18.0,10.0,1.0,1.0,3.0,6.0,7.0,13.0,4.0,4.0,1.0,1.0,,1.0,2.0,,,80.0,27.0,6.6,11.0,0.208,0.0,0.0018545,1,,1.0,5.0,1.0,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,
10411445,away,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,,279563,EUR,832809600,M,18,18,False,31.0,24.0,3.0,2.0,10.0,12.0,14.0,23.0,4.0,7.0,3.0,2.0,,2.0,,,,65.0,43.0,7.1,13.0,0.0,0.0,0.0102631,0,,4.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,,812332,EUR,796435200,M,25,25,False,21.0,13.0,5.0,1.0,7.0,9.0,9.0,19.0,5.0,2.0,3.0,2.0,,2.0,2.0,,,79.0,49.0,8.1,15.0,0.7808,0.8574,0.322162,2,,7.0,6.0,,1.0,,3.0,,,4.0,3.0,,1.0,,2.0,,,3.0,,,,,,True,1.0,,,1.0
10411445,away,Empoli,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1671,M,,825861,EUR,920160000,M,10,10,False,15.0,12.0,,,3.0,3.0,11.0,17.0,,,,,,1.0,,,,65.0,27.0,6.3,10.0,0.04,0.0,0.122959,2,,5.0,5.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,,1.0,,,,,
10411445,away,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,False,9.0,5.0,1.0,,2.0,3.0,4.0,7.0,2.0,5.0,,,,2.0,1.0,,,58.0,22.0,6.6,9.0,0.1143,0.0953,0.0274151,2,,1.0,6.0,2.0,1.0,1.0,,,,1.0,2.0,,3.0,,1.0,,,1.0,,,,1.0,1.0,,,,,
10411445,away,Empoli,Sam Lammers,sam-lammers,S. Lammers,F,10,191,836,M,,804901,EUR,862358400,F,7,7,False,19.0,10.0,,,2.0,5.0,8.0,14.0,4.0,4.0,2.0,2.0,,7.0,,,,90.0,36.0,6.2,20.0,0.3513,0.4559,0.00984162,3,,,9.0,2.0,2.0,,,,,2.0,,2.0,3.0,,1.0,,,,1.0,,,1.0,1.0,,,,,
10411445,away,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,True,6.0,1.0,1.0,,,2.0,1.0,4.0,4.0,3.0,2.0,1.0,,2.0,1.0,,,32.0,16.0,7.0,8.0,0.0559,0.033,0.105451,1,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10411445,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,6.0,4.0,,,,1.0,4.0,5.0,1.0,2.0,,,,,1.0,,,25.0,10.0,6.9,2.0,0.0,0.0,0.00404286,0,,,2.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10411445,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,1.0,,,,1.0,,,,25.0,7.0,6.4,3.0,0.0199,0.0,0.00047831,1,,,3.0,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,
10411445,away,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,,11.0,3.0,6.5,,0.0,0.0,0.00091149,0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10411445,away,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,3.0,3.0,,,,,3.0,4.0,3.0,2.0,1.0,,,2.0,1.0,,,10.0,12.0,6.6,4.0,0.0,0.0,0.00111818,0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411445,away,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Emmanuel Ekong,emmanuel-ekong,E. Ekong,M,11,176,283,M,,1000015,EUR,1024963200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411445,away,Empoli,Duccio Degli Innocenti,duccio-degli-innocenti,D. D. Innocenti,M,6,180,80,M,,1015856,EUR,1051488000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
