match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot
11396301,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,30.0,17.0,1.0,,8.0,10.0,9.0,22.0,5.0,,,89.0,52.0,6.4,23.0,0.0081733,2,,,,2.0,8.0,4.0,2.0,2.0,,2.0,,2.0,1.0,3.0,1.0,2.0,4.0,3.0,5.0,0.4669,,,,,1.0,,1.0,2.0,,,,,
11396301,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,8.0,5.0,3.0,1.0,1.0,2.0,4.0,6.0,1.0,,,29.0,15.0,6.7,3.0,0.00875561,0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
11396301,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,12.0,10.0,2.0,1.0,5.0,5.0,6.0,8.0,3.0,,,29.0,20.0,6.7,5.0,0.0482103,1,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,0.0454,1.0,,1.0,1.0,,1.0,1.0,,,,,,
11396301,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,6.0,3.0,,,,,4.0,7.0,,,,29.0,12.0,6.5,6.0,0.0400967,1,,,,1.0,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,1.0,0.2569,1.0,1.0,,,,,,,,,,,
11396301,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,3.0,2.0,,,1.0,2.0,3.0,6.0,1.0,,,20.0,12.0,7.2,5.0,0.25208,0,,,,5.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,2.0,,,2.0,1.0,1.0,,,1.0,,,,
11396301,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,4.0,1.0,,,1.0,2.0,,3.0,2.0,,,1.0,6.0,,5.0,3.862e-05,0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396301,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,False,50.0,44.0,13.0,7.0,41.0,41.0,3.0,9.0,8.0,,,90.0,55.0,6.9,7.0,0.00228798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,away,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,False,42.0,35.0,1.0,1.0,23.0,27.0,12.0,19.0,6.0,,,59.0,70.0,6.4,17.0,0.0136135,2,,,,4.0,8.0,2.0,,1.0,,2.0,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.0547,,1.0,1.0,,2.0,,,,,,,,
11396301,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,101.0,96.0,7.0,4.0,56.0,59.0,40.0,42.0,7.0,,,90.0,110.0,7.0,8.0,0.0529769,0,,,,,5.0,1.0,,1.0,1.0,1.0,True,1.0,,,,,2.0,1.0,,,,,,,3.0,,,,,NiklasSule,,,
11396301,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,114.0,98.0,6.0,4.0,58.0,66.0,40.0,48.0,4.0,,,90.0,129.0,7.5,17.0,0.0669871,2,,,,,1.0,3.0,,,,,,1.0,3.0,,,,3.0,2.0,1.0,0.0637,,1.0,,,,,,,,nico.schlotterbeck,1.0,0.0164,
11396301,away,Borussia Dortmund,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5460,M,976263,EUR,1015718400,D,22,22,False,67.0,61.0,3.0,3.0,29.0,31.0,32.0,40.0,13.0,,,90.0,94.0,7.9,12.0,0.118773,0,,,,4.0,3.0,4.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,4.0,1.0,,,,,2.0,1.0,1.0,,,,maatsen_,,,
11396301,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,79.0,63.0,4.0,,26.0,27.0,38.0,55.0,5.0,,,90.0,92.0,6.9,20.0,0.121696,0,,,,3.0,6.0,7.0,2.0,5.0,3.0,,,2.0,,1.0,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,marcel7sabitzer,,,
11396301,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,57.0,50.0,3.0,1.0,31.0,32.0,19.0,25.0,8.0,,,59.0,67.0,6.9,8.0,0.0163682,0,,,,,4.0,2.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,1.0
11396301,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,M,21,21,False,23.0,22.0,,,2.0,2.0,21.0,22.0,3.0,,,90.0,40.0,6.7,10.0,0.535606,2,,,,1.0,8.0,1.0,,,,1.0,,1.0,,4.0,1.0,,,,3.0,0.0535,1.0,2.0,1.0,3.0,3.0,,,2.0,,donyellmalen,,,
11396301,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,M,43,43,False,28.0,21.0,3.0,1.0,9.0,11.0,12.0,18.0,2.0,,,59.0,50.0,7.1,15.0,0.0315396,4,,,,1.0,5.0,4.0,,2.0,2.0,,,,,5.0,1.0,1.0,,1.0,2.0,0.1815,,1.0,,,1.0,1.0,,,,jbgittens,2.0,0.1226,
11396301,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,45.0,36.0,,,7.0,8.0,30.0,38.0,3.0,,,90.0,63.0,7.3,16.0,0.423556,3,,,,1.0,8.0,6.0,1.0,1.0,,,,5.0,3.0,1.0,,1.0,1.0,,5.0,0.2396,1.0,,,,1.0,2.0,,,,niclas.fuellkrug24,2.0,0.1515,
11396301,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,False,22.0,19.0,,,6.0,6.0,13.0,16.0,2.0,,,75.0,39.0,6.5,13.0,0.0321185,0,,,,,8.0,4.0,1.0,1.0,,,,1.0,,6.0,3.0,,,,2.0,,,,,2.0,3.0,,,,,youssoufa_10,,,
11396301,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,True,29.0,27.0,1.0,1.0,13.0,13.0,14.0,16.0,6.0,,,31.0,37.0,6.9,4.0,0.0303217,0,,,,,4.0,3.0,,3.0,,1.0,,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,emrecan23,,,
11396301,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,16.0,14.0,1.0,,3.0,3.0,11.0,13.0,2.0,,,31.0,26.0,6.8,4.0,0.0248969,0,,,,,,1.0,,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11396301,away,Borussia Dortmund,Ole Pohlmann,ole-pohlmann,O. Pohlmann,M,80,184,238,M,930273,EUR,986428800,M,30,30,True,11.0,7.0,1.0,,2.0,3.0,5.0,11.0,3.0,,,31.0,23.0,6.7,10.0,0.00527264,1,,,,3.0,2.0,2.0,,,,,,,1.0,2.0,1.0,1.0,,,1.0,0.0513,,,,1.0,1.0,,,,,,,,
11396301,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,True,10.0,8.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,,,15.0,16.0,6.6,4.0,0.00231073,0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,rbens,,,
11396301,away,Borussia Dortmund,Marcel Lotka,marcel-lotka,M. Lotka,G,1,190,1064,M,997113,EUR,990748800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aussenrist15,,,
11396301,away,Borussia Dortmund,Mateu Morey,mateu-morey,M. Morey,D,2,171,595,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,away,Borussia Dortmund,Kjell Wätjen,kjell-watjen,K. Wätjen,M,8,183,951,M,1428576,EUR,1140048000,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396301,away,Borussia Dortmund,Samuel Bamba,bamba-samuel,S. Bamba,M,17,179,217,M,1083404,EUR,1076630400,F,48,48,True,,,,,,,,,,,,,,,,,0,,Samuel Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
