match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_challengeLost,stat_outfielderBlock,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
11373438,home,Exeter City,Kyle Taylor,,,kyle-taylor,K. Taylor,M,,178.0,18,M,891741,EUR,935798400,M,23,23,True,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,1.0,,27.0,11.0,7.4,1.0,1,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,
11373438,home,Exeter City,Sonny Cox,Sonny Cox,,sonny-cox,S. Cox,F,19,178.0,39,M,1065209,EUR,1100131200,F,19,19,True,4.0,2.0,,,,1.0,2.0,3.0,2.0,1.0,,26.0,13.0,7.1,7.0,1,,,1.0,1.0,,,5.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,
11373438,home,Exeter City,Jake Richards,,,jake-richards,J. Richards,M,27,180.0,61,M,1519976,EUR,1186531200,M,47,47,True,,,,,,,,,,,,14.0,,6.3,,0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
11373438,home,Exeter City,Pedro Borges,,,borges-pedro,P. Borges,M,41,185.0,36,M,1410462,EUR,1122076800,M,41,41,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,8.0,6.7,3.0,0,,,,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11373438,home,Exeter City,Gary Woods,,,gary-woods,G. Woods,G,,185.0,9,M,50973,EUR,654739200,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373438,home,Exeter City,Mitch Beardmore,Mitch Beardmore,,mitch-beardmore,M. Beardmore,M,36,176.0,7,M,1423709,EUR,1094515200,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373438,home,Exeter City,Joe O'Connor,Joe O'Connor,,joe-oconnor,J. O'Connor,M,,,4,M,1423717,EUR,1098144000,M,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373438,away,Crawley Town,Luca Ashby-Hammond,,,luca-ashby-hammond,L. Ashby-Hammond,G,21,185.0,22,M,934208,EUR,985478400,G,13,13,False,59.0,37.0,26.0,5.0,36.0,43.0,1.0,16.0,,8.0,,90.0,72.0,7.5,22.0,0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,4.0,6.0,1.0
11373438,away,Crawley Town,Joy Mukena,,,joy-mukena,J. Mukena,D,2,188.0,19,M,925398,EUR,930960000,D,20,20,False,87.0,79.0,2.0,1.0,71.0,76.0,8.0,11.0,4.0,11.0,1.0,90.0,106.0,6.2,13.0,0,,,2.0,6.0,,,1.0,1.0,,3.0,,,,,3.0,1.0,,1.0,,,,,1.0,,,,,,,
11373438,away,Crawley Town,Harry Ransom,,,harry-ransom,H. Ransom,D,5,190.0,9,M,867731,EUR,938736000,D,5,5,False,58.0,54.0,2.0,1.0,45.0,48.0,9.0,10.0,1.0,3.0,,63.0,66.0,7.5,4.0,0,True,,1.0,2.0,,1.0,,,1.0,2.0,,,,,5.0,,,,1.0,,1.0,,,1.0,,,,,,
11373438,away,Crawley Town,Tobi Omole,,,tobi-omole,T. Omole,D,26,189.0,83,M,970365,EUR,945388800,D,16,16,False,60.0,53.0,3.0,1.0,40.0,44.0,13.0,16.0,2.0,6.0,,90.0,77.0,5.9,14.0,0,,,,6.0,,,,3.0,,1.0,,,,,,2.0,1.0,,,,,,2.0,,,,,,,
11373438,away,Crawley Town,Liam Kelly,,,liam-kelly,L. Kelly,M,6,168.0,42,M,802177,EUR,816998400,M,4,4,False,33.0,30.0,5.0,3.0,15.0,15.0,16.0,19.0,1.0,3.0,,45.0,40.0,7.0,4.0,1,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,
11373438,away,Crawley Town,Anthony Grant,,,anthony-grant,A. Grant,M,,178.0,21,M,20608,EUR,549763200,M,42,42,False,51.0,41.0,6.0,1.0,33.0,36.0,8.0,15.0,3.0,7.0,2.0,90.0,67.0,6.5,13.0,0,,,1.0,4.0,,3.0,1.0,2.0,,,2.0,,,,6.0,,,,,,,,,1.0,,,,,,
11373438,away,Crawley Town,Aaron Henry,,,aaron-henry,A. Henry,M,14,175.0,23,M,1014105,EUR,1062288000,M,12,12,False,76.0,63.0,7.0,2.0,45.0,48.0,18.0,29.0,4.0,9.0,1.0,90.0,92.0,6.4,19.0,1,,1.0,2.0,5.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,
11373438,away,Crawley Town,Klaidi Lolos,,,klaidi-lolos,K. Lolos,F,44,188.0,83,M,934259,EUR,1003190400,M,8,8,False,21.0,15.0,2.0,1.0,6.0,8.0,10.0,14.0,9.0,6.0,4.0,90.0,45.0,7.5,11.0,1,,1.0,,9.0,,1.0,3.0,2.0,1.0,3.0,5.0,3.0,,,2.0,2.0,2.0,,,1.0,,1.0,2.0,,,,1.0,,,
11373438,away,Crawley Town,Rafiq Khaleel,Rafiq Khaleel,,rafiq-khaleel,R. Khaleel,M,28,177.0,24,M,1064351,EUR,1046044800,F,27,27,False,35.0,31.0,1.0,,16.0,18.0,15.0,17.0,5.0,3.0,1.0,90.0,55.0,6.8,13.0,2,,,,6.0,,1.0,5.0,1.0,3.0,,4.0,2.0,,2.0,,2.0,,2.0,,,,,1.0,,,,,,,
11373438,away,Crawley Town,Kamarai Swyer,,,swyer-kamarai,K. Swyer,M,11,183.0,47,M,1113329,EUR,1038960000,F,24,24,False,30.0,25.0,1.0,,12.0,12.0,13.0,18.0,3.0,4.0,,90.0,43.0,6.5,12.0,1,,,2.0,7.0,,,3.0,,1.0,3.0,3.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,
11373438,away,Crawley Town,Sonny Fish,Sonny Fish,,sonny-fish,S. Fish,F,17,187.0,27,M,1177758,EUR,1073606400,F,15,15,False,9.0,5.0,,,2.0,5.0,3.0,4.0,1.0,,,89.0,16.0,6.2,8.0,0,,,1.0,14.0,,,2.0,2.0,,10.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
11373438,away,Crawley Town,Ronan Darcy,,,ronan-darcy,R. Darcy,M,49,177.0,61,M,982593,EUR,991785600,M,10,10,True,21.0,18.0,3.0,1.0,8.0,10.0,10.0,12.0,2.0,3.0,1.0,45.0,30.0,6.3,7.0,1,,1.0,,4.0,,,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,
11373438,away,Crawley Town,Travis Johnson,,,travis-johnson,T. Johnson,D,,175.0,5,M,943689,EUR,967420800,D,23,23,True,18.0,15.0,2.0,,11.0,12.0,4.0,6.0,,,,27.0,23.0,5.9,5.0,0,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
11373438,away,Crawley Town,Florian Kastrati,Florian,Kastrati,florian-kastrati,F. Kastrati,M,7,178.0,19,M,1171425,EUR,1025913600,M,29,29,True,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373438,away,Crawley Town,Corey Addai,,,corey-addai,C. Addai,G,34,203.0,99,M,833056,EUR,876441600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373438,away,Crawley Town,Jedidiah Brown,Jedidiah Brown,,jedidiah-brown,J. Brown,F,,,341,M,1513698,EUR,912556800,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
