match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_firstName,player_lastName,captain
11452995,home,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,Munir,141967,EUR,610761600,G,1,1,False,,,
11452995,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,,872205,EUR,668476800,D,2,2,False,,,
11452995,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,,160901,EUR,725241600,D,17,17,False,,,
11452995,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,,877103,EUR,699321600,D,5,5,False,,,
11452995,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,,1106232,EUR,1009411200,D,27,27,False,Hawsawi Islam Ahmed,,
11452995,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,,143786,EUR,586396800,M,76,76,False,,,
11452995,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,,911303,EUR,626832000,M,4,4,False,,,True
11452995,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,,220113,EUR,692841600,M,23,23,False,,,
11452995,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,,256671,EUR,603936000,M,87,87,False,,,
11452995,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000,M,28,28,False,,,
11452995,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,,29774,EUR,613958400,F,9,9,False,,,
11452995,home,Al Wehda,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,214,M,,385708,EUR,822873600,M,7,7,True,,,
11452995,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,,984587,EUR,920332800,F,80,80,True,,,
11452995,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,,1085115,EUR,916617600,M,24,24,True,Abdulaziz Noor,,
11452995,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,,826242,EUR,817948800,M,88,88,True,,,
11452995,home,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164.0,10,M,,948907,EUR,892684800,D,38,38,True,,,
11452995,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400,G,13,13,True,,,
11452995,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600,D,3,3,True,,,
11452995,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,,156401,EUR,612835200,D,6,6,True,,,
11452995,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,,1095802,EUR,979171200,F,90,90,True,Hazzaa Ahmed Al-Ghamdi,,
11452995,away,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,624,M,,44453,EUR,508291200,G,16,16,False,,,
11452995,away,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,,180.0,9,M,,160891,EUR,688780800,D,17,17,False,,,
11452995,away,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,29,192.0,73,M,,581620,EUR,732585600,D,18,18,False,,,
11452995,away,Abha,Zakaria Al-Sudani,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,,328851,EUR,712195200,M,21,21,False,,,True
11452995,away,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,,893173,EUR,751939200,D,3,3,False,Mohammed,Naji,
11452995,away,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,,76227,EUR,633571200,M,5,5,False,Grzegorz,Krychowiak,
11452995,away,Abha,Uroš Matić,uros-matic,U. Matić,M,,185.0,66,M,,63273,EUR,643420800,M,8,8,False,,,
11452995,away,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,,1066734,EUR,1013299200,F,9,9,False,Hassan Hashim Al Ali,,
11452995,away,Abha,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,,580800,EUR,830995200,M,11,11,False,,,
11452995,away,Abha,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,,1050350,EUR,1028764800,D,24,24,False,Mohammed Al Oufi,,
11452995,away,Abha,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,karltokoekambi,842931,EUR,716428800,F,7,7,False,,,
11452995,away,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,,1019340,EUR,971222400,D,13,13,True,,,
11452995,away,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,,917266,EUR,896054400,M,88,88,True,,,
11452995,away,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,,873363,EUR,822528000,F,71,71,True,,,
11452995,away,Abha,Meshal Al Mutairi,meshal-al-mutairi,M. A. Mutairi,M,10,170.0,44,M,,1522212,EUR,922320000,M,77,77,True,Meshal Al Mutairi,,
11452995,away,Abha,Omar Al-Ruwaili,omar-al-ruwaili,O. Al-Ruwaili,F,,179.0,6,M,,868543,EUR,835056000,F,90,90,True,,,
11452995,away,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,21,,7,M,,1474489,EUR,936835200,G,12,12,True,Abdulrahman Al Bouq,,
11452995,away,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,,831259,EUR,782352000,D,30,30,True,,,
11452995,away,Abha,Ahmad Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176.0,1,M,,818761,EUR,725932800,D,6,6,True,Ahmad,Al Hbeab,
11452995,away,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,,893514,EUR,800064000,D,14,14,True,,,
