match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_totalCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_goals,player_firstName,player_lastName,stat_goalAssist,stat_totalOffside,stat_errorLeadToAGoal
11396278,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,23.0,13.0,12.0,2.0,12.0,15.0,1.0,8.0,9.0,1.0,1.0,3.0,1.0,1.0,90.0,33.0,6.6,10.0,0.00033751,0,-0.6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,68.0,58.0,5.0,4.0,25.0,30.0,33.0,38.0,3.0,,,,,,90.0,80.0,6.7,12.0,0.0289962,0,,odilonkossounou,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,65.0,64.0,,,28.0,28.0,36.0,37.0,7.0,,,,,,90.0,72.0,7.3,1.0,0.031216,0,,jonatah,1.0,,5.0,,,,1.0,1.0,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,91.0,80.0,5.0,4.0,36.0,41.0,44.0,51.0,3.0,,,,,,90.0,106.0,6.9,12.0,0.0690526,2,,edmondtapsoba,4.0,5.0,4.0,6.0,,,3.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,0.0366,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,34.0,31.0,,,7.0,7.0,24.0,29.0,4.0,,,,,,83.0,60.0,6.9,12.0,0.0817045,1,,jeremie_frimpong,1.0,,7.0,7.0,2.0,4.0,,1.0,1.0,1.0,3.0,4.0,2.0,,,2.0,,,,0.2658,1.0,2.0,1.0,1.0,1.0,0.7205,2.0,,,,,,,
11396278,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,83.0,74.0,5.0,4.0,33.0,38.0,42.0,47.0,5.0,,,,,,90.0,94.0,8.2,11.0,0.398999,1,,,,3.0,2.0,7.0,,,1.0,1.0,3.0,1.0,,1.0,2.0,,,2.0,,,,0.0214,,,1.0,,1.0,0.0479,2.0,1.0,1.0,,,,,
11396278,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,111.0,102.0,7.0,4.0,33.0,35.0,69.0,76.0,7.0,,,,,,90.0,121.0,8.0,10.0,0.197905,2,,Granit_Xhaka,1.0,2.0,3.0,4.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,0.0447,,,,,2.0,0.2049,2.0,,1.0,,,,,
11396278,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,52.0,43.0,2.0,1.0,12.0,14.0,32.0,47.0,1.0,,,,,,90.0,78.0,7.0,21.0,0.0758768,3,,grimaldo35,,1.0,5.0,2.0,3.0,1.0,1.0,,,,3.0,,1.0,,,9.0,,2.0,,0.1019,1.0,1.0,,,1.0,0.5611,2.0,1.0,,,,,,
11396278,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,,28.0,24.0,3.0,2.0,9.0,9.0,15.0,26.0,2.0,,,,,,56.0,43.0,6.7,11.0,0.0611942,4,,,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,7.0,,2.0,,0.5519,,1.0,,2.0,2.0,0.5286,1.0,,,,,,,
11396278,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,68.0,53.0,3.0,2.0,9.0,11.0,44.0,58.0,3.0,,,,,,89.0,92.0,7.6,24.0,0.152685,3,,FWirtz,,1.0,6.0,5.0,,6.0,,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,,0.109,3.0,3.0,,,,,3.0,,,,,1.0,,
11396278,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,,29.0,23.0,,,10.0,11.0,13.0,18.0,4.0,,,,,,83.0,38.0,6.7,8.0,0.0191084,1,,amine_ad10,3.0,1.0,5.0,4.0,1.0,,,,,,2.0,3.0,1.0,,,,1.0,,,0.0237,,,,,,,,,,,,,2.0,
11396278,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,8.0,5.0,,,2.0,3.0,3.0,5.0,1.0,,,,,,34.0,14.0,6.3,7.0,0.00100749,0,,p_shicky,2.0,2.0,6.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,,12.0,11.0,,,5.0,5.0,6.0,7.0,,,,,,,12.0,14.0,6.9,1.0,0.00696559,0,,pierohincapie,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,12.0,8.0,6.4,3.0,0.00154338,0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,2.0,2.0,,,2.0,2.0,,,1.0,,,,,,1.0,4.0,,1.0,0.00010268,0,,ahlozek,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,josip_stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396278,home,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Puerta,,,,
11396278,home,Bayer 04 Leverkusen,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4212,M,785989,EUR,727228800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396278,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,,19.0,9.0,14.0,5.0,5.0,6.0,4.0,13.0,7.0,1.0,3.0,5.0,1.0,1.0,90.0,33.0,6.2,11.0,0.0010353,0,0.063,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
