match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_bigChanceCreated,captain,stat_outfielderBlock,stat_lastManTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14064512,home,Paris FC,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169,10601,M,1049442,EUR,900028800,F,10,10,False,51.0,48.0,3.0,2.0,1.0,20.0,20.0,28.0,31.0,5.0,,,90.0,77.0,9.4,13.0,0.356589,,5.0,1,,0.64,0.25,0.17,,7.0,4.0,1.0,,6.0,8.0,4.0,,,,2.0,1.0,1.0,6.0,,0.0228,0.56,Ilan Kebbal,,,,1.0,,,1.0,,,,1.0,1.0,0.4508,,,,,,
14064512,home,Paris FC,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,True,12.0,11.0,,,0.0,1.0,1.0,10.0,11.0,,,,67.0,24.0,6.3,7.0,0.0505673,,,1,,-0.01,0.17,-0.02,,3.0,,2.0,,5.0,1.0,1.0,,1.0,,1.0,,,,,0.0315,-0.23,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
14064512,home,Paris FC,Tuomas Ollila,tuomas-ollila,T. Ollila,D,2,173,204,M,930813,EUR,956620800,D,2,2,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,,,19.0,16.0,6.4,3.0,0.0146974,,,1,,0.04,-0.29,-0.07,,2.0,1.0,1.0,,3.0,,,,1.0,1.0,,,1.0,,1.0,0.0203,-0.02,,,,,1.0,,,,,,,,,,,,,,,
14064512,home,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189,2950,M,940328,EUR,869097600,F,11,11,True,6.0,3.0,,,0.0,,,3.0,6.0,,,,19.0,12.0,6.1,6.0,0.0136882,,1.0,1,,-0.21,0.05,-0.04,,,,1.0,1.0,4.0,1.0,1.0,,,,,,2.0,,2.0,0.0115,-0.04,,,,1.0,,1.0,,,,,,,,,,JPKrasso,1.0,,,
14064512,home,Paris FC,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,4,4,True,4.0,2.0,1.0,,0.0,2.0,2.0,,2.0,,,,8.0,8.0,7.6,3.0,0.00012693,,,1,,-0.04,0.01,0.16,,,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,0.0751,0.54,,,,,,,,,,,,1.0,1.0,0.6241,,,,,,
14064512,home,Paris FC,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1793,M,38440,EUR,647395200,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,home,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,5,185,163,M,41605,EUR,686275200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,home,Paris FC,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Lohann Doucet,,,,,,,,,,,,,,,,,,,
14064512,home,Paris FC,Nouha Dicko,nouha-dicko,N. Dicko,F,,173,230,M,204286,EUR,705801600,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,home,Paris FC,Alimami Gory,alimami-gory,A. Gory,F,7,182,157,M,842399,EUR,841363200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,34.0,28.0,9.0,3.0,1.0,27.0,28.0,1.0,6.0,8.0,,,90.0,44.0,6.4,6.0,0.00799954,,1.0,0,-1.0717,0.19,0.0,-0.28,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0
14064512,away,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,98,98,False,34.0,31.0,4.0,3.0,0.0,19.0,20.0,12.0,14.0,2.0,,,90.0,62.0,6.2,10.0,0.0185424,,,0,,0.1,-0.54,-0.46,,,,,,5.0,6.0,2.0,,,5.0,5.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,66.0,55.0,8.0,2.0,0.0,36.0,41.0,19.0,25.0,3.0,,,90.0,83.0,7.0,13.0,0.012709,,,0,,0.31,0.08,0.29,,,,1.0,2.0,3.0,4.0,1.0,,,6.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
14064512,away,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,65.0,58.0,5.0,2.0,0.0,46.0,48.0,12.0,17.0,4.0,,,90.0,77.0,6.4,8.0,0.00829575,,,0,,0.19,0.14,-0.42,,,,5.0,3.0,5.0,7.0,,,,4.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,niakhate,,,,
14064512,away,Olympique Lyonnais,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,16,16,False,16.0,12.0,3.0,1.0,0.0,10.0,12.0,2.0,4.0,4.0,,,61.0,29.0,6.0,7.0,0.00036951,,,0,,0.02,0.02,0.25,,,,,,4.0,2.0,1.0,,,3.0,2.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Tyler Morton,tyler-morton,T. Morton,M,23,185,6667,M,979118,EUR,1036022400,M,23,23,False,42.0,33.0,5.0,2.0,0.0,21.0,23.0,12.0,19.0,4.0,,,90.0,61.0,6.5,16.0,0.0499681,,1.0,2,,0.26,0.03,-0.16,,3.0,1.0,1.0,1.0,3.0,4.0,2.0,,2.0,1.0,2.0,1.0,3.0,1.0,,0.0538,0.01,,,,1.0,,,,,,1.0,,,,,,,,,,
14064512,away,Olympique Lyonnais,Mathys de Carvalho,mathys-de-carvalho,M. d. Carvalho,M,39,183,447,,1545023,EUR,1114905600,M,39,39,False,57.0,54.0,6.0,4.0,0.0,43.0,45.0,11.0,12.0,2.0,,,90.0,75.0,7.5,6.0,0.00854656,,,1,,0.16,0.14,0.23,,,,,1.0,2.0,8.0,1.0,1.0,,1.0,2.0,1.0,1.0,4.0,,0.0299,-0.04,Mathys,de Carvalho,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
14064512,away,Olympique Lyonnais,Adam Karabec,adam-karabec,A. Karabec,M,7,186,1393,M,1000175,EUR,1057104000,M,7,7,False,15.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,8.0,,,,68.0,30.0,6.7,9.0,0.0836529,,,0,,0.33,0.06,-0.11,,4.0,1.0,1.0,,7.0,6.0,1.0,1.0,,,2.0,1.0,1.0,3.0,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,39.0,32.0,7.0,5.0,0.0,18.0,22.0,14.0,17.0,5.0,,,68.0,50.0,8.2,9.0,0.0176991,,,1,,0.07,0.33,0.15,,,,1.0,3.0,1.0,4.0,,,,2.0,1.0,1.0,1.0,1.0,,0.0743,0.51,,,,,,,,,True,1.0,,1.0,1.0,0.6749,,,,,,
14064512,away,Olympique Lyonnais,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175,2494,M,1215906,EUR,1111190400,M,17,17,False,11.0,10.0,1.0,,2.0,4.0,4.0,6.0,7.0,4.0,,,74.0,22.0,7.2,7.0,0.852429,,2.0,0,,0.42,0.04,-0.11,,,,3.0,,8.0,4.0,3.0,2.0,,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,2.0,,,1.0,,,,,,,,,2.0,,,
14064512,away,Olympique Lyonnais,Pavel Šulc,pavel-sulc,P. Šulc,M,10,177,3149,M,957604,EUR,978048000,F,10,10,False,18.0,15.0,,,0.0,11.0,11.0,4.0,7.0,,,,85.0,31.0,8.2,8.0,0.0041742,,,2,,-0.47,0.38,0.16,,,,4.0,1.0,10.0,4.0,,,,1.0,1.0,1.0,,2.0,3.0,1.0674,0.71,,,,1.0,3.0,,,,,,,2.0,2.0,1.4257,,,1.0,,,
14064512,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,True,10.0,7.0,1.0,,0.0,5.0,7.0,2.0,3.0,,,,22.0,14.0,5.9,5.0,0.00071863,,,1,,-0.02,0.01,-0.37,,1.0,,1.0,2.0,3.0,2.0,,,,1.0,,,1.0,,3.0,0.0287,-0.09,,,,,,,,,,,,1.0,,0.5001,,tagliafico3,1.0,,,
14064512,away,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187,1230,M,1022084,EUR,1001289600,M,6,6,True,9.0,8.0,1.0,1.0,0.0,5.0,6.0,3.0,3.0,2.0,,,22.0,12.0,6.3,2.0,0.00066171,,,0,,-0.1,-0.11,-0.11,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14064512,away,Olympique Lyonnais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,True,14.0,12.0,,,0.0,3.0,4.0,9.0,10.0,,,,16.0,19.0,6.3,3.0,0.00422349,,,0,,0.02,-0.07,-0.34,,,,,2.0,,3.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,14.0,7.0,6.4,4.0,0.00014147,,,0,,-0.02,-0.05,0.13,,,,1.0,,3.0,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178,3633,,2127096,EUR,1172188800,M,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Khalis,Merah,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3141,M,123228,EUR,705369600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064512,away,Olympique Lyonnais,Enzo Molebe,enzo-molebe,E. Molebe,F,14,178,746,,1861678,EUR,1190073600,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Enzo,Molebe,,,,,,,,,,,,,,,,,,
