match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_totalOffside,stat_wonContest,stat_goodHighClaim,stat_goals
12530716,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,False,23.0,19.0,1.0,1.0,0.0,4.0,6.0,16.0,18.0,1.0,6.0,1.0,4.0,,,90.0,42.0,7.0,11.0,0.0226135,2,,,1.0,1.0,3.0,7.0,,,,,,0.0539,,,,2.0,,2.0,0.0707,2.0,,,,3.0,1.0,,,1.0,,
12530716,home,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,8.0,6.0,,,0.0,,,6.0,9.0,1.0,4.0,1.0,2.0,,,31.0,17.0,6.8,4.0,0.00480188,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,
12530716,home,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,7,7,True,12.0,8.0,,,0.0,3.0,3.0,5.0,11.0,,1.0,2.0,1.0,,,15.0,17.0,6.9,7.0,0.0117543,1,,,2.0,,,1.0,,,,,,0.0206,,Arbnor,Muja,,,1.0,0.0257,1.0,,,,,,,,,,
12530716,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,10.0,7.0,1.0,,0.0,3.0,3.0,4.0,7.0,,1.0,,,,,14.0,13.0,6.6,4.0,0.142711,0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,
12530716,home,Samsunspor,Taha Tosun,taha-tosun,T. Tosun,G,1,195,24,M,1431473,EUR,1114646400,G,64,64,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,home,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,home,Samsunspor,Bedirhan Çetin,bedirhan-cetin,B. Çetin,D,96,182,56,M,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Bedirhan Çetin,,,,,,,,,,,,,,,,
12530716,home,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,home,Samsunspor,Ali Tarkan,ali-tarkan,A. Tarkan,D,66,185,45,M,1928572,EUR,1142640000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ali Tarkan,,,,,,,,,,,,,,,,
12530716,home,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,,,,,,,,,,,
12530716,home,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,28.0,16.0,22.0,10.0,0.0,9.0,10.0,7.0,18.0,,,11.0,,3.0,5.0,90.0,40.0,8.4,12.0,0.00276436,0,1.4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
12530716,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183,184,M,155998,EUR,766368000,D,2,2,False,18.0,10.0,2.0,1.0,0.0,5.0,10.0,5.0,9.0,2.0,2.0,4.0,,,,59.0,30.0,6.6,13.0,0.0103893,1,,,1.0,,,1.0,,,,,,0.0167,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,
12530716,away,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2379,M,942335,EUR,961545600,D,91,91,False,30.0,23.0,8.0,4.0,0.0,18.0,21.0,5.0,9.0,2.0,5.0,7.0,,,,90.0,51.0,7.5,8.0,0.00282686,0,,,,,2.0,4.0,,7.0,5.0,3.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,,
12530716,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190,508,M,885683,EUR,871257600,D,20,20,False,24.0,15.0,3.0,,0.0,13.0,14.0,2.0,10.0,3.0,6.0,4.0,1.0,,,90.0,36.0,7.1,10.0,0.00325564,1,,,,,1.0,3.0,,4.0,1.0,1.0,,0.0589,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,
12530716,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,23.0,16.0,9.0,5.0,0.0,12.0,16.0,4.0,7.0,1.0,2.0,,1.0,,,90.0,35.0,6.7,7.0,0.00368276,0,,,,,1.0,6.0,,8.0,,,,,,,,,,,,,,,,,5.0,,,,,
12530716,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,23.0,17.0,2.0,,0.0,11.0,14.0,6.0,11.0,,2.0,3.0,1.0,,,90.0,40.0,7.1,12.0,0.0171835,0,,,2.0,,2.0,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,
12530716,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,21.0,15.0,1.0,1.0,0.0,4.0,6.0,15.0,20.0,1.0,6.0,4.0,1.0,,,87.0,42.0,7.7,12.0,0.295608,1,,True,5.0,4.0,,3.0,,1.0,,3.0,1.0,0.0497,4.0,,,2.0,,1.0,0.0188,2.0,,,,2.0,,1.0,,1.0,,
12530716,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,16.0,10.0,2.0,,0.0,5.0,7.0,5.0,9.0,1.0,3.0,3.0,1.0,,,75.0,30.0,7.1,9.0,0.0101715,0,,,,,,,,2.0,4.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,
12530716,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,M,12,12,False,30.0,25.0,2.0,,1.0,10.0,10.0,15.0,20.0,2.0,5.0,7.0,1.0,,,90.0,44.0,7.9,7.0,0.386513,0,,,,,,3.0,,2.0,2.0,1.0,1.0,,2.0,,,2.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,
12530716,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,False,9.0,6.0,,,0.0,,,6.0,9.0,1.0,1.0,,,,,87.0,19.0,7.1,5.0,0.0215555,3,,,,,5.0,7.0,1.0,2.0,1.0,,,0.8904,1.0,,,1.0,,2.0,0.6511,1.0,,1.0,,,,,,,,1.0
12530716,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,18,18,False,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,4.0,8.0,1.0,,,,87.0,30.0,7.2,15.0,0.00311687,2,,,,,3.0,8.0,1.0,1.0,,4.0,1.0,0.2468,,,,1.0,,1.0,0.2817,2.0,,,,7.0,3.0,,,,,1.0
12530716,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177,133,M,929098,EUR,919814400,D,14,14,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,1.0,1.0,,,,31.0,16.0,6.7,2.0,0.00696599,1,,,,,1.0,1.0,,1.0,,1.0,,0.0448,,,,,,1.0,0.0131,,,,,,,,,,,
12530716,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,True,9.0,6.0,,,0.0,5.0,7.0,1.0,2.0,,,2.0,,,,15.0,10.0,6.5,3.0,0.00030024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2226,M,357598,EUR,898560000,M,9,9,True,5.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,,1.0,1.0,,,,10.0,8.0,6.7,4.0,0.003581,0,,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,1.0,,
12530716,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185,212,M,110956,EUR,730684800,M,8,8,True,7.0,7.0,,,0.0,6.0,6.0,1.0,1.0,,,1.0,,,,10.0,9.0,6.5,1.0,0.00015427,0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
12530716,away,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,11,11,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,10.0,7.0,6.5,1.0,0.00507782,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12530716,away,Kasımpaşa,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,away,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530716,away,Kasımpaşa,Yusuf Inci,inci-yusuf,Y. Inci,M,,177,18,M,1529978,EUR,1107216000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Yusuf Inci,,,,,,,,,,,,,,,,
