match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_fouls,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceCreated,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
10913459,home,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,44,44,False,24.0,17.0,14.0,7.0,15.0,17.0,2.0,7.0,1.0,2.0,1.0,15.0,1.0,1.0,2.0,3.0,1.0,90.0,40.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913459,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,False,29.0,26.0,3.0,3.0,7.0,7.0,20.0,31.0,1.0,4.0,,3.0,2.0,2.0,,,,87.0,52.0,7.0,15.0,0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
10913459,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,False,48.0,38.0,9.0,7.0,24.0,29.0,15.0,21.0,6.0,12.0,2.0,3.0,3.0,3.0,,,,90.0,61.0,7.2,12.0,0,2.0,1.0,7.0,1.0,1.0,,,2.0,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,
10913459,home,Al-Nassr,Álvaro González,,,alvaro-gonzalez,Á. González,D,,183.0,313,M,150212,EUR,631756800,D,21,21,False,71.0,65.0,10.0,7.0,44.0,46.0,21.0,25.0,,,1.0,7.0,,,,,,90.0,74.0,6.7,6.0,1,,,2.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,
10913459,home,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,831781,EUR,820022400,D,13,13,False,61.0,57.0,4.0,4.0,19.0,19.0,40.0,50.0,,3.0,,5.0,,,,,,90.0,90.0,7.0,18.0,1,8.0,2.0,4.0,3.0,2.0,,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
10913459,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,46.0,44.0,3.0,2.0,18.0,19.0,26.0,27.0,1.0,4.0,1.0,4.0,1.0,1.0,,,,65.0,51.0,6.5,2.0,0,,,4.0,,,,,2.0,,,2.0,,,,2.0,,,,,,,,,,,
10913459,home,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191.0,20484,M,329245,EUR,760060800,M,94,94,False,26.0,19.0,3.0,2.0,4.0,5.0,15.0,21.0,2.0,5.0,1.0,1.0,,,,,,90.0,48.0,7.1,13.0,4,,,6.0,,3.0,3.0,2.0,3.0,2.0,1.0,,,,2.0,2.0,AndersonTalisca,1.0,2.0,1.0,,,,,,,
10913459,home,Al-Nassr,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187.0,2128,M,29735,EUR,553996800,M,18,18,False,63.0,56.0,5.0,3.0,18.0,19.0,41.0,50.0,,4.0,,9.0,4.0,3.0,,,,90.0,78.0,7.2,12.0,1,6.0,3.0,4.0,,,,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
10913459,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,538320,EUR,768960000,M,8,8,False,36.0,27.0,4.0,,12.0,14.0,15.0,24.0,,1.0,,4.0,,,,,,45.0,46.0,6.1,15.0,2,2.0,,6.0,1.0,2.0,,1.0,1.0,,,,,,1.0,3.0,,,,,1.0,,,,,,
10913459,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,M,29,29,False,26.0,23.0,3.0,3.0,3.0,4.0,22.0,33.0,,2.0,,1.0,,,,,,88.0,49.0,7.0,16.0,3,11.0,2.0,3.0,,1.0,,2.0,2.0,2.0,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,
10913459,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,21.0,16.0,,,2.0,3.0,14.0,19.0,,2.0,2.0,,,,,,,90.0,39.0,7.3,12.0,4,1.0,,7.0,1.0,4.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,CR7,,2.0,1.0,1.0,True,1.0,,,,
10913459,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,10.0,9.0,,,,,9.0,11.0,,2.0,1.0,3.0,1.0,1.0,,,,44.0,20.0,6.8,7.0,1,1.0,,3.0,2.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,
10913459,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,13.0,12.0,,,3.0,3.0,9.0,11.0,1.0,3.0,,,1.0,1.0,,,,25.0,20.0,6.6,4.0,0,1.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,
10913459,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,,,,15.0,6.0,6.6,2.0,0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
10913459,home,Al-Nassr,Jaloliddin Masharipov,,,jaloliddin-masharipov,J. Masharipov,M,77,172.0,6101,M,333611,EUR,746841600,F,77,77,True,11.0,9.0,,,2.0,2.0,8.0,11.0,1.0,2.0,,,1.0,,,,,15.0,17.0,6.5,5.0,0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,Masharipov77,,,,,,,,,,
10913459,home,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,True,,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913459,home,Al-Nassr,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195.0,10864,M,1140986,EUR,808963200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,AgustinRossi,,,,,,,,,,
10913459,home,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913459,home,Al-Nassr,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
