match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalContest,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_goals,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_hitWoodwork
10389970,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,25.0,13.0,21.0,9.0,6.0,8.0,7.0,17.0,7.0,3.0,2.0,3.0,90.0,34.0,6.9,13.0,0.0,0.0,0.00168275,0,-0.4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,39.0,33.0,2.0,1.0,16.0,18.0,17.0,21.0,3.0,,,,90.0,61.0,7.2,10.0,0.3214,0.0212,0.0474995,4,,,,hamarintos27,True,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,False,40.0,36.0,1.0,,29.0,29.0,7.0,11.0,3.0,,,,90.0,49.0,6.7,4.0,0.0,0.0,0.00199633,0,,,,chriswooh,,2.0,1.0,2.0,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,39.0,33.0,3.0,,25.0,28.0,8.0,11.0,4.0,,,,90.0,56.0,6.4,9.0,0.3511,0.0,0.002419,1,,,,,,,2.0,2.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,39.0,25.0,4.0,1.0,11.0,18.0,15.0,23.0,9.0,,,,90.0,66.0,6.5,22.0,0.0986,0.0598,0.0378846,1,,,,,,1.0,7.0,5.0,,1.0,2.0,,2.0,,2.0,,2.0,3.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10389970,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,57.0,46.0,11.0,5.0,19.0,19.0,27.0,42.0,7.0,,,,90.0,71.0,7.2,17.0,0.3729,0.6057,0.0497043,3,,,,,,,6.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,
10389970,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,False,49.0,41.0,3.0,,14.0,18.0,28.0,36.0,9.0,,,,74.0,64.0,7.8,14.0,0.109,0.0734,0.220204,1,,,,lovromajer,,,2.0,3.0,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,5.0,1.0,2.0,,1.0,,4.0,1.0,,,,,,,
10389970,home,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,False,49.0,41.0,3.0,2.0,19.0,24.0,22.0,25.0,4.0,,,,80.0,68.0,7.1,10.0,0.0,0.0,0.0186297,0,,,,l.ugochukwu8,,3.0,2.0,6.0,,,1.0,1.0,2.0,,,1.0,,1.0,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,
10389970,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,M,7,7,False,44.0,36.0,2.0,1.0,8.0,9.0,28.0,35.0,8.0,,,,90.0,61.0,7.0,12.0,0.35,0.671,0.0721891,3,,,,,,7.0,7.0,11.0,,2.0,,,2.0,2.0,2.0,,4.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,1.0,,,,,,
10389970,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,25.0,19.0,,,1.0,3.0,19.0,23.0,2.0,,,,90.0,33.0,7.0,11.0,0.0972,0.1575,0.0716616,1,,,,amine_gouiri,,1.0,2.0,1.0,,1.0,,,,4.0,,2.0,,,,,,1.0,1.0,,,,,4.0,,,1.0,,,,,
10389970,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,13.0,13.0,,,7.0,7.0,6.0,6.0,2.0,,,,74.0,31.0,7.1,7.0,0.6627,0.7256,0.00835922,2,,,,,,,5.0,2.0,,1.0,1.0,,,4.0,,,2.0,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,
10389970,home,Stade Rennais,Xeka,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,80,80,True,7.0,7.0,1.0,1.0,5.0,5.0,2.0,2.0,,,,,16.0,10.0,6.3,1.0,0.0,0.0,0.00092018,0,,,,,,,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10389970,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,16.0,7.0,6.5,1.0,0.0,0.0,0.00565496,0,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,11,11,True,,,,,,,,,,,,,10.0,3.0,6.5,1.0,0.0,0.0,0.0,0,,,,Dokss,,,2.0,2.0,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10389970,home,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,kamaldeenho10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,Désiré Doué,,DD14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389970,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,26.0,22.0,7.0,4.0,19.0,21.0,3.0,5.0,5.0,1.0,1.0,6.0,90.0,39.0,7.5,4.0,0.0,0.0,0.00048542,0,0.3142,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10389970,away,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,D,31,31,False,13.0,12.0,1.0,1.0,6.0,7.0,6.0,7.0,2.0,,,,35.0,33.0,6.2,5.0,0.0,0.0,0.00512609,0,,,,,,,4.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,
10389970,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,62.0,49.0,10.0,2.0,34.0,41.0,15.0,21.0,3.0,,,,90.0,68.0,5.9,14.0,0.0,0.0,0.00591222,0,,,,,,1.0,6.0,3.0,,,1.0,,,1.0,1.0,,4.0,,,1.0,,,,2.0,,,,,,,,,,,,
10389970,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,52.0,39.0,12.0,5.0,24.0,26.0,15.0,26.0,8.0,,,,90.0,64.0,7.4,13.0,0.028,0.0,0.00423993,1,,,,,,2.0,1.0,5.0,,,4.0,1.0,3.0,,,1.0,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,
10389970,away,Toulouse,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,62.0,48.0,3.0,,14.0,19.0,35.0,48.0,8.0,,,,90.0,83.0,6.6,23.0,0.0339,0.0,0.247169,1,,Issiaga,Sylla,ISylla,,2.0,5.0,3.0,1.0,,,,,3.0,,2.0,2.0,,,1.0,1.0,5.0,1.0,1.0,,,,1.0,1.0,,,,,,,
