match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_interceptionWon,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11450076,home,Kayserispor,Berat Eskin,eskin-berat,B. Eskin,M,24,176,7,M,1484658,EUR,1097625600,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450076,home,Kayserispor,Yiğit Emre Çeltik,yigit-emre-celtik,Y. E. Çeltik,M,21,164,63,M,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Yigit Celtik,,,,,,,,,,,,,,,,,,,
11450076,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,17.0,6.0,15.0,4.0,2.0,2.0,4.0,15.0,2.0,90.0,22.0,6.7,11.0,0.00397416,0,-0.1211,,,,,,,,,2.0,,,,,,True,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,
11450076,away,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,D,99,99,False,22.0,12.0,2.0,1.0,4.0,8.0,8.0,16.0,3.0,90.0,48.0,6.6,24.0,0.0123808,0,,2.0,,1.0,4.0,4.0,6.0,1.0,,3.0,2.0,,3.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,
11450076,away,Hatayspor,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,19,19,False,39.0,27.0,12.0,7.0,12.0,14.0,15.0,27.0,4.0,90.0,59.0,7.4,15.0,0.0148981,0,,2.0,,1.0,4.0,5.0,5.0,1.0,,6.0,,,,1.0,,,,,4.0,Nikola,Maksimović,,,1.0,,2.0,,,,,,,,,,,,,2.0
11450076,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,40.0,34.0,9.0,5.0,24.0,26.0,10.0,14.0,2.0,90.0,54.0,7.3,6.0,0.0064777,0,,,,,1.0,2.0,2.0,,,7.0,1.0,1.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,3.0
11450076,away,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,37.0,31.0,4.0,1.0,19.0,20.0,12.0,19.0,6.0,90.0,71.0,6.6,16.0,0.0128806,0,,2.0,,1.0,,5.0,2.0,1.0,,5.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
11450076,away,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,False,19.0,18.0,2.0,2.0,8.0,8.0,10.0,11.0,7.0,66.0,28.0,7.5,2.0,0.0239057,1,,,,1.0,2.0,2.0,7.0,,,,2.0,2.0,1.0,3.0,1.0,,,,1.0,,,,1.0,,0.0085,1.0,,,,,,,,1.0,,,,,
11450076,away,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,False,26.0,17.0,7.0,5.0,12.0,14.0,5.0,12.0,5.0,87.0,38.0,7.0,11.0,0.00608125,0,,,,3.0,2.0,4.0,7.0,,,1.0,4.0,2.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0
11450076,away,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,910121,EUR,981417600,M,17,17,False,24.0,19.0,,,3.0,5.0,16.0,19.0,2.0,90.0,34.0,6.4,10.0,0.0236536,2,,,,3.0,1.0,6.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,2.0,1.0,0.1432,,,,,,,,,,,,,,
11450076,away,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,M,14,14,False,14.0,9.0,1.0,,2.0,3.0,7.0,12.0,3.0,66.0,17.0,6.3,8.0,0.00850822,0,,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,M,70,70,False,14.0,6.0,1.0,,4.0,7.0,2.0,8.0,4.0,66.0,35.0,6.6,16.0,0.00282934,1,,1.0,,,1.0,7.0,3.0,2.0,,4.0,1.0,1.0,2.0,1.0,,,3.0,,,,,,,2.0,0.0965,,,,1.0,1.0,0.2866,,,,,,,,
11450076,away,Hatayspor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,11,11,False,12.0,9.0,1.0,1.0,2.0,2.0,7.0,10.0,2.0,66.0,27.0,7.2,9.0,0.149545,1,,,,2.0,3.0,6.0,8.0,3.0,,,1.0,,2.0,1.0,1.0,,4.0,3.0,,,,,1.0,,0.0211,,,,,,,,,,,,,,
11450076,away,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,7,7,True,9.0,7.0,1.0,,2.0,2.0,5.0,7.0,1.0,24.0,10.0,6.5,2.0,0.00831729,0,,,,,,3.0,1.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,
11450076,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,True,24.0,21.0,6.0,3.0,7.0,7.0,14.0,18.0,2.0,24.0,28.0,6.8,4.0,0.0155615,0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,5.0,5.0,,,4.0,4.0,1.0,6.0,3.0,24.0,14.0,6.4,9.0,0.00508222,0,,5.0,,1.0,,3.0,,1.0,,,,,2.0,,,,1.0,,,Joelson Mendes,,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,True,5.0,,,,,,,5.0,,24.0,7.0,6.6,5.0,,0,,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11450076,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,True,,,,,,,,,,11.0,1.0,6.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11450076,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,133236,EUR,665366400,D,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Faouzi,Ghoulam,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450076,away,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,128,M,156569,EUR,789004800,M,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
