match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_goals,stat_outfielderBlock,stat_wasFouled,captain,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed
14025265,home,Leeds United,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,1,1,False,39.0,25.0,24.0,10.0,0.0,18.0,19.0,7.0,20.0,3.0,8.0,1.0,2.0,2.0,1.0,1.0,90.0,52.0,7.4,15.0,0.00318565,0.4926,0,0.0311,0.25,0.01,0.19,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025265,home,Leeds United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,D,2,2,False,22.0,15.0,5.0,,0.0,12.0,13.0,3.0,9.0,3.0,3.0,,,,,,90.0,50.0,6.5,16.0,0.167154,,1,,0.3,0.08,-0.19,,2.0,1.0,1.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,0.0297,0.0912,1.0,-0.48,,,,,,,,,,,,
14025265,home,Leeds United,Joe Rodon,,,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,6,6,False,48.0,44.0,5.0,4.0,0.0,38.0,40.0,6.0,8.0,9.0,4.0,,,,,,90.0,64.0,8.0,4.0,0.00170491,,1,,0.13,0.07,0.26,,,,4.0,5.0,4.0,1.0,,,,1.0,,1.0,1.0,,,0.2537,0.8724,1.0,0.51,2.0,1.0,1.0,1.0,,,,,,,,
14025265,home,Leeds United,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,15,15,False,59.0,54.0,6.0,2.0,0.0,49.0,51.0,5.0,8.0,10.0,5.0,,,,,,90.0,77.0,6.8,6.0,0.00151322,,0,,0.09,0.08,-0.15,,,,,4.0,6.0,1.0,,,,,2.0,2.0,2.0,1.0,3.0,,,1.0,,3.0,,,1.0,,,,,,,,
14025265,home,Leeds United,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,3,3,False,10.0,9.0,1.0,,0.0,6.0,7.0,3.0,3.0,2.0,,,,,,,44.0,19.0,6.9,4.0,0.108885,,0,,0.26,0.0,0.0,,1.0,1.0,,1.0,1.0,,,1.0,,,2.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,
14025265,home,Leeds United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,8,8,False,32.0,25.0,3.0,,1.0,17.0,20.0,8.0,12.0,1.0,4.0,,,,,,90.0,46.0,7.1,9.0,0.180928,,0,,0.29,0.02,0.0,,3.0,1.0,3.0,4.0,6.0,,,,1.0,,,4.0,2.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,
14025265,home,Leeds United,Ethan Ampadu,,,ethan-ampadu,E. Ampadu,D,4,182,2540,M,847097,EUR,968889600,M,4,4,False,43.0,36.0,4.0,2.0,0.0,26.0,29.0,10.0,14.0,5.0,5.0,,,,,,90.0,66.0,6.7,10.0,0.0142381,,2,,0.0,0.2,0.26,,,,1.0,5.0,3.0,,1.0,1.0,,,1.0,2.0,1.0,2.0,3.0,0.2342,,1.0,-0.02,,,1.0,,True,1.0,2.0,,,,,
14025265,home,Leeds United,Ao Tanaka,,,ao-tanaka,A. Tanaka,M,22,180,4892,M,871886,EUR,905385600,M,22,22,False,30.0,26.0,1.0,,0.0,18.0,20.0,8.0,10.0,,2.0,,,,,,72.0,38.0,6.5,8.0,0.0100213,,1,,0.12,0.04,-0.01,,,,,2.0,1.0,,1.0,,,,1.0,,,3.0,1.0,0.0674,,,-0.46,1.0,,,,,,1.0,,,,,
14025265,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,F,11,11,False,15.0,11.0,1.0,,0.0,3.0,3.0,8.0,12.0,,4.0,,,,,,87.0,37.0,8.2,7.0,0.263436,,3,,0.57,0.28,-0.04,,4.0,2.0,2.0,4.0,8.0,1.0,1.0,3.0,,1.0,2.0,3.0,,,,0.5665,0.2748,2.0,0.28,,1.0,,2.0,,3.0,,2.0,1.0,1.0,,
14025265,home,Leeds United,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,16.0,8.0,,,0.0,4.0,6.0,4.0,10.0,1.0,1.0,,,,,,87.0,31.0,5.7,15.0,0.0208391,,1,,-0.22,-0.48,0.0,,,,11.0,14.0,8.0,,1.0,1.0,,,,1.0,,5.0,1.0,0.1038,,1.0,-0.51,5.0,,,2.0,,,1.0,,,,CalvertLewin14,
