match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_hitWoodwork,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_punches,stat_lastManTackle
12499691,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,40.0,33.0,19.0,12.0,0.0,27.0,30.0,6.0,10.0,1.0,7.0,1.0,1.0,1.0,90.0,46.0,7.0,7.0,0.00697957,1.0,0,-0.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,D,27,27,False,,51.0,45.0,,,0.0,13.0,13.0,32.0,38.0,,4.0,,,,90.0,64.0,6.6,9.0,0.471202,2.0,0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,87.0,84.0,6.0,6.0,0.0,49.0,51.0,35.0,36.0,,10.0,,,,90.0,94.0,6.9,4.0,0.0341872,1.0,0,,1.0,2.0,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,kiminjae3,896569,EUR,848016000,D,3,3,False,,94.0,88.0,8.0,3.0,0.0,55.0,56.0,33.0,38.0,,6.0,,,,90.0,106.0,6.6,7.0,0.0487127,1.0,1,,6.0,5.0,,,1.0,1.0,,2.0,4.0,3.0,3.0,,1.0,1.0,1.0,1.0,0.2114,0.4956,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,,67.0,63.0,1.0,1.0,0.0,21.0,21.0,42.0,47.0,,5.0,,,,90.0,98.0,6.8,14.0,0.079942,1.0,0,,5.0,7.0,,2.0,3.0,2.0,3.0,,,,,,6.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,
12499691,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,,98.0,91.0,11.0,8.0,1.0,41.0,44.0,53.0,60.0,1.0,4.0,,,,90.0,112.0,8.1,10.0,0.533319,5.0,1,,1.0,5.0,1.0,,2.0,1.0,,1.0,,2.0,1.0,,,,,1.0,0.0756,,6.0,,,,3.0,1.0,,,,,,,,,
12499691,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,,86.0,83.0,2.0,1.0,0.0,34.0,34.0,49.0,52.0,,8.0,,,,90.0,100.0,8.9,3.0,0.059058,,4,,6.0,6.0,3.0,,2.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,0.3513,1.1378,,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,
12499691,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,,22.0,20.0,,,1.0,2.0,2.0,19.0,24.0,,1.0,,,,67.0,39.0,7.1,9.0,0.154849,2.0,2,,2.0,4.0,,,,,2.0,,,,,1.0,5.0,1.0,,1.0,0.1066,,4.0,3.0,,,1.0,2.0,,,,,1.0,,,,
12499691,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,MOlise,978838,EUR,1008115200,M,17,17,False,,53.0,46.0,1.0,1.0,1.0,16.0,17.0,32.0,41.0,2.0,2.0,,,,90.0,76.0,9.1,14.0,0.901148,4.0,3,,2.0,5.0,,,2.0,1.0,2.0,,,,,,4.0,,2.0,1.0,0.0954,0.3021,5.0,2.0,,,2.0,1.0,,1.0,,,,,,,
12499691,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,M,11,11,False,,50.0,43.0,1.0,,0.0,12.0,12.0,33.0,42.0,1.0,3.0,,,,75.0,71.0,7.0,15.0,0.565176,3.0,5,,6.0,6.0,,,,,2.0,1.0,2.0,2.0,,,6.0,2.0,1.0,1.0,1.2215,0.1691,4.0,3.0,,,2.0,3.0,1.0,,,,,,,,
12499691,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,False,,23.0,20.0,,,0.0,6.0,6.0,15.0,18.0,2.0,4.0,,,,90.0,45.0,8.0,10.0,0.204765,2.0,7,,6.0,6.0,,,,,3.0,,2.0,4.0,,,5.0,2.0,3.0,1.0,0.6785,0.4255,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,
12499691,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,,,,,,23.0,18.0,6.5,6.0,0.0347082,,1,,2.0,2.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.2531,0.7465,,1.0,,,,,,,,,,,,,
12499691,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,True,,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,1.0,,,,15.0,11.0,6.5,2.0,0.0297274,,1,,1.0,,,1.0,,,1.0,,,,,,,,,,0.0775,,,,,,,1.0,,,,,,,,,
12499691,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,ericdier,146101,EUR,758592000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499691,away,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,,902080,EUR,915753600,G,1,1,False,,39.0,28.0,26.0,15.0,0.0,18.0,18.0,10.0,21.0,,6.0,,6.0,7.0,90.0,53.0,7.9,11.0,0.00373606,,0,0.2767,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,
12499691,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,,995316,EUR,971308800,D,2,2,False,,24.0,19.0,3.0,2.0,0.0,17.0,21.0,2.0,3.0,,4.0,,,,90.0,46.0,6.5,7.0,0.00158979,,0,,6.0,6.0,1.0,,4.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12499691,away,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,,293127,EUR,829094400,D,18,18,False,,30.0,28.0,4.0,2.0,0.0,25.0,25.0,3.0,6.0,,3.0,,,,90.0,47.0,6.7,3.0,0.00117057,,1,,2.0,1.0,,,1.0,1.0,,,2.0,,9.0,,,,,,0.0185,,1.0,,,,,,1.0,,3.0,,,,,,
12499691,away,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,,1184855,EUR,1069977600,D,4,4,False,,42.0,30.0,13.0,5.0,0.0,22.0,29.0,8.0,13.0,,2.0,,,,90.0,53.0,6.1,12.0,0.00273317,,1,,1.0,3.0,1.0,,2.0,,,,,1.0,5.0,1.0,,,,,0.0189,,,,,,,1.0,,,,1.0,,,,,
12499691,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,,842364,EUR,864086400,D,21,21,False,,25.0,17.0,2.0,,0.0,14.0,19.0,3.0,6.0,,4.0,,,,90.0,54.0,6.1,12.0,0.00613066,1.0,0,,5.0,6.0,1.0,,2.0,,,1.0,,1.0,3.0,1.0,4.0,,,2.0,,,,1.0,,,,,,,,,,,,,
12499691,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,,147289,EUR,769996800,M,27,27,False,True,25.0,20.0,6.0,3.0,0.0,14.0,15.0,7.0,13.0,,5.0,,,,90.0,34.0,6.7,8.0,0.0266789,1.0,1,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,0.0443,,3.0,,,,1.0,1.0,,,,,,,,,
12499691,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,,987504,EUR,991180800,M,39,39,False,,19.0,12.0,2.0,1.0,0.0,9.0,13.0,3.0,6.0,,3.0,,,,71.0,32.0,6.0,11.0,0.0258487,,0,,11.0,4.0,4.0,,1.0,,2.0,3.0,2.0,1.0,2.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,
12499691,away,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,,1418624,EUR,1138060800,M,24,24,False,,9.0,7.0,1.0,,0.0,6.0,7.0,1.0,2.0,,2.0,,,,71.0,16.0,6.2,4.0,0.00018312,,0,,6.0,4.0,4.0,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,Bence Dárdai,,,,,,,,,,,,
12499691,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,,169255,EUR,763516800,M,31,31,False,,4.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,,,,,,63.0,14.0,6.3,4.0,0.0005322,,0,,3.0,2.0,1.0,,2.0,1.0,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
