match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12499302,home,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188.0,559,M,893752,EUR,999648000,G,30,30,False,30.0,13.0,23.0,6.0,0.0,7.0,13.0,6.0,17.0,7.0,5.0,6.0,90.0,39.0,7.4,17.0,0.00116482,0,-0.5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499302,home,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183.0,521,M,165583,EUR,699494400,D,4,4,False,40.0,36.0,6.0,3.0,0.0,30.0,32.0,6.0,8.0,3.0,,,81.0,48.0,6.4,5.0,0.00676623,0,,1.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499302,home,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191.0,1707,M,208988,EUR,746755200,D,22,22,False,49.0,44.0,6.0,3.0,0.0,31.0,31.0,13.0,18.0,1.0,,,90.0,59.0,6.8,6.0,0.0112044,0,,,5.0,1.0,,2.0,1.0,4.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499302,home,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185.0,201,M,970978,EUR,981244800,D,44,44,False,60.0,55.0,4.0,3.0,0.0,41.0,42.0,14.0,18.0,3.0,,,90.0,74.0,6.9,6.0,0.00427267,0,,3.0,6.0,11.0,,4.0,,,4.0,,3.0,,,2.0,1.0,,,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,
12499302,home,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,287,M,807291,EUR,885427200,M,13,13,False,23.0,18.0,2.0,1.0,0.0,13.0,17.0,5.0,7.0,3.0,,,88.0,34.0,6.5,7.0,0.00935228,1,,,4.0,,1.0,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,1.0,1.0,0.0464,0.0826,,,,,,,,,,,,
12499302,home,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183.0,659,M,350210,EUR,861580800,M,32,32,False,41.0,32.0,4.0,2.0,0.0,22.0,24.0,10.0,17.0,5.0,,,90.0,52.0,6.8,11.0,0.0144906,1,,1.0,2.0,5.0,1.0,1.0,,1.0,3.0,,,,,,1.0,,1.0,,,,1.0,,,0.0129,,True,1.0,,,,,,,,,,
12499302,home,Monza,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173.0,528,M,1101992,EUR,1033430400,M,42,42,False,44.0,32.0,4.0,1.0,0.0,19.0,22.0,13.0,23.0,3.0,,,90.0,64.0,7.0,17.0,0.0100746,2,,,6.0,8.0,,1.0,,,4.0,2.0,3.0,,,1.0,2.0,,1.0,,,3.0,4.0,1.0,,0.0692,,,2.0,1.0,,,,,,,,,
12499302,home,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186.0,878,M,377302,EUR,823478400,M,77,77,False,28.0,21.0,1.0,,0.0,10.0,13.0,12.0,21.0,3.0,,,90.0,68.0,6.9,17.0,0.0384681,0,,,6.0,5.0,1.0,,,2.0,3.0,1.0,1.0,,,,3.0,,3.0,1.0,,2.0,2.0,6.0,,,,,,,1.0,,,,,,,,
12499302,home,Monza,Dany Mota,dany-mota,D. Mota,F,47,180.0,827,M,838907,EUR,894067200,F,47,47,False,14.0,10.0,1.0,1.0,0.0,3.0,3.0,8.0,13.0,2.0,,,71.0,22.0,6.7,8.0,0.438441,0,,2.0,5.0,2.0,,,,1.0,,1.0,1.0,,,2.0,2.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,
12499302,home,Monza,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187.0,4629,M,970928,EUR,1002758400,F,14,14,False,17.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,12.0,6.0,,,71.0,35.0,6.7,8.0,0.0107672,1,,,4.0,8.0,1.0,,,1.0,1.0,1.0,,,,,,,,6.0,3.0,1.0,4.0,2.0,1.0,0.0283,0.0522,,,,,dani.malda,1.0,,,,,,
