match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,stat_challengeLost,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,stat_punches
11391326,home,Paris Saint-Germain,Arnau Tenas,,,arnau-tenas,A. Tenas,G,25,185,5097,M,908714,EUR,991180800,G,80,80,False,19.0,15.0,5.0,1.0,15.0,16.0,3.0,5.0,2.0,2.0,90.0,23.0,6.6,4.0,9.028e-05,0,-0.4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391326,home,Paris Saint-Germain,Nordi Mukiele,,,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,False,10.0,8.0,,,2.0,2.0,8.0,,,,13.0,13.0,6.6,3.0,0.00659874,0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391326,home,Paris Saint-Germain,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,D,15,15,False,122.0,114.0,9.0,5.0,29.0,32.0,91.0,5.0,,,90.0,130.0,7.1,9.0,0.0702537,1,,85.0,,DaniloP,True,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,0.1414,,,,,,,,,,,,,,,,,,,,,,,
11391326,home,Paris Saint-Germain,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9818,M,187205,EUR,792460800,D,37,37,False,79.0,76.0,2.0,1.0,34.0,36.0,43.0,4.0,,,67.0,81.0,6.1,4.0,0.0309464,0,,42.0,1.0,milanskriniar,,,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11391326,home,Paris Saint-Germain,Yoram Zague,,,zague-yoram,Y. Zague,D,24,168,2143,M,1403218,EUR,1147651200,D,42,42,False,105.0,101.0,6.0,5.0,33.0,35.0,70.0,9.0,,,90.0,126.0,7.7,6.0,0.0748176,0,,68.0,1.0,,,,,,4.0,7.0,,,4.0,,1.0,,1.0,1.0,1.0,6.0,2.0,3.0,2.0,,,,,,,,,,,,,,
11391326,home,Paris Saint-Germain,Marco Asensio,,,marco-asensio,M. Asensio,F,21,182,31005,M,361004,EUR,822182400,M,11,11,False,58.0,52.0,2.0,,9.0,9.0,64.0,2.0,,,90.0,86.0,7.6,20.0,0.700223,3,,48.0,,marcoasensio10,,15.0,1.0,,3.0,1.0,,,,0.1434,,,1.0,,,,,,5.0,5.0,1.0,1.0,3.0,1.0,,,,,,,,,
11391326,home,Paris Saint-Germain,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,4,4,False,72.0,63.0,3.0,2.0,18.0,20.0,54.0,10.0,,,90.0,85.0,7.5,11.0,0.0701954,1,,45.0,,ugartemanu,,2.0,,,2.0,6.0,,,,0.0298,,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,,,,1.0,,,,,,,,,,
11391326,home,Paris Saint-Germain,Carlos Soler,,,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,False,58.0,51.0,4.0,3.0,8.0,8.0,55.0,2.0,,,90.0,72.0,7.9,13.0,0.37891,1,,44.0,2.0,Carlos10Soler,,5.0,,1.0,1.0,4.0,,,,0.0349,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,
11391326,home,Paris Saint-Germain,Randal Kolo Muani,,,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,871706,EUR,912816000,F,23,23,False,16.0,11.0,,,,,18.0,,,,67.0,28.0,6.9,14.0,0.0230662,2,,11.0,4.0,RKM,,2.0,1.0,1.0,5.0,2.0,,,,0.2134,,,1.0,1.0,,,,1.0,1.0,,3.0,,,,2.0,0.284,,,,,,,
11391326,home,Paris Saint-Germain,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,False,15.0,13.0,1.0,1.0,,,15.0,3.0,,,90.0,33.0,8.2,3.0,0.0347037,9,,13.0,,goncaloramos88,,,2.0,1.0,4.0,6.0,1.0,3.0,,1.7222,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,,4.0,2.0,2.0,0.9044,1.0,1.0,1.0,,,,
