match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_fouls,captain,stat_accurateCross,stat_challengeLost,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_blockedScoringAttempt,stat_goals
12388480,home,Greifswalder FC,Jakub Jakubov,jakubov-jakub,J. Jakubov,G,1,194.0,3,M,846212,EUR,602294400.0,G,1,1,False,37.0,23.0,24.0,11.0,0.0,17.0,21.0,6.0,16.0,1.0,10.0,1.0,3.0,3.0,1.0,90.0,50.0,7.0,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388480,home,Greifswalder FC,Mike Eglseder,mike-eglseder,M. Eglseder,D,29,186.0,4,M,132495,EUR,722390400.0,D,29,29,False,25.0,13.0,8.0,,0.0,10.0,14.0,3.0,11.0,7.0,2.0,,,,,90.0,54.0,7.2,17.0,1,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
12388480,home,Greifswalder FC,Lorenz Hollenbach,hollenbach-lorenz,L. Hollenbach,D,3,190.0,6,M,1121904,EUR,1065052800.0,D,3,3,False,16.0,14.0,1.0,,0.0,13.0,15.0,1.0,1.0,5.0,1.0,,,,,81.0,23.0,6.5,2.0,0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12388480,home,Greifswalder FC,Pascal Schmedemann,pascal-schmedemann,P. Schmedemann,D,24,188.0,2,M,989065,EUR,955670400.0,D,24,24,False,48.0,32.0,15.0,7.0,0.0,24.0,30.0,8.0,18.0,10.0,3.0,,,,,90.0,70.0,7.9,17.0,0,,,7.0,,1.0,,,2.0,3.0,3.0,3.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,
12388480,home,Greifswalder FC,Jannis Farr,jannis-farr,J. Farr,D,6,183.0,1,M,928223,EUR,944006400.0,M,6,6,False,25.0,18.0,4.0,2.0,0.0,9.0,11.0,9.0,15.0,6.0,8.0,,,,,90.0,53.0,7.5,12.0,0,3.0,6.0,5.0,1.0,2.0,,,5.0,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,
12388480,home,Greifswalder FC,Oliver Daedlow,daedlow-oliver,O. Daedlow,M,25,180.0,1,M,1017150,EUR,962236800.0,M,25,25,False,22.0,14.0,1.0,,0.0,6.0,11.0,8.0,11.0,2.0,6.0,,,,,81.0,33.0,6.4,12.0,0,,3.0,2.0,2.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12388480,home,Greifswalder FC,Niklas Brandt,niklas-brandt,N. Brandt,M,8,182.0,3,M,163705,EUR,690768000.0,M,8,8,False,26.0,17.0,5.0,4.0,0.0,6.0,10.0,14.0,23.0,2.0,1.0,,,,,90.0,49.0,7.5,16.0,0,2.0,7.0,5.0,2.0,1.0,,,2.0,1.0,,,1.0,2.0,,,2.0,1.0,1.0,3.0,7.0,2.0,True,3.0,1.0,,,,,,
12388480,home,Greifswalder FC,Jacob Engel,jacob-engel,J. Engel,D,3,175.0,7,M,1067315,EUR,979344000.0,M,13,13,False,11.0,8.0,3.0,,0.0,3.0,5.0,5.0,9.0,4.0,3.0,,,,,68.0,33.0,6.7,8.0,0,,4.0,4.0,,1.0,,,,2.0,3.0,2.0,,1.0,,,,,,,3.0,2.0,,,1.0,,,,,,
12388480,home,Greifswalder FC,Ogechika Heil,ogechika-heil,O. Heil,M,,168.0,24,M,990104,EUR,975283200.0,F,19,19,False,11.0,10.0,1.0,,0.0,7.0,7.0,3.0,4.0,2.0,1.0,,,,,58.0,24.0,6.3,5.0,0,3.0,10.0,2.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,
12388480,home,Greifswalder FC,Soufian Benyamina,soufian-benyamina,S. Benyamina,F,90,189.0,15,M,66617,EUR,636336000.0,F,90,90,False,14.0,9.0,,,0.0,6.0,6.0,3.0,8.0,1.0,2.0,,,,,90.0,32.0,6.5,14.0,3,6.0,12.0,5.0,5.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,,,,,,,1.0,,2.0,1.0,,,
